TalentKey,ActorID,FirstName,LastName,nationality,gender,birth_year,death_year,is_active,known_for_dept,popularity_score,awards_count,active_since_year
6260,4004539,Rebecca,Jackson,US,female,1935,2024.0,0,Acting,6.62,0,1966
6261,4004540,Luna,Pereira,AR,female,1991,,1,Acting,1.3,0,2010
6262,4004541,Ji-ho,Kang,KR,male,1990,,1,Acting,19.12,0,2017
6263,4004542,Amanda,Rodriguez,US,female,1976,,1,Acting,0.64,0,2000
6264,4004543,Jessica,Martinez,US,female,1967,,1,Acting,1.94,0,1983
6265,4004544,Adam,Thomas,US,male,1987,,1,Acting,4.63,0,2017
6266,4004545,Léa,Petit,FR,female,1980,,1,Acting,5.62,1,2009
6267,4004546,Emma,Ferreira,CA,female,1950,,0,Acting,3.03,0,1966
6268,4004547,Richard,Smith,US,male,1976,,1,Acting,3.15,0,2002
6269,4004548,Nora,Souza,MX,female,1985,,1,Acting,4.8,0,2014
6270,4004549,Adam,Anderson,US,male,1963,,1,Acting,2.7,0,1983
6271,4004550,Mary,Lopez,US,female,1986,,1,Acting,11.63,0,2016
6272,4004551,Mia,Lima,IN,female,1976,,1,Acting,7.07,0,1997
6273,4004552,Nora,Silva,AT,female,1951,,1,Acting,7.28,0,1977
6274,4004553,Susan,Martin,US,female,1958,,1,Acting,1.39,0,1981
6275,4004554,Eric,Jackson,US,male,1979,,1,Acting,3.09,0,2004
6276,4004555,Quinn,Oliveira,MX,male,2000,,1,Acting,2.53,0,2019
6277,4004556,Emma,Moreau,FR,female,1979,,1,Acting,1.34,1,2000
6278,4004557,Barbara,Davis,US,female,1949,,1,Acting,4.59,0,1972
6279,4004558,Lily,Carvalho,AR,female,2004,,1,Acting,2.05,0,2020
6280,4004559,William,Davis,US,male,1993,,1,Acting,5.99,0,2009
6281,4004560,John,Anderson,US,male,1970,,1,Acting,1.27,0,1994
6282,4004561,Sofia,Bruno,IT,female,1996,,1,Acting,15.6,0,2019
6283,4004562,Ashley,Martin,US,female,1971,,1,Acting,1.48,0,1994
6284,4004563,Blake,Souza,RU,male,1980,,1,Acting,4.04,0,2005
6285,4004564,Adam,Moore,US,male,1953,,0,Acting,6.77,0,1978
6286,4004565,Aria,Lima,PT,female,1988,,1,Acting,1.99,0,2005
6287,4004566,Andrew,Taylor,US,male,1978,,1,Acting,7.15,0,2008
6288,4004567,Lucie,Leroy,FR,female,1994,,1,Acting,1.1,0,2023
6289,4004568,Sung-min,Jang,KR,male,1968,,1,Acting,12.27,0,1984
6290,4004569,Emma,Thomas,FR,female,1986,,1,Acting,3.36,0,2002
6291,4004570,Blake,Souza,AR,male,1948,,0,Acting,1.94,0,1973
6292,4004571,Michael,Lee,US,male,1938,,0,Acting,2.54,0,1955
6293,4004572,Morgan,Alves,AT,male,1983,,1,Acting,6.88,0,2008
6294,4004573,Emma,Carvalho,BE,female,1984,,1,Acting,1.96,0,2010
6295,4004574,Maria,Romero,ES,female,1981,,1,Acting,1.69,0,1999
6296,4004575,Jordan,Santos,RU,male,1966,,1,Acting,2.72,0,2002
6297,4004576,Tyler,Jones,US,male,1986,,1,Acting,1.15,0,2002
6298,4004577,Saki,Yoshida,JP,female,1988,,1,Acting,17.09,0,2018
6299,4004578,Amanda,Anderson,US,female,1993,,1,Acting,1.99,0,2019
6300,4004579,Sofia,Silva,RU,female,1982,,1,Acting,7.02,0,2010
6301,4004580,Marta,Pérez,ES,female,1993,,1,Acting,4.01,0,2009
6302,4004581,Nora,Silva,DE,female,1996,,1,Acting,1.37,0,2021
6303,4004582,Chloe,Lima,AR,female,1938,,0,Acting,3.3,0,1957
6304,4004583,Richard,Brown,US,male,1970,,1,Acting,6.72,0,1995
6305,4004584,Nicolas,Durand,FR,male,1991,,1,Acting,2.8,0,2010
6306,4004585,Barbara,Williams,US,female,1981,,1,Acting,9.72,0,2009
6307,4004586,Parker,Ferreira,AR,male,1997,,1,Acting,8.33,0,2014
6308,4004587,Patricia,Martinez,US,female,1970,,1,Acting,7.59,0,1998
6309,4004588,Michael,Williams,US,male,1969,,1,Acting,2.2,1,1994
6310,4004589,Patricia,Brown,US,female,1992,,1,Acting,1.26,0,2013
6311,4004590,Mizuki,Sato,JP,female,1960,,1,Acting,1.91,0,1988
6312,4004591,Yuki,Yamada,JP,male,1993,,1,Acting,3.96,0,2018
6313,4004592,John,Martin,US,male,1988,,1,Acting,5.43,0,2007
6314,4004593,Melissa,Johnson,US,female,1993,,1,Acting,0.5,0,2017
6315,4004594,Daniel,Rodriguez,US,male,1971,,1,Acting,3.3,0,1998
6316,4004595,Luna,Souza,AT,female,1990,,1,Acting,3.83,2,2022
6317,4004596,François,Michel,FR,male,1995,,1,Acting,2.59,0,2016
6318,4004597,Mizuki,Sato,JP,female,1947,,0,Acting,10.61,0,1963
6319,4004598,Hana,Yamaguchi,JP,female,1982,,1,Acting,4.85,0,2003
6320,4004599,Joshua,Martin,US,male,1997,,1,Acting,10.8,0,2022
6321,4004600,Susan,Lee,US,female,1997,,1,Acting,2.73,0,2017
6322,4004601,Aria,Costa,AT,female,1977,,1,Acting,7.72,0,2008
6323,4004602,Alex,Pereira,AR,male,1976,,1,Acting,14.46,0,2001
6324,4004603,Nora,Oliveira,BR,female,1994,,1,Acting,10.81,0,2019
6325,4004604,Riley,Silva,BR,male,1954,,0,Acting,1.24,0,1981
6326,4004605,Emma,Carvalho,DE,female,1975,,1,Acting,2.64,0,1994
6327,4004606,Adam,Anderson,US,male,1985,,1,Acting,2.43,0,2010
6328,4004607,Jessica,Martinez,US,female,1972,,1,Acting,5.16,0,1996
6329,4004608,Alice,Colombo,IT,female,1956,,1,Acting,6.16,0,1981
6330,4004609,Nora,Ferreira,MX,female,1990,,1,Acting,1.56,0,2017
6331,4004610,Lily,Costa,AT,female,1979,,1,Acting,3.53,0,1997
6332,4004611,Andrew,Smith,US,male,2005,,1,Acting,0.54,0,2021
6333,4004612,Brandon,Brown,US,male,1981,,1,Acting,12.16,0,1998
6334,4004613,Cameron,Costa,AR,male,1947,,0,Acting,2.09,0,1984
6335,4004614,Patricia,Martin,US,female,1969,,1,Acting,3.49,0,1988
6336,4004615,Blake,Lima,AR,male,1972,,1,Acting,2.51,0,1992
6337,4004616,Freddie,Evans,GB,male,1969,,1,Acting,9.31,0,1993
6338,4004617,Marco,Conti,IT,male,1958,,1,Acting,0.5,0,1985
6339,4004618,Riccardo,Gallo,IT,male,1982,,1,Acting,3.27,0,2006
6340,4004619,George,Thomas,GB,male,1995,,1,Acting,3.02,0,2021
6341,4004620,Chloé,Durand,FR,female,1956,,1,Acting,2.21,0,1976
6342,4004621,Sandra,Williams,US,female,1929,,0,Acting,15.7,0,1945
6343,4004622,Mia,Santos,HK,female,1942,,0,Acting,1.49,0,1972
6344,4004623,Christopher,Lee,US,male,1975,,1,Acting,6.65,0,2000
6345,4004624,Richard,Thomas,US,male,1987,,1,Acting,4.58,0,2021
6346,4004625,Yui,Yamamoto,JP,female,1976,,1,Acting,10.33,0,2000
6347,4004626,Blake,Lima,CA,male,1984,,1,Acting,1.82,0,2005
6348,4004627,Daniel,Rodriguez,US,male,1990,,1,Acting,1.72,0,2011
6349,4004628,Luna,Santos,BE,female,1982,,1,Acting,8.9,0,2003
6350,4004629,Joshua,Williams,US,male,1985,,1,Acting,4.87,0,2006
6351,4004630,Penelope,Ferreira,NO,female,1950,,1,Acting,0.83,0,1976
6352,4004631,Sarah,Taylor,US,female,1998,,1,Acting,2.04,0,2016
6353,4004632,Robert,Martin,US,male,1981,,1,Acting,4.7,0,2005
6354,4004633,Stephanie,Hernandez,US,female,1967,,1,Acting,7.06,0,1992
6355,4004634,Tyler,Thomas,US,male,1975,,1,Acting,1.8,0,1994
6356,4004635,Satoshi,Yoshida,JP,male,1947,,0,Acting,0.5,0,1963
6357,4004636,Sofia,Pereira,MX,female,1995,,1,Acting,5.32,0,2015
6358,4004637,Amelia,Lewis,GB,female,1988,,1,Acting,1.11,0,2013
6359,4004638,Nancy,Rodriguez,US,female,2005,,1,Acting,0.54,0,2021
6360,4004639,Sakura,Tanaka,JP,female,1984,,1,Acting,0.5,0,2008
6361,4004640,Logan,Santos,CA,male,1968,,1,Acting,6.91,0,1993
6362,4004641,Jordan,Ferreira,AR,male,2000,,1,Acting,3.73,0,2019
6363,4004642,Mei,Sasaki,JP,female,1984,,1,Acting,2.71,0,2015
6364,4004643,Claire,Moreau,FR,female,1985,,1,Acting,11.59,0,2012
6365,4004644,Jennifer,Brown,US,female,1965,,1,Acting,5.89,0,1989
6366,4004645,Rebecca,Hernandez,US,female,1958,,1,Acting,14.22,0,1982
6367,4004646,Noah,Smith,GB,male,1979,,1,Acting,0.95,0,2004
6368,4004647,Eric,Taylor,US,male,1989,,1,Acting,3.22,0,2016
6369,4004648,Parker,Silva,BE,male,1942,,0,Acting,0.77,0,1968
6370,4004649,Jean,Laurent,FR,male,1986,,1,Acting,2.7,0,2017
6371,4004650,Robert,Martinez,US,male,1955,,0,Acting,2.65,0,1981
6372,4004651,Sarah,Anderson,US,female,1984,,1,Acting,5.84,0,2006
6373,4004652,Manuel,Díaz,ES,male,1942,2021.0,0,Acting,3.46,0,1958
6374,4004653,John,Lee,US,male,1992,,1,Acting,5.82,0,2018
6375,4004654,Emma,Robert,FR,female,1955,,1,Acting,6.25,0,1977
6376,4004655,David,Anderson,US,male,1996,,1,Acting,23.09,0,2013
6377,4004656,Jordan,Oliveira,AR,male,1997,,1,Acting,2.5,0,2021
6378,4004657,Oliver,Evans,GB,male,1935,,0,Acting,1.42,0,1962
6379,4004658,Mizuki,Yamamoto,JP,female,1992,,1,Acting,4.14,0,2022
6380,4004659,Andrew,Jones,US,male,1957,,1,Acting,1.61,0,1981
6381,4004660,Oliver,Evans,GB,male,1966,,1,Acting,12.6,0,1990
6382,4004661,Charlie,Jones,GB,male,1968,,1,Acting,2.57,0,1989
6383,4004662,James,Brown,US,male,1996,,1,Acting,2.0,0,2023
6384,4004663,Ava,Brown,GB,female,1964,,1,Acting,2.17,0,1988
6385,4004664,Alessandro,Bianchi,IT,male,1929,,0,Acting,6.34,0,1965
6386,4004665,Morgan,Pereira,AT,male,1950,,1,Acting,2.88,0,1966
6387,4004666,Robert,Brown,US,male,1992,,1,Acting,1.86,0,2014
6388,4004667,Jessica,Davis,US,female,1978,,1,Acting,14.86,0,2003
6389,4004668,Morgan,Oliveira,BE,male,1958,,1,Acting,1.54,0,1986
6390,4004669,Arthur,Brown,GB,male,1961,,1,Acting,3.43,0,1989
6391,4004670,Nancy,Hernandez,US,female,1941,,0,Acting,5.97,0,1974
6392,4004671,Stephanie,Thomas,US,female,1962,,1,Acting,0.76,0,1990
6393,4004672,Penelope,Silva,BE,female,1952,,0,Acting,5.12,0,1980
6394,4004673,Sarah,Anderson,US,female,2001,,1,Acting,1.28,0,2017
6395,4004674,Christopher,Martin,US,male,1979,,1,Acting,6.96,0,2005
6396,4004675,Samuel,Taylor,US,male,2002,,1,Acting,1.4,0,2020
6397,4004676,Jennifer,Hernandez,US,female,1998,,1,Acting,6.19,0,2016
6398,4004677,Chloe,Oliveira,AR,female,1979,,1,Acting,8.98,0,2001
6399,4004678,Layla,Souza,IN,female,1994,,1,Acting,7.21,0,2022
6400,4004679,Xavier,Martin,FR,male,1982,,1,Acting,4.16,0,2006
6401,4004680,Nancy,Brown,US,female,1959,,1,Acting,2.7,0,1985
6402,4004681,Lily,Oliveira,BE,female,1960,,1,Acting,1.98,0,1987
6403,4004682,Laura,Rodríguez,ES,female,1988,,1,Acting,12.48,0,2013
6404,4004683,Jessica,Jackson,US,female,1983,,1,Acting,1.77,0,2006
6405,4004684,Arthur,Johnson,GB,male,1994,,1,Acting,1.31,0,2023
6406,4004685,Sarah,Jones,US,female,1969,,1,Acting,6.04,0,1996
6407,4004686,Ye-jin,Park,KR,female,1972,,1,Acting,1.62,0,1995
6408,4004687,Jennifer,Garcia,US,female,1990,,1,Acting,1.41,0,2006
6409,4004688,Aaron,Davis,US,male,1972,,1,Acting,0.91,0,1993
6410,4004689,Sandra,Jackson,US,female,1972,,1,Acting,2.15,0,1996
6411,4004690,Adam,Smith,US,male,1956,,1,Acting,3.08,0,1991
6412,4004691,Cameron,Alves,AU,male,1982,,1,Acting,4.13,0,2003
6413,4004692,Quinn,Costa,CA,male,1971,,1,Acting,7.82,0,1993
6414,4004693,Michael,Wilson,US,male,1998,,1,Acting,5.33,0,2023
6415,4004694,Blake,Costa,TW,male,1929,,0,Acting,2.8,0,1950
6416,4004695,Kevin,Johnson,US,male,1986,,1,Acting,2.78,0,2002
6417,4004696,George,Taylor,GB,male,1979,,1,Acting,5.25,0,2006
6418,4004697,Saki,Inoue,JP,female,1991,,1,Acting,10.44,0,2018
6419,4004698,Kevin,Rodriguez,US,male,1979,,1,Acting,3.72,0,2001
6420,4004699,Michael,Martinez,US,male,1977,,1,Acting,2.18,0,1993
6421,4004700,Ashley,Wilson,US,female,1965,,1,Acting,1.36,0,1984
6422,4004701,Kevin,Martinez,US,male,1969,,1,Acting,0.9,0,1996
6423,4004702,Richard,Lee,US,male,1949,,0,Acting,6.05,0,1972
6424,4004703,Mary,Miller,US,female,1973,,1,Acting,5.59,0,1999
6425,4004704,Amanda,Williams,US,female,1985,,1,Acting,5.58,0,2020
6426,4004705,Brian,Wilson,US,male,1989,,1,Acting,2.96,0,2019
6427,4004706,Jennifer,Lee,US,female,1974,,1,Acting,11.78,0,1990
6428,4004707,Melissa,Davis,US,female,1960,,1,Acting,2.15,0,1983
6429,4004708,Jordan,Souza,RU,male,1956,,1,Acting,7.84,0,1975
6430,4004709,George,Evans,GB,male,1988,,1,Acting,3.21,0,2013
6431,4004710,Rebecca,Johnson,US,female,1990,,1,Acting,1.92,0,2011
6432,4004711,Thomas,Davis,US,male,1965,,1,Acting,5.66,0,1994
6433,4004712,Layla,Silva,DE,female,1998,,1,Acting,4.8,0,2022
6434,4004713,Daniel,Johnson,US,male,1997,,1,Acting,4.58,3,2018
6435,4004714,Jennifer,Johnson,US,female,1998,,1,Acting,3.57,0,2023
6436,4004715,Stephanie,Miller,US,female,1933,,1,Acting,3.21,0,1964
6437,4004716,Mary,Martinez,US,female,1990,,1,Acting,28.49,0,2009
6438,4004717,Antonio,García,ES,male,1995,,1,Acting,9.64,0,2017
6439,4004718,David,Moore,US,male,1973,,1,Acting,6.36,0,2006
6440,4004719,Emma,Souza,CN,female,1990,,1,Acting,3.67,1,2015
6441,4004720,Samuel,Lee,US,male,1930,,0,Acting,8.22,0,1964
6442,4004721,Cameron,Carvalho,MX,male,1995,,1,Acting,5.29,0,2020
6443,4004722,Valentina,Bianchi,IT,female,1980,,1,Acting,3.4,0,2015
6444,4004723,Andrew,Miller,US,male,1942,,0,Acting,2.53,0,1970
6445,4004724,Blake,Alves,DE,male,1953,,1,Acting,3.09,0,1978
6446,4004725,Emma,Costa,BE,female,1987,,1,Acting,0.5,0,2011
6447,4004726,David,Brown,US,male,1976,,1,Acting,4.01,0,2004
6448,4004727,David,Martinez,US,male,1991,,1,Acting,2.14,0,2015
6449,4004728,Brandon,Jackson,US,male,1980,,1,Acting,13.92,0,2011
6450,4004729,Emma,Costa,AU,female,1958,,1,Acting,3.38,0,1978
6451,4004730,Lisa,Jones,US,female,1992,,1,Acting,1.14,0,2016
6452,4004731,Jacob,Wilson,GB,male,1992,,1,Acting,3.17,0,2020
6453,4004732,Emma,Robert,FR,female,1986,,1,Acting,1.29,0,2018
6454,4004733,Riley,Carvalho,AT,male,1984,,1,Acting,5.08,0,2011
6455,4004734,Blake,Ferreira,DE,male,1977,,1,Acting,4.31,0,2001
6456,4004735,Linda,Martin,US,female,1990,,1,Acting,7.86,0,2021
6457,4004736,David,Brown,US,male,1966,,1,Acting,1.63,0,1990
6458,4004737,Thomas,Williams,US,male,1999,,1,Acting,3.42,0,2018
6459,4004738,Ji-yeon,Cho,KR,female,1990,,1,Acting,0.97,0,2006
6460,4004739,Jacob,Jones,GB,male,1966,,1,Acting,6.24,0,1994
6461,4004740,Lisa,Garcia,US,female,1995,,1,Acting,5.3,0,2021
6462,4004741,Alice,Mancini,IT,female,1949,,1,Acting,5.19,0,1972
6463,4004742,Blake,Alves,MX,male,1989,,1,Acting,3.32,0,2009
6464,4004743,Amanda,Moore,US,female,1998,,1,Acting,4.82,0,2020
6465,4004744,Dorothy,Lee,US,female,1976,,1,Acting,14.07,0,1999
6466,4004745,John,Smith,US,male,1978,,1,Acting,2.57,0,1999
6467,4004746,Sandra,Thomas,US,female,1976,,1,Acting,3.76,0,1996
6468,4004747,Joshua,Lopez,US,male,1982,,1,Acting,1.25,0,2014
6469,4004748,Morgan,Lima,CN,male,1975,,1,Acting,1.52,0,2001
6470,4004749,Mia,Souza,NO,female,1979,,1,Acting,3.63,0,1995
6471,4004750,Ella,Smith,GB,female,1946,,0,Acting,8.97,0,1980
6472,4004751,Cameron,Ferreira,RU,male,1950,2012.0,0,Acting,2.64,0,1973
6473,4004752,Evie,Williams,GB,female,1972,,1,Acting,2.68,0,1988
6474,4004753,Linda,Smith,US,female,1923,,0,Acting,2.3,0,1946
6475,4004754,Emma,Lima,MX,female,1948,2011.0,0,Acting,2.05,0,1972
6476,4004755,Richard,Moore,US,male,1992,,1,Acting,4.33,1,2011
6477,4004756,Susan,Jones,US,female,1963,,1,Acting,0.86,0,1988
6478,4004757,Parker,Pereira,MX,male,1971,,1,Acting,10.52,0,1998
6479,4004758,Emily,Hernandez,US,female,2000,,1,Acting,1.82,0,2023
6480,4004759,Joshua,Lee,US,male,1985,,1,Acting,6.36,0,2004
6481,4004760,James,Rodriguez,US,male,1947,,0,Acting,1.06,1,1978
6482,4004761,Thomas,Lopez,US,male,1987,,1,Acting,6.06,0,2016
6483,4004762,Thomas,Lopez,US,male,1983,,1,Acting,6.08,1,2015
6484,4004763,Andrew,Thomas,US,male,2001,,1,Acting,4.69,0,2017
6485,4004764,James,Anderson,US,male,1968,,1,Acting,1.36,0,1995
6486,4004765,Melissa,Johnson,US,female,1981,,1,Acting,4.16,0,2007
6487,4004766,James,Jones,US,male,1989,,1,Acting,1.14,0,2015
6488,4004767,Alex,Ferreira,BE,male,1955,,0,Acting,2.64,0,1974
6489,4004768,Aria,Ferreira,AT,female,1954,,1,Acting,8.39,0,1975
6490,4004769,Thomas,Johnson,GB,male,1962,,1,Acting,6.8,0,1987
6491,4004770,Sophia,Lewis,GB,female,1992,,1,Acting,3.37,0,2017
6492,4004771,William,Williams,US,male,1978,,1,Acting,1.38,0,2008
6493,4004772,James,Wilson,US,male,1958,,1,Acting,5.94,0,1985
6494,4004773,Taro,Watanabe,JP,male,1990,,1,Acting,3.38,0,2009
6495,4004774,David,Brown,US,male,1971,,1,Acting,0.5,0,1989
6496,4004775,Sophia,White,GB,female,1996,,1,Acting,6.72,0,2018
6497,4004776,Stephanie,Martin,US,female,1929,,0,Acting,3.25,0,1955
6498,4004777,Chloe,Alves,DE,female,1978,,1,Acting,9.8,0,2000
6499,4004778,Sakura,Yoshida,JP,female,1994,,1,Acting,1.24,1,2015
6500,4004779,Stephanie,Anderson,US,female,1966,,1,Acting,0.5,0,2000
6501,4004780,Betty,Jones,US,female,1987,,1,Acting,4.27,0,2008
6502,4004781,Mary,Wilson,US,female,1938,,0,Acting,4.32,0,1960
6503,4004782,Do-yun,Yoon,KR,male,1994,,1,Acting,0.72,0,2015
6504,4004783,Patricia,Williams,US,female,1970,,1,Acting,1.38,0,1992
6505,4004784,Emma,Bernard,FR,female,1994,,1,Acting,39.63,0,2021
6506,4004785,Daniel,Martin,US,male,1993,,1,Acting,2.52,0,2015
6507,4004786,Lorenzo,Esposito,IT,male,1989,,1,Acting,6.41,0,2008
6508,4004787,Jessica,Taylor,US,female,1990,,1,Acting,1.85,0,2019
6509,4004788,Samuel,Wilson,US,male,1976,,1,Acting,0.51,0,1994
6510,4004789,Emily,Garcia,US,female,1960,,1,Acting,2.85,0,1990
6511,4004790,Francesco,Gallo,IT,male,1953,,1,Acting,2.61,0,1974
6512,4004791,John,Rodriguez,US,male,1942,,0,Acting,2.32,0,1972
6513,4004792,Sarah,Wilson,US,female,1989,,1,Acting,2.99,0,2005
6514,4004793,Lisa,Thomas,US,female,1979,,1,Acting,4.21,0,1999
6515,4004794,Jacob,Williams,GB,male,2002,,1,Acting,2.9,0,2021
6516,4004795,Morgan,Ferreira,AT,male,1971,,1,Acting,1.06,0,1987
6517,4004796,Francesco,Conti,IT,male,1948,,1,Acting,5.14,0,1982
6518,4004797,Betty,Garcia,US,female,2004,,1,Acting,0.57,0,2020
6519,4004798,Valentina,Mancini,IT,female,1999,,1,Acting,0.52,0,2018
6520,4004799,Aria,Santos,RU,female,1965,,1,Acting,6.46,0,1992
6521,4004800,Susan,Lee,US,female,1972,,1,Acting,5.24,0,2007
6522,4004801,Manuel,Fernández,ES,male,1965,,1,Acting,3.15,0,1992
6523,4004802,James,Martinez,US,male,1957,,1,Acting,0.95,0,1977
6524,4004803,Luca,Romano,IT,male,1998,,1,Acting,1.76,0,2019
6525,4004804,Kevin,Wilson,US,male,1990,,1,Acting,2.62,0,2007
6526,4004805,Kevin,Davis,US,male,1999,,1,Acting,0.79,0,2022
6527,4004806,Richard,Brown,US,male,1986,,1,Acting,1.71,0,2017
6528,4004807,Andrea,Marino,IT,male,1992,,1,Acting,5.97,0,2015
6529,4004808,Morgan,Pereira,NO,male,1938,,1,Acting,12.0,0,1961
6530,4004809,Thomas,Miller,US,male,1964,,1,Acting,2.28,0,1993
6531,4004810,Sophie,Moreau,FR,female,1941,,0,Acting,6.56,0,1960
6532,4004811,Penelope,Costa,TW,female,1959,,1,Acting,0.59,0,1992
6533,4004812,Karen,Taylor,US,female,1938,,0,Acting,6.01,0,1965
6534,4004813,Eric,Martin,US,male,2001,,1,Acting,1.61,0,2021
6535,4004814,Alex,Ferreira,AR,male,1991,,1,Acting,4.38,0,2015
6536,4004815,David,Davis,US,male,1950,,1,Acting,2.66,0,1976
6537,4004816,Daniel,Hernandez,US,male,1981,,1,Acting,10.9,0,1997
6538,4004817,Sarah,Thomas,US,female,1928,,0,Acting,1.51,0,1951
6539,4004818,Jessica,Lee,US,female,1995,,1,Acting,5.84,0,2011
6540,4004819,Taro,Kobayashi,JP,male,1996,,1,Acting,2.58,0,2023
6541,4004820,Sandra,Hernandez,US,female,1937,,0,Acting,2.88,0,1962
6542,4004821,Amelia,Williams,GB,female,1933,,1,Acting,2.81,0,1959
6543,4004822,Emily,Jackson,US,female,1937,,0,Acting,1.55,0,1961
6544,4004823,David,Davis,US,male,1934,,0,Acting,3.28,0,1961
6545,4004824,Mary,Wilson,US,female,1980,,1,Acting,3.14,0,2007
6546,4004825,Jessica,Hernandez,US,female,1949,,1,Acting,4.13,0,1982
6547,4004826,Rebecca,Jones,US,female,1945,,0,Acting,3.58,0,1972
6548,4004827,Amanda,Lopez,US,female,1976,,1,Acting,6.81,0,1997
6549,4004828,Jordan,Ferreira,AR,male,1993,,1,Acting,7.62,0,2019
6550,4004829,James,Johnson,US,male,1929,,0,Acting,1.29,0,1953
6551,4004830,Young-jae,Jang,KR,male,1972,,1,Acting,7.26,0,2002
6552,4004831,Robert,Miller,US,male,1953,,0,Acting,1.14,0,1976
6553,4004832,Laura,Jiménez,ES,female,1963,,1,Acting,5.64,0,1987
6554,4004833,Linda,Taylor,US,female,1987,,1,Acting,5.8,0,2013
6555,4004834,Hye-rin,Kang,KR,female,1979,,1,Acting,0.59,0,2005
6556,4004835,Parker,Pereira,RU,male,1944,,0,Acting,3.61,0,1961
6557,4004836,Ryota,Nakamura,JP,male,1996,,1,Acting,2.18,0,2012
6558,4004837,Dorothy,Martinez,US,female,1971,,1,Acting,1.68,0,1987
6559,4004838,Nicolas,Bernard,FR,male,1997,,1,Acting,11.2,0,2017
6560,4004839,Christopher,Hernandez,US,male,1996,,1,Acting,1.84,0,2021
6561,4004840,Tyler,Lopez,US,male,1992,,1,Acting,1.61,0,2015
6562,4004841,Stephanie,Taylor,US,female,1991,,1,Acting,3.55,0,2022
6563,4004842,Nora,Ferreira,MX,female,1985,,1,Acting,6.15,0,2002
6564,4004843,Christopher,Martin,US,male,1971,,1,Acting,2.92,0,1995
6565,4004844,James,Martinez,US,male,1967,,1,Acting,9.49,0,1992
6566,4004845,Yuki,Nakamura,JP,female,1987,,1,Acting,5.35,0,2009
6567,4004846,Chloe,Souza,AR,female,1987,,1,Acting,0.5,0,2005
6568,4004847,Alessandro,De Luca,IT,male,1990,,1,Acting,2.06,0,2016
6569,4004848,Eric,Anderson,US,male,1983,,1,Acting,2.0,0,2012
6570,4004849,Lorenzo,Gallo,IT,male,1925,,0,Acting,5.11,0,1957
6571,4004850,Evie,Williams,GB,female,1952,,1,Acting,0.5,0,1979
6572,4004851,Ji-yeon,Park,KR,female,1947,,1,Acting,32.92,0,1973
6573,4004852,Daniel,Lopez,US,male,1996,,1,Acting,5.35,0,2023
6574,4004853,Joshua,Brown,US,male,1993,,1,Acting,3.8,0,2019
6575,4004854,Shin,Sato,JP,male,1963,,1,Acting,9.62,0,1989
6576,4004855,Cameron,Lima,NO,male,1976,,1,Acting,27.37,0,2002
6577,4004856,Richard,Thomas,US,male,1978,,1,Acting,7.27,0,2002
6578,4004857,Logan,Ferreira,RU,male,1975,,1,Acting,7.8,0,1996
6579,4004858,Dorothy,Thomas,US,female,1925,,0,Acting,3.73,0,1953
6580,4004859,Parker,Souza,BR,male,1954,2008.0,0,Acting,2.92,0,1981
6581,4004860,James,Johnson,US,male,1997,,1,Acting,2.16,0,2023
6582,4004861,Valentina,Mancini,IT,female,1951,,0,Acting,1.58,0,1986
6583,4004862,Francesco,Conti,IT,male,1960,,1,Acting,1.79,0,1987
6584,4004863,Sofia,Carvalho,CN,female,1955,,1,Acting,0.98,0,1988
6585,4004864,François,Petit,FR,male,1919,,0,Acting,3.1,1,1945
6586,4004865,Sandra,Lee,US,female,1950,,0,Acting,0.73,0,1978
6587,4004866,Rebecca,Johnson,US,female,1948,,0,Acting,3.94,0,1973
6588,4004867,Logan,Silva,MX,male,1970,,1,Acting,3.21,0,1990
6589,4004868,Ji-ho,Kang,KR,male,1968,,1,Acting,3.79,0,1991
6590,4004869,Betty,Moore,US,female,1991,,1,Acting,2.08,0,2010
6591,4004870,Riley,Carvalho,AT,male,1988,,1,Acting,52.94,0,2019
6592,4004871,Daniel,Rodriguez,US,male,1971,,1,Acting,11.29,1,2000
6593,4004872,Sofia,Ferreira,MX,female,1960,,1,Acting,1.08,0,1985
6594,4004873,Jennifer,Miller,US,female,2000,,1,Acting,4.09,0,2018
6595,4004874,Jae-won,Jang,KR,male,1991,,1,Acting,1.92,0,2007
6596,4004875,Ashley,Hernandez,US,female,1971,,1,Acting,1.33,0,1990
6597,4004876,Alex,Alves,CA,male,1983,,1,Acting,0.99,0,2001
6598,4004877,Amanda,Hernandez,US,female,1965,,1,Acting,4.9,0,1997
6599,4004878,Nora,Ferreira,CN,female,1945,2023.0,0,Acting,1.8,0,1969
6600,4004879,Linda,Wilson,US,female,2000,,1,Acting,7.93,0,2023
6601,4004880,Alfie,Lewis,GB,male,1949,,0,Acting,8.12,0,1971
6602,4004881,Sandra,Moore,US,female,1996,,1,Acting,11.43,0,2020
6603,4004882,Adam,Martin,US,male,1982,,1,Acting,1.54,0,2006
6604,4004883,Betty,Martin,US,female,1995,,1,Acting,5.09,0,2018
6605,4004884,Riley,Pereira,AU,male,1969,,1,Acting,5.87,0,1997
6606,4004885,Drew,Santos,RU,male,1982,,1,Acting,2.17,0,1998
6607,4004886,Hyun-soo,Choi,KR,male,1965,2020.0,0,Acting,1.66,0,1988
6608,4004887,Emma,Ricci,IT,female,2002,,1,Acting,14.13,0,2018
