CustomerKey,IsChurned,IsActive,Gender,Age,AgeGroup,Birth,MonthsAsCustomer,TenureYears,LifetimeValue,AvgSessionMinutes,ChurnRiskScore,PaymentReliability,CustomerSegment,CityName,StateName,CountryName,ISOCode,Continent,Latitude,Longitude,Timezone,PreferredLanguage,LanguageISO,PreferredGenre,PreferredGenreGroup,DeviceType,RegistrationSource,NumPaymentMethods,ActivePaymentMethods,PrimaryCardNetwork,HasCreditCard,HasDebitCard,CreateDate
2621,0,1,female,30,Millennial,1995-11-20,1,0.1,169.23,83.2,0.341,0.818,Bronze,Salem,Maryland,United States,US,North America,39.5847,-97.8825,America/New_York,English,en,Comedy,Light & Feel-Good,tablet,web,1,1,Visa,1,0,2026-05-30
2622,0,1,male,32,Millennial,1994-01-12,38,3.2,347.68,150.8,0.303,0.817,Silver,Franklin,South Carolina,United States,US,North America,41.0812,-99.6014,America/New_York,English,en,Politics,Arts & Culture,mobile,smart_tv,1,1,Visa,1,0,2023-03-11
2623,1,0,female,35,Millennial,1990-09-04,174,14.5,2207.26,53.0,0.945,0.922,Bronze,Georgetown,Indiana,United States,US,North America,40.7938,-98.2665,America/New_York,English,en,Short Film,Arts & Culture,smart_tv,partner,1,1,Visa,1,0,2011-11-26
2624,0,1,female,30,Millennial,1995-06-30,104,8.7,1944.66,40.5,0.242,0.977,Silver,Salem,Alabama,United States,US,North America,38.781,-99.4143,America/New_York,French,fr,Short Film,Arts & Culture,desktop,web,1,1,Mastercard,1,0,2017-09-14
2625,1,0,female,31,Millennial,1994-08-23,76,6.3,1097.71,62.1,0.872,0.808,Bronze,Athens,Georgia,United States,US,North America,39.3487,-97.6127,America/New_York,French,fr,Short Film,Arts & Culture,smart_tv,web,2,2,Mastercard,1,0,2020-01-06
2626,0,1,male,43,Gen_X,1983-02-11,144,12.0,2836.87,22.8,0.237,0.865,Silver,San Jose,California,United States,US,North America,36.6763,-118.209,America/New_York,English,en,Disaster,Action & Spectacle,mobile,web,1,1,Mastercard,1,0,2014-05-28
2627,0,1,male,45,Gen_X,1981-04-05,16,1.3,222.66,33.0,0.374,0.872,Bronze,Dallas,Texas,United States,US,North America,30.8077,-99.9115,America/New_York,Spanish,es,Crime,Narrative,mobile,web,1,1,American Express,1,0,2025-01-09
2628,0,1,male,39,Gen_X,1987-05-03,155,12.9,2553.11,74.4,0.191,0.845,Silver,Madison,Colorado,United States,US,North America,38.4981,-98.0591,America/New_York,English,en,Stand-Up Comedy,Light & Feel-Good,mobile,web,1,1,Mastercard,1,0,2013-06-18
2629,0,1,male,21,Gen_Z,2004-12-19,33,2.8,312.75,43.1,0.341,0.824,Bronze,Georgetown,Michigan,United States,US,North America,40.2095,-98.6866,America/New_York,English,en,Action & Adventure,Action & Spectacle,mobile,partner,2,2,Visa,1,0,2023-08-04
2630,0,1,male,34,Millennial,1992-04-23,181,15.1,2976.41,83.3,0.077,0.965,Gold,Franklin,Minnesota,United States,US,North America,37.4166,-98.1908,America/New_York,English,en,War,Action & Spectacle,mobile,mobile_app,2,2,Mastercard,1,0,2011-04-03
2631,0,1,female,22,Gen_Z,2003-11-05,53,4.4,980.62,40.2,0.331,0.864,Bronze,Cincinnati,Ohio,United States,US,North America,39.8494,-98.0266,America/New_York,French,fr,Action,Action & Spectacle,mobile,web,1,1,PayPal,0,0,2021-12-28
2632,0,1,male,36,Gen_X,1989-09-20,138,11.5,2591.42,68.1,0.269,0.812,Silver,El Paso,Texas,United States,US,North America,32.9572,-100.7586,America/New_York,English,en,Documentary,Arts & Culture,desktop,mobile_app,1,1,Visa,1,0,2014-11-10
2633,0,1,male,52,Boomer,1973-09-22,105,8.8,1213.79,53.7,0.322,0.921,Silver,Georgetown,Massachusetts,United States,US,North America,40.0442,-97.396,America/New_York,English,en,Crime,Narrative,mobile,web,2,2,Visa,1,0,2017-08-03
2634,1,0,male,58,Boomer,1968-02-25,161,13.4,3217.61,66.5,0.967,0.989,Bronze,Franklin,Indiana,United States,US,North America,38.0771,-98.0943,America/New_York,English,en,Stand-Up Comedy,Light & Feel-Good,mobile,mobile_app,1,0,Visa,1,0,2012-12-27
2635,0,1,male,44,Gen_X,1981-07-24,133,11.1,1666.77,74.4,0.163,0.981,Silver,Springfield,Missouri,United States,US,North America,39.0967,-98.4152,America/New_York,English,en,Adventure,Action & Spectacle,desktop,web,1,1,Visa,1,0,2015-04-24
2636,1,0,male,34,Millennial,1992-01-04,1,0.1,126.6,159.1,0.897,0.971,Bronze,Buffalo,New York,United States,US,North America,42.4438,-75.3379,America/New_York,Portuguese,pt,Action & Adventure,Action & Spectacle,mobile,mobile_app,1,1,American Express,1,0,2026-05-30
2637,0,1,female,18,Gen_Z,2008-02-19,1,0.1,147.71,122.7,0.34,0.859,Bronze,Georgetown,Colorado,United States,US,North America,38.9594,-98.3227,America/New_York,English,en,History,Arts & Culture,tablet,mobile_app,1,1,PayPal,0,0,2026-04-11
2638,0,1,female,19,Gen_Z,2006-06-08,20,1.7,357.96,127.2,0.344,0.77,Bronze,Springfield,Wisconsin,United States,US,North America,38.6302,-99.2187,America/New_York,English,en,Kids,Family & Fantasy,smart_tv,mobile_app,2,2,American Express,1,0,2024-09-23
2639,0,1,other,48,Gen_X,1978-03-05,137,11.4,1842.6,64.4,0.242,0.979,Silver,Springfield,Arizona,United States,US,North America,40.0435,-99.269,America/New_York,French,fr,Foreign Language,Arts & Culture,smart_tv,web,1,1,JCB,1,0,2014-12-08
2640,0,1,female,26,Millennial,2000-04-16,88,7.3,1394.48,67.4,0.242,0.865,Silver,Madison,Michigan,United States,US,North America,40.0331,-97.9799,America/New_York,English,en,Thriller,Horror & Suspense,smart_tv,web,1,1,Mastercard,1,0,2019-01-23
2641,0,1,male,34,Millennial,1992-05-01,153,12.8,1744.77,179.2,0.169,0.89,Gold,Springfield,Virginia,United States,US,North America,38.1194,-98.8921,America/New_York,English,en,Horror,Horror & Suspense,desktop,web,1,1,Visa,1,0,2013-08-25
2642,0,1,male,37,Gen_X,1988-10-03,59,4.9,831.8,73.3,0.25,0.985,Silver,San Jose,California,United States,US,North America,37.7336,-120.2028,America/New_York,English,en,Thriller,Horror & Suspense,tablet,mobile_app,2,2,Debit Card,0,1,2021-06-08
2643,0,1,male,35,Millennial,1991-02-20,109,9.1,1300.09,106.3,0.236,0.832,Silver,Salem,Tennessee,United States,US,North America,39.1285,-97.9804,America/New_York,English,en,Stand-Up Comedy,Light & Feel-Good,smart_tv,mobile_app,1,1,Visa,1,0,2017-04-09
2644,0,1,male,29,Millennial,1996-06-17,112,9.3,1914.79,104.5,0.259,0.79,Silver,St. Petersburg,Florida,United States,US,North America,28.6211,-81.9615,America/New_York,English,en,Biographical,Arts & Culture,mobile,partner,1,1,Visa,1,0,2017-01-07
2645,0,1,female,41,Gen_X,1985-02-26,1,0.1,166.01,58.5,0.323,0.861,Bronze,Salem,Washington,United States,US,North America,39.022,-97.2121,America/New_York,English,en,Crime,Narrative,tablet,smart_tv,2,2,PayPal,0,1,2026-05-30
2646,0,1,female,25,Gen_Z,2000-10-11,67,5.6,937.39,40.3,0.355,0.844,Bronze,El Paso,Texas,United States,US,North America,33.3597,-99.1187,America/New_York,English,en,Sci-Fi & Fantasy,Action & Spectacle,smart_tv,mobile_app,1,1,Mastercard,1,0,2020-10-08
2647,0,1,male,31,Millennial,1995-05-17,132,11.0,2491.94,52.7,0.262,0.811,Silver,Houston,Texas,United States,US,North America,32.0369,-100.5484,America/New_York,English,en,Animation,Family & Fantasy,desktop,partner,1,1,Debit Card,0,1,2015-05-13
2648,0,1,male,20,Gen_Z,2005-08-19,29,2.4,571.13,51.2,0.353,0.861,Bronze,Franklin,Maryland,United States,US,North America,38.8356,-97.932,America/New_York,Portuguese,pt,Horror,Horror & Suspense,desktop,smart_tv,1,1,Discover,1,0,2023-12-28
2649,1,0,male,36,Gen_X,1989-06-19,156,13.0,2652.55,76.0,0.834,0.786,Bronze,Franklin,Michigan,United States,US,North America,39.8347,-97.2287,America/New_York,English,en,Mystery,Horror & Suspense,smart_tv,mobile_app,2,2,Visa,1,0,2013-05-18
2650,0,1,male,33,Millennial,1993-04-09,164,13.7,2164.9,112.4,0.251,0.755,Silver,Tampa,Florida,United States,US,North America,28.5148,-82.9628,America/New_York,English,en,Cult Classic,Arts & Culture,mobile,smart_tv,1,1,Mastercard,1,0,2012-09-25
2651,0,1,male,24,Gen_Z,2002-04-29,44,3.7,760.08,73.1,0.316,0.932,Silver,Sacramento,California,United States,US,North America,37.6199,-120.2163,America/New_York,English,en,War,Action & Spectacle,smart_tv,mobile_app,1,1,Visa,1,0,2022-09-24
2652,0,1,female,24,Gen_Z,2001-06-30,43,3.6,633.37,83.8,0.31,0.876,Silver,Franklin,Missouri,United States,US,North America,39.1928,-98.1498,America/New_York,French,fr,Science Fiction,Action & Spectacle,mobile,smart_tv,1,0,Mastercard,1,0,2022-10-01
2653,0,1,female,30,Millennial,1996-01-17,141,11.8,2218.76,51.7,0.213,0.847,Silver,Franklin,South Carolina,United States,US,North America,41.0965,-95.8621,America/New_York,French,fr,Sports,Action & Spectacle,mobile,mobile_app,1,1,Visa,1,0,2014-08-31
2654,0,1,female,40,Gen_X,1985-08-28,187,15.6,2853.97,178.3,0.141,0.774,Gold,Georgetown,Michigan,United States,US,North America,39.9854,-98.4966,America/New_York,English,en,Sci-Fi & Fantasy,Action & Spectacle,mobile,mobile_app,1,0,Debit Card,0,1,2010-10-09
2655,1,0,female,23,Gen_Z,2002-07-14,64,5.3,963.07,140.1,0.85,0.85,Bronze,Chicago,Illinois,United States,US,North America,40.7771,-88.276,America/New_York,French,fr,LGBTQ+,Narrative,smart_tv,web,1,1,Visa,1,0,2021-01-10
2656,0,1,male,25,Gen_Z,2001-05-12,77,6.4,778.91,37.0,0.273,0.833,Bronze,Springfield,Washington,United States,US,North America,39.2435,-96.9138,America/New_York,Portuguese,pt,Mystery,Horror & Suspense,smart_tv,mobile_app,2,2,PayPal,1,0,2019-12-18
2657,0,1,other,25,Gen_Z,2000-08-20,91,7.6,1767.23,92.7,0.269,0.755,Silver,Georgetown,South Carolina,United States,US,North America,39.6841,-97.9518,America/New_York,English,en,Mystery,Horror & Suspense,mobile,mobile_app,1,1,American Express,1,0,2018-10-29
2658,0,1,male,23,Gen_Z,2003-01-11,48,4.0,815.29,83.3,0.323,0.901,Silver,Franklin,Virginia,United States,US,North America,40.0327,-98.0127,America/New_York,English,en,Action & Adventure,Action & Spectacle,mobile,web,1,1,Mastercard,1,0,2022-05-10
2659,0,1,male,28,Millennial,1998-03-09,72,6.0,686.98,104.9,0.294,0.795,Silver,Georgetown,Massachusetts,United States,US,North America,40.1712,-98.8438,America/New_York,English,en,Foreign Language,Arts & Culture,mobile,smart_tv,1,1,Mastercard,1,0,2020-05-06
2660,0,1,female,30,Millennial,1995-11-17,86,7.2,1435.01,66.1,0.292,0.848,Silver,Franklin,Massachusetts,United States,US,North America,39.0534,-99.2301,America/New_York,English,en,Short Film,Arts & Culture,smart_tv,mobile_app,1,1,Visa,1,0,2019-03-08
2661,0,1,male,45,Gen_X,1980-10-21,96,8.0,1055.49,41.1,0.329,0.831,Silver,Naperville,Illinois,United States,US,North America,40.7011,-88.363,America/New_York,English,en,Anime,Family & Fantasy,tablet,web,2,1,Visa,1,0,2018-05-07
2662,0,1,male,26,Millennial,2000-02-26,87,7.2,1345.81,143.3,0.284,0.714,Silver,Salem,South Carolina,United States,US,North America,39.8662,-97.0104,America/New_York,English,en,Kids,Family & Fantasy,smart_tv,smart_tv,1,1,Debit Card,0,1,2019-02-28
2663,0,1,female,40,Gen_X,1986-04-18,132,11.0,2535.61,39.7,0.311,0.708,Bronze,Los Angeles,California,United States,US,North America,36.7738,-118.8829,America/New_York,French,fr,Sci-Fi & Fantasy,Action & Spectacle,desktop,mobile_app,1,1,PayPal,0,0,2015-05-28
2664,0,1,male,50,Gen_X,1976-02-10,174,14.5,1820.47,26.4,0.197,0.918,Silver,Madison,Massachusetts,United States,US,North America,38.6266,-98.6597,America/New_York,Portuguese,pt,Animation,Family & Fantasy,smart_tv,web,1,1,PayPal,0,0,2011-11-05
2665,0,1,male,43,Gen_X,1983-01-27,138,11.5,1515.4,72.7,0.26,0.812,Silver,Orlando,Florida,United States,US,North America,28.5508,-81.081,America/New_York,French,fr,Action & Adventure,Action & Spectacle,mobile,mobile_app,1,1,Mastercard,1,0,2014-11-02
2666,0,1,female,57,Boomer,1968-07-15,193,16.1,2585.05,65.3,0.151,0.861,Silver,Rochester,New York,United States,US,North America,41.9305,-75.0054,America/New_York,English,en,Biographical,Arts & Culture,mobile,partner,1,1,Visa,1,0,2010-04-21
2667,0,1,male,21,Gen_Z,2004-06-15,35,2.9,600.75,51.8,0.298,0.921,Silver,Madison,Arizona,United States,US,North America,38.2857,-98.6356,America/New_York,English,en,War,Action & Spectacle,smart_tv,smart_tv,1,1,PayPal,0,0,2023-06-04
2668,0,1,male,22,Gen_Z,2003-11-05,42,3.5,375.88,80.0,0.393,0.704,Bronze,Springfield,Washington,United States,US,North America,40.2123,-97.8898,America/New_York,Portuguese,pt,War,Action & Spectacle,mobile,smart_tv,1,1,JCB,1,0,2022-11-03
2669,0,1,female,35,Millennial,1991-02-01,83,6.9,1474.75,57.6,0.256,0.974,Silver,Franklin,Maryland,United States,US,North America,39.9005,-98.3102,America/New_York,English,en,Politics,Arts & Culture,mobile,web,1,1,Debit Card,0,1,2019-06-24
2670,1,0,male,35,Millennial,1990-11-05,125,10.4,1476.69,75.5,0.75,0.706,Bronze,Springfield,Minnesota,United States,US,North America,39.5057,-98.8783,America/New_York,English,en,LGBTQ+,Narrative,smart_tv,mobile_app,1,1,Visa,1,0,2015-12-06
2671,0,1,female,46,Gen_X,1980-04-04,125,10.4,2027.23,144.5,0.185,0.704,Silver,Clinton,Wisconsin,United States,US,North America,40.0591,-98.0132,America/New_York,English,en,Action & Adventure,Action & Spectacle,desktop,smart_tv,1,1,PayPal,0,0,2015-12-21
2672,0,1,male,33,Millennial,1992-07-03,185,15.4,3071.6,57.6,0.169,0.785,Silver,Allentown,Pennsylvania,United States,US,North America,39.8936,-98.7708,America/New_York,English,en,Kids,Family & Fantasy,mobile,mobile_app,1,1,PayPal,0,0,2010-12-22
2673,0,1,male,26,Millennial,2000-05-02,70,5.8,705.91,80.0,0.277,0.866,Silver,Clinton,Wisconsin,United States,US,North America,37.7773,-97.4723,America/New_York,English,en,Sports,Action & Spectacle,mobile,mobile_app,1,1,Mastercard,1,0,2020-07-24
2674,0,1,female,27,Millennial,1999-05-20,104,8.7,1281.11,81.2,0.189,0.887,Silver,Cleveland,Ohio,United States,US,North America,39.1169,-99.0402,America/New_York,English,en,Sports,Action & Spectacle,smart_tv,mobile_app,2,2,Visa,1,0,2017-09-24
2675,0,1,female,54,Boomer,1971-11-13,189,15.8,2243.08,99.5,0.219,0.765,Silver,Madison,Minnesota,United States,US,North America,40.0548,-98.6636,America/New_York,English,en,Horror,Horror & Suspense,desktop,web,1,1,Visa,1,0,2010-08-25
2676,0,1,male,37,Gen_X,1989-01-17,191,15.9,1765.44,109.8,0.184,0.771,Silver,Georgetown,Wisconsin,United States,US,North America,40.3479,-97.8564,America/New_York,English,en,Short Film,Arts & Culture,desktop,smart_tv,1,1,Visa,1,0,2010-06-14
2677,0,1,female,27,Millennial,1998-07-23,105,8.8,1822.78,86.4,0.254,0.882,Silver,Franklin,New Jersey,United States,US,North America,40.0469,-99.4428,America/New_York,English,en,Stand-Up Comedy,Light & Feel-Good,smart_tv,mobile_app,2,1,Debit Card,1,1,2017-08-06
2678,0,1,female,45,Gen_X,1981-05-23,111,9.2,1645.75,78.8,0.241,0.971,Silver,Franklin,South Carolina,United States,US,North America,40.4696,-98.141,America/New_York,English,en,Short Film,Arts & Culture,mobile,smart_tv,2,2,Mastercard,1,0,2017-02-12
2679,0,1,female,27,Millennial,1999-05-01,96,8.0,1631.57,35.6,0.345,0.813,Silver,Clinton,Indiana,United States,US,North America,39.2046,-98.2353,America/New_York,French,fr,Fantasy,Family & Fantasy,mobile,mobile_app,2,2,Visa,1,0,2018-05-09
2680,0,1,male,35,Millennial,1990-10-17,195,16.2,3831.9,61.9,0.204,0.966,Gold,Springfield,Missouri,United States,US,North America,38.079,-98.0231,America/New_York,Portuguese,pt,Disaster,Action & Spectacle,mobile,mobile_app,1,1,Mastercard,1,0,2010-02-22
2681,0,1,male,43,Gen_X,1983-05-13,72,6.0,1067.0,121.3,0.309,0.904,Silver,Springfield,Michigan,United States,US,North America,38.6765,-99.4321,America/New_York,English,en,Documentary,Arts & Culture,smart_tv,mobile_app,2,2,Mastercard,1,0,2020-05-24
2682,0,1,male,35,Millennial,1990-06-15,1,0.1,106.38,45.0,0.413,0.746,Bronze,Salem,New Jersey,United States,US,North America,38.2821,-97.4598,America/New_York,English,en,Action & Adventure,Action & Spectacle,smart_tv,mobile_app,1,1,PayPal,0,0,2026-05-30
2683,0,1,female,42,Gen_X,1984-03-26,194,16.2,2440.24,108.5,0.137,0.966,Gold,Madison,Missouri,United States,US,North America,38.9966,-97.123,America/New_York,English,en,Sci-Fi & Fantasy,Action & Spectacle,desktop,mobile_app,2,1,PayPal,1,0,2010-03-27
2684,1,0,female,28,Millennial,1998-01-18,121,10.1,1732.06,153.2,0.924,0.869,Bronze,Clinton,Missouri,United States,US,North America,39.0714,-99.7159,America/New_York,English,en,Drama,Narrative,mobile,web,1,1,Debit Card,0,1,2016-04-02
2685,1,0,male,21,Gen_Z,2005-02-14,3,0.2,109.65,21.7,0.965,0.783,Bronze,Madison,Minnesota,United States,US,North America,38.6068,-97.3614,America/New_York,English,en,Animation,Family & Fantasy,smart_tv,partner,1,1,Visa,1,0,2026-02-27
2686,0,1,male,18,Gen_Z,2008-01-28,3,0.2,108.42,106.5,0.328,0.93,Silver,San Francisco,California,United States,US,North America,36.6536,-119.8565,America/New_York,English,en,Action & Adventure,Action & Spectacle,smart_tv,partner,1,1,Visa,1,0,2026-02-28
2687,0,1,female,47,Gen_X,1978-10-10,122,10.2,1158.09,40.9,0.25,0.811,Silver,Buffalo,New York,United States,US,North America,42.2937,-74.5467,America/New_York,Spanish,es,Biographical,Arts & Culture,desktop,smart_tv,1,1,Discover,1,0,2016-03-26
2688,0,1,male,43,Gen_X,1983-01-09,170,14.2,2282.86,78.1,0.181,0.846,Silver,Erie,Pennsylvania,United States,US,North America,40.3939,-97.1912,America/New_York,English,en,Adventure,Action & Spectacle,mobile,smart_tv,1,1,American Express,1,0,2012-03-06
2689,0,1,female,33,Millennial,1992-07-30,54,4.5,1017.25,53.7,0.355,0.749,Bronze,Franklin,Washington,United States,US,North America,39.2122,-99.4108,America/New_York,Portuguese,pt,Indie,Narrative,mobile,mobile_app,1,1,PayPal,0,0,2021-11-13
2690,0,1,female,43,Gen_X,1983-05-14,154,12.8,1787.63,73.8,0.185,0.929,Silver,Sacramento,California,United States,US,North America,36.4475,-119.2097,America/New_York,Portuguese,pt,LGBTQ+,Narrative,smart_tv,mobile_app,1,1,PayPal,0,0,2013-07-13
2691,0,1,male,25,Gen_Z,2000-06-12,77,6.4,829.35,91.2,0.335,0.726,Bronze,Georgetown,Arizona,United States,US,North America,38.729,-99.1157,America/New_York,French,fr,Indie,Narrative,tablet,smart_tv,1,1,Visa,1,0,2019-12-20
2692,0,1,female,18,Gen_Z,2008-02-28,2,0.2,154.6,85.5,0.403,0.803,Bronze,Clinton,Maryland,United States,US,North America,39.775,-98.3889,America/New_York,English,en,Science Fiction,Action & Spectacle,mobile,web,1,0,Debit Card,0,1,2026-03-06
2693,0,1,male,24,Gen_Z,2002-01-12,55,4.6,871.42,73.0,0.31,0.862,Silver,Springfield,Illinois,United States,US,North America,40.3757,-89.5929,America/New_York,English,en,Politics,Arts & Culture,tablet,mobile_app,1,1,PayPal,0,0,2021-10-17
2694,1,0,female,18,Gen_Z,2008-03-16,2,0.2,92.34,77.5,0.728,0.817,Bronze,Syracuse,New York,United States,US,North America,41.9814,-75.6875,America/New_York,English,en,Biographical,Arts & Culture,smart_tv,mobile_app,1,1,Debit Card,0,1,2026-03-21
2695,0,1,male,44,Gen_X,1981-07-16,195,16.2,2004.3,76.2,0.219,0.774,Silver,Salem,Colorado,United States,US,North America,40.2122,-97.5218,America/New_York,English,en,Action & Adventure,Action & Spectacle,smart_tv,mobile_app,2,2,Mastercard,1,0,2010-02-07
2696,0,1,female,25,Gen_Z,2000-10-11,36,3.0,662.01,39.6,0.293,0.938,Silver,Georgetown,Michigan,United States,US,North America,38.023,-99.0936,America/New_York,English,en,Science Fiction,Action & Spectacle,mobile,web,1,1,Mastercard,1,0,2023-05-08
2697,0,1,male,40,Gen_X,1986-03-19,195,16.2,2092.28,93.3,0.222,0.882,Gold,Clinton,Tennessee,United States,US,North America,38.3028,-98.87,America/New_York,French,fr,Animation,Family & Fantasy,smart_tv,mobile_app,2,2,Visa,1,0,2010-02-26
2698,0,1,female,49,Gen_X,1976-07-17,119,9.9,2330.65,84.3,0.211,0.944,Silver,Franklin,Virginia,United States,US,North America,39.4332,-99.5097,America/New_York,English,en,Adventure,Action & Spectacle,tablet,web,2,2,Visa,1,0,2016-06-16
2699,0,1,male,20,Gen_Z,2006-04-25,24,2.0,313.53,79.2,0.351,0.757,Bronze,Franklin,Alabama,United States,US,North America,38.7625,-99.1532,America/New_York,Spanish,es,Foreign Language,Arts & Culture,desktop,smart_tv,1,1,JCB,1,0,2024-05-31
2700,0,1,female,20,Gen_Z,2006-01-11,27,2.2,293.89,82.2,0.393,0.712,Bronze,Georgetown,Tennessee,United States,US,North America,39.6658,-98.2945,America/New_York,English,en,Biographical,Arts & Culture,mobile,web,1,1,Discover,1,0,2024-02-14
2701,0,1,male,47,Gen_X,1979-01-04,130,10.8,2327.62,91.7,0.286,0.784,Silver,Salem,Michigan,United States,US,North America,38.9226,-98.2085,America/New_York,English,en,Action,Action & Spectacle,smart_tv,web,1,1,Mastercard,1,0,2015-07-14
2702,0,1,male,39,Gen_X,1986-09-27,173,14.4,2752.63,81.7,0.126,0.974,Gold,Naperville,Illinois,United States,US,North America,39.9122,-89.2034,America/New_York,English,en,Documentary,Arts & Culture,tablet,web,1,1,Mastercard,1,0,2011-12-09
2703,0,1,male,43,Gen_X,1982-08-18,1,0.1,96.3,69.1,0.376,0.808,Bronze,Franklin,Wisconsin,United States,US,North America,40.8388,-97.2776,America/New_York,Portuguese,pt,LGBTQ+,Narrative,smart_tv,web,2,2,Visa,1,0,2026-05-30
2704,0,1,female,38,Gen_X,1988-01-17,183,15.2,3061.74,46.2,0.234,0.755,Silver,Madison,Wisconsin,United States,US,North America,38.4603,-97.6862,America/New_York,Portuguese,pt,Documentary,Arts & Culture,smart_tv,mobile_app,2,2,Visa,1,0,2011-02-10
