ContentKey,TalentKey,AllocationFactor,CastOrder
3428,7768,0.0601,6
3428,9880,0.0213,7
3429,9029,0.4711,1
3429,15484,0.4148,2
3429,2561,0.0745,3
3429,3890,0.0396,4
3430,11765,0.3762,1
3430,9052,0.1953,2
3430,2385,0.1909,3
3430,15091,0.1215,4
3430,13859,0.1161,5
3431,6000,0.5892,1
3431,17261,0.2281,2
3431,15432,0.1438,3
3431,12702,0.0321,4
3431,12687,0.0068,5
3432,7658,0.6077,1
3432,15263,0.3182,2
3432,7629,0.0741,3
3433,3485,0.4935,1
3433,14963,0.2933,2
3433,13433,0.0935,3
3433,10128,0.0646,4
3433,1963,0.0441,5
3433,9798,0.0109,6
3434,15431,0.8786,1
3434,9256,0.0696,2
3434,3225,0.0518,3
3435,9178,0.5044,1
3435,3412,0.2922,2
3435,3557,0.0764,3
3435,4891,0.0597,4
3435,4185,0.0424,5
3435,4929,0.025,6
3436,14828,0.4535,1
3436,11041,0.3006,2
3436,5676,0.246,3
3437,6416,0.7038,1
3437,9041,0.2962,2
3438,3789,0.7064,1
3438,8084,0.1634,2
3438,10016,0.1301,3
3439,3847,0.4597,1
3439,11243,0.3918,2
3439,5421,0.1485,3
3440,1750,0.4587,1
3440,13982,0.1686,2
3440,4755,0.1371,3
3440,2795,0.1149,4
3440,9470,0.0935,5
3440,6698,0.0272,6
3441,3426,0.6922,1
3441,8504,0.2292,2
3441,4632,0.0786,3
3442,15066,0.3504,1
3442,2513,0.2153,2
3442,14309,0.1305,3
3442,5425,0.1079,4
3442,4570,0.0878,5
3442,9898,0.063,6
3442,8384,0.0453,7
3443,7966,0.617,1
3443,12938,0.242,2
3443,9145,0.1133,3
3443,10690,0.0276,4
3444,8361,0.5994,1
3444,2204,0.2483,2
3444,5572,0.1523,3
3445,2785,0.5291,1
3445,9803,0.142,2
3445,4177,0.1386,3
3445,9190,0.0824,4
3445,3246,0.0554,5
3445,14724,0.0525,6
3446,8817,0.5274,1
3446,6355,0.1804,2
3446,12690,0.1345,3
3446,2417,0.078,4
3446,7968,0.0448,5
3446,5916,0.0233,6
3446,3380,0.0117,7
3447,5311,0.453,1
3447,7097,0.3037,2
3447,7300,0.2433,3
3448,6110,0.3939,1
3448,6315,0.3446,2
3448,7721,0.1565,3
3448,6960,0.0714,4
3448,2186,0.0306,5
3448,3960,0.0029,6
3449,3097,0.7461,1
3449,14666,0.2188,2
3449,6530,0.0351,3
3450,4562,0.4949,1
3450,2406,0.1368,2
3450,7217,0.1287,3
3450,7142,0.1207,4
3450,2772,0.0872,5
3450,7413,0.0317,6
3451,11375,0.5114,1
3451,12630,0.2864,2
3451,9529,0.1569,3
3451,8745,0.0293,4
3451,15163,0.0161,5
3452,3774,0.3128,1
3452,4770,0.2639,2
3452,10663,0.2579,3
3452,3431,0.1222,4
3452,10208,0.0432,5
3453,4577,0.512,1
3453,3302,0.3936,2
3453,2796,0.0924,3
3453,5795,0.002,4
3454,16331,0.6686,1
3454,4382,0.201,2
3454,6377,0.0566,3
3454,15296,0.0333,4
3454,2096,0.0256,5
3454,9262,0.0092,6
3454,9434,0.0056,7
3455,2837,0.2873,1
3455,3265,0.2704,2
3455,4580,0.214,3
3455,3949,0.1285,4
3455,9476,0.094,5
3455,2397,0.0033,6
3455,11288,0.0025,7
3456,11173,0.4348,1
3456,3141,0.3288,2
3456,9827,0.1288,3
3456,3031,0.0424,4
3456,6394,0.0423,5
3456,11026,0.0229,6
3457,7547,0.7688,1
3457,9583,0.1168,2
3457,10404,0.084,3
3457,10241,0.0236,4
3457,6552,0.0068,5
3458,8957,0.2528,1
3458,7720,0.2011,2
3458,10498,0.191,3
3458,1784,0.1712,4
3458,10847,0.1398,5
3458,3574,0.036,6
3458,7111,0.0082,7
3459,12408,0.3273,1
3459,10809,0.3004,2
3459,8795,0.1434,3
3459,9745,0.1311,4
3459,5332,0.0695,5
3459,9746,0.0281,6
3459,2409,0.0001,7
3460,9927,0.4524,1
3460,6616,0.2688,2
3460,1927,0.1718,3
3460,3617,0.054,4
3460,5953,0.0529,5
3461,5333,0.5887,1
3461,7039,0.2123,2
3461,7963,0.199,3
3462,8906,0.6981,1
3462,1775,0.3019,2
3463,7825,0.3086,1
3463,2759,0.2766,2
3463,7793,0.2203,3
3463,6564,0.126,4
3463,5406,0.0633,5
3463,6574,0.0045,6
3463,5515,0.0007,7
3464,11095,0.6327,1
3464,12319,0.2205,2
3464,9434,0.0622,3
3464,9619,0.0469,4
3464,4384,0.0298,5
3464,5628,0.0079,6
3465,8904,0.5305,1
3465,6201,0.3247,2
3465,4663,0.0799,3
3465,11987,0.065,4
3465,13712,0.0,5
3466,2300,0.47,1
3466,6835,0.2532,2
3466,13330,0.19,3
3466,7142,0.0489,4
3466,3198,0.0343,5
3466,10665,0.0036,6
3467,3339,0.6251,1
3467,11986,0.3039,2
3467,15271,0.0711,3
3468,4019,0.753,1
3468,8745,0.2213,2
3468,6300,0.0154,3
3468,8904,0.0103,4
3469,5884,0.7202,1
3469,6706,0.1763,2
3469,8679,0.0688,3
3469,4350,0.0347,4
3470,8031,0.3343,1
3470,5825,0.1918,2
3470,16831,0.1656,3
3470,6353,0.1579,4
3470,2151,0.0834,5
3470,3315,0.0669,6
3471,4844,0.6617,1
3471,1713,0.1367,2
3471,14861,0.097,3
3471,13521,0.0964,4
3471,15619,0.0082,5
3472,11311,0.2527,1
3472,5248,0.1763,2
3472,2092,0.1561,3
3472,9404,0.1523,4
3472,2709,0.1171,5
3472,9229,0.0934,6
3472,10538,0.0521,7
3473,4006,0.586,1
3473,1698,0.383,2
3473,9139,0.031,3
3474,7001,0.6264,1
3474,4337,0.2996,2
3474,4179,0.074,3
3475,4509,0.5788,1
3475,8374,0.3028,2
3475,17173,0.0662,3
3475,11009,0.0522,4
3476,9818,0.9006,1
3476,6690,0.0749,2
3476,6676,0.0245,3
3477,3363,0.2695,1
3477,6057,0.2364,2
3477,8117,0.2032,3
3477,6023,0.1512,4
3477,17315,0.1397,5
3478,8176,0.833,1
3478,4485,0.1151,2
3478,7799,0.0519,3
3479,9661,0.8182,1
3479,1812,0.1043,2
3479,2198,0.06,3
3479,5248,0.0175,4
3480,4081,0.4476,1
3480,7766,0.2119,2
3480,11096,0.1704,3
3480,8564,0.1471,4
3480,2138,0.0165,5
3480,9164,0.0065,6
3481,6302,0.6146,1
3481,4751,0.1747,2
3481,11041,0.0776,3
3481,11260,0.0692,4
3481,14858,0.064,5
3482,4352,0.7098,1
3482,11675,0.191,2
3482,3731,0.0991,3
3483,9760,0.3755,1
3483,4414,0.1777,2
3483,7278,0.153,3
3483,7963,0.1341,4
3483,3233,0.0793,5
3483,6198,0.0726,6
3483,4537,0.0078,7
3484,2467,0.3641,1
3484,2846,0.3379,2
3484,5084,0.1248,3
3484,1880,0.0995,4
3484,11107,0.0706,5
3484,11192,0.0032,6
3485,3291,0.3494,1
3485,5289,0.3218,2
3485,2930,0.2731,3
3485,4774,0.0556,4
3486,2642,0.4457,1
3486,9999,0.3298,2
3486,9586,0.1147,3
3486,6952,0.0567,4
3486,3401,0.053,5
3487,2723,0.4666,1
3487,10075,0.2239,2
3487,2444,0.1677,3
3487,1667,0.1181,4
3487,5444,0.0142,5
3487,2106,0.0095,6
3488,12749,0.4482,1
3488,5223,0.2412,2
3488,4704,0.1715,3
3488,13739,0.0748,4
3488,14769,0.0445,5
3488,8233,0.0197,6
3489,8757,0.6138,1
3489,7915,0.3089,2
3489,4789,0.0773,3
3490,5788,0.556,1
3490,8914,0.2419,2
3490,9967,0.1223,3
3490,9476,0.0758,4
3490,6061,0.004,5
3491,4350,0.3394,1
3491,2800,0.2858,2
3491,4914,0.229,3
3491,10243,0.0884,4
3491,9105,0.0573,5
3492,7882,0.6533,1
3492,3090,0.1716,2
3492,9160,0.1237,3
3492,3748,0.0514,4
3493,6745,0.4039,1
3493,9753,0.218,2
3493,4461,0.2004,3
3493,8131,0.1553,4
3493,1725,0.0221,5
3493,8555,0.0003,6
3494,3239,0.4927,1
3494,8617,0.1544,2
3494,3692,0.1152,3
3494,7664,0.0979,4
3494,3616,0.0661,5
3494,2525,0.0417,6
3494,7815,0.0319,7
3495,10666,0.3745,1
3495,8493,0.3087,2
3495,3195,0.2345,3
3495,8564,0.0798,4
3495,4834,0.0025,5
3496,5329,0.3157,1
3496,6983,0.3114,2
3496,2038,0.1868,3
3496,2116,0.1512,4
3496,3829,0.0239,5
3496,12293,0.0111,6
3497,16371,0.3177,1
3497,9119,0.2665,2
3497,8203,0.2522,3
3497,11270,0.1403,4
3497,9614,0.0191,5
3497,7622,0.0043,6
3498,6909,0.4831,1
3498,12023,0.3342,2
3498,16739,0.0955,3
3498,14572,0.0427,4
3498,17460,0.0253,5
3498,4023,0.0178,6
3498,5108,0.0014,7
3499,3489,0.4835,1
3499,4241,0.2768,2
3499,16371,0.1712,3
3499,11918,0.0685,4
3500,14698,0.5684,1
3500,7865,0.3112,2
3500,17167,0.0969,3
3500,5733,0.0235,4
3501,12427,0.6234,1
3501,10291,0.2502,2
3501,11757,0.1264,3
3502,16083,0.3664,1
3502,5050,0.2953,2
3502,3843,0.2082,3
3502,5853,0.0731,4
3502,14492,0.0569,5
3503,2506,0.4865,1
3503,8361,0.2895,2
3503,4192,0.1537,3
3503,8154,0.0313,4
3503,5262,0.0203,5
3503,6881,0.0187,6
3504,16200,0.4628,1
3504,3663,0.3661,2
3504,8943,0.1642,3
3504,8386,0.0043,4
3504,4777,0.0025,5
3505,2656,0.5901,1
3505,4429,0.2819,2
3505,5757,0.0644,3
3505,8953,0.0473,4
3505,4437,0.0162,5
3506,7093,0.3796,1
3506,6662,0.2476,2
3506,3453,0.2301,3
3506,2825,0.0682,4
3506,3328,0.0603,5
3506,4202,0.0142,6
3507,3574,0.7014,1
3507,3443,0.1498,2
3507,7786,0.0748,3
3507,8331,0.0441,4
3507,4144,0.0298,5
3508,6024,0.4228,1
3508,10977,0.4099,2
3508,11239,0.0937,3
3508,2052,0.0736,4
3509,2481,0.6548,1
3509,9116,0.3061,2
3509,5117,0.0391,3
3510,4623,0.7696,1
3510,7583,0.0978,2
3510,2902,0.0801,3
3510,5631,0.0349,4
3510,3403,0.0141,5
3510,14352,0.0036,6
3511,3228,0.5261,1
3511,3702,0.4111,2
3511,3425,0.0484,3
3511,6275,0.0143,4
3512,4880,0.342,1
3512,10212,0.2744,2
3512,5088,0.2249,3
3512,6960,0.1588,4
3513,1749,0.2943,1
3513,6588,0.2685,2
3513,5561,0.2143,3
3513,14547,0.1709,4
3513,2025,0.037,5
3513,1996,0.015,6
3514,7318,0.7485,1
3514,9493,0.2229,2
3514,2733,0.0286,3
3515,9740,0.6825,1
3515,11341,0.1621,2
3515,7142,0.0868,3
3515,5750,0.0686,4
3516,9804,0.6653,1
3516,1843,0.3054,2
3516,8431,0.0292,3
3517,7994,0.3548,1
3517,4398,0.3346,2
3517,4887,0.1193,3
3517,8408,0.0794,4
3517,3360,0.0709,5
3517,8569,0.041,6
3518,5748,0.4257,1
3518,8236,0.33,2
3518,16359,0.208,3
3518,10278,0.0363,4
3519,2343,0.335,1
3519,5679,0.311,2
3519,4256,0.1753,3
3519,4835,0.097,4
3519,8131,0.0561,5
3519,10345,0.0256,6
3520,5390,0.3544,1
3520,7567,0.2189,2
3520,16649,0.1878,3
3520,9113,0.1427,4
3520,3767,0.053,5
3520,11220,0.0396,6
3520,1836,0.0037,7
3521,6947,0.5599,1
3521,7513,0.3348,2
3521,2044,0.1053,3
3522,13087,0.4038,1
3522,3433,0.2233,2
3522,16038,0.1796,3
3522,10042,0.1156,4
3522,6058,0.0513,5
3522,3417,0.0202,6
3522,2986,0.0063,7
3523,14785,0.3673,1
3523,2660,0.2919,2
3523,2028,0.1465,3
3523,5464,0.1203,4
3523,10436,0.0629,5
3523,15455,0.0111,6
3524,2848,0.497,1
3524,5553,0.4845,2
3524,16189,0.0185,3
3525,7189,0.829,1
3525,3185,0.171,2
3526,8710,0.712,1
3526,5726,0.1858,2
3526,14567,0.0726,3
3526,4241,0.0191,4
3526,1860,0.0105,5
3527,7585,0.9375,1
3527,8414,0.0625,2
3528,11694,0.4619,1
3528,5451,0.3653,2
3528,5384,0.1687,3
3528,17618,0.0041,4
3529,2748,0.2923,1
3529,8622,0.2826,2
3529,9712,0.121,3
3529,6149,0.1124,4
3529,6004,0.081,5
3529,6786,0.0792,6
3529,5438,0.0316,7
3530,7805,0.3341,1
3530,14026,0.2871,2
3530,9639,0.1957,3
3530,5822,0.0693,4
3530,3749,0.0663,5
3530,6305,0.0475,6
3531,9063,0.5908,1
3531,1982,0.3019,2
3531,8190,0.0584,3
3531,7715,0.0387,4
3531,4144,0.0071,5
3531,5218,0.0031,6
3532,7053,0.3972,1
3532,15982,0.25,2
3532,16864,0.1139,3
3532,7477,0.1099,4
3532,12268,0.0648,5
3532,14754,0.0398,6
3532,9629,0.0244,7
3533,3947,0.3572,1
3533,2520,0.3135,2
3533,2944,0.1512,3
3533,4813,0.0913,4
3533,10011,0.0746,5
3533,3411,0.0121,6
3533,3160,0.0001,7
3534,9207,0.5223,1
3534,17497,0.2672,2
3534,4578,0.2105,3
3535,7194,0.3068,1
3535,5415,0.1785,2
3535,16736,0.1778,3
3535,14551,0.1427,4
3535,2565,0.1402,5
3535,16325,0.054,6
3536,2483,0.5403,1
3536,5133,0.3609,2
3536,1946,0.0988,3
3537,3557,0.4602,1
3537,5933,0.4014,2
3537,3947,0.1146,3
3537,5533,0.0239,4
3538,14960,0.4715,1
3538,8988,0.3024,2
3538,2523,0.1343,3
3538,4651,0.0826,4
3538,15504,0.0092,5
3539,8339,0.4387,1
3539,6723,0.1515,2
3539,2472,0.1486,3
3539,10395,0.147,4
3539,8564,0.1141,5
3540,9676,0.4517,1
3540,9530,0.4192,2
3540,2544,0.1051,3
3540,9843,0.0186,4
3540,6787,0.0054,5
3541,5116,0.4833,1
3541,11178,0.2324,2
3541,1845,0.2035,3
3541,8110,0.0403,4
3541,9815,0.0306,5
3541,2304,0.0099,6
3542,11465,0.6236,1
3542,15758,0.2178,2
3542,2180,0.0816,3
3542,5271,0.077,4
3543,13212,0.5885,1
3543,13157,0.2278,2
3543,14510,0.1172,3
3543,2612,0.0409,4
3543,10089,0.0256,5
3544,8547,0.8469,1
3544,9940,0.1395,2
3544,15161,0.0136,3
3545,8023,0.3456,1
3545,16408,0.2672,2
3545,7627,0.1872,3
3545,6677,0.1422,4
3545,9936,0.0578,5
3546,4153,0.4274,1
3546,9861,0.3498,2
3546,6411,0.0942,3
3546,9381,0.0667,4
3546,4472,0.0429,5
3546,6424,0.0135,6
3546,7879,0.0056,7
3547,10389,0.41,1
3547,2316,0.2133,2
3547,7922,0.2072,3
3547,10493,0.13,4
3547,3099,0.0237,5
3547,9063,0.0157,6
3548,13154,0.3962,1
3548,5991,0.3695,2
3548,3417,0.2131,3
3548,17245,0.0158,4
3548,10632,0.0054,5
3549,7225,0.5904,1
3549,7847,0.2319,2
3549,3830,0.0837,3
3549,4977,0.0727,4
3549,1921,0.0212,5
3550,2047,0.5466,1
3550,1677,0.3722,2
3550,16204,0.0428,3
3550,2406,0.0384,4
3551,8482,0.6147,1
3551,7185,0.3382,2
3551,12360,0.0471,3
3552,10679,0.6709,1
3552,3453,0.1835,2
3552,10086,0.1456,3
3553,2920,0.6703,1
3553,2483,0.15,2
3553,4746,0.1239,3
3553,9027,0.019,4
3553,7633,0.0188,5
3553,2168,0.0108,6
3553,4250,0.0072,7
3554,7075,0.3628,1
3554,7067,0.2937,2
3554,6124,0.1132,3
3554,3706,0.0948,4
3554,3897,0.0717,5
3554,2286,0.0637,6
3555,2434,0.6322,1
3555,14985,0.2961,2
3555,13805,0.0718,3
3556,5373,0.2769,1
3556,12545,0.2361,2
3556,15569,0.1765,3
3556,11422,0.1395,4
3556,16372,0.0854,5
3556,12418,0.0692,6
3556,12749,0.0164,7
3557,12085,0.7634,1
3557,14288,0.0992,2
3557,14936,0.0617,3
3557,5195,0.0421,4
3557,15786,0.0252,5
3557,17576,0.0084,6
3558,7408,0.4663,1
3558,12941,0.2714,2
3558,2585,0.1476,3
3558,8212,0.0788,4
3558,16628,0.0359,5
3559,2466,0.8715,1
3559,1754,0.1138,2
3559,6901,0.0147,3
3560,9517,0.3888,1
3560,6426,0.2462,2
3560,3154,0.1274,3
3560,4397,0.0995,4
3560,10901,0.0993,5
3560,7626,0.0388,6
3561,10303,0.4471,1
3561,11859,0.2473,2
3561,2043,0.2434,3
3561,8878,0.0621,4
3562,1686,0.3274,1
3562,13230,0.2878,2
3562,10452,0.2608,3
3562,11254,0.0464,4
3562,15261,0.0453,5
3562,15058,0.0241,6
3562,9837,0.0082,7
3563,9749,0.3653,1
3563,5406,0.3604,2
3563,3345,0.1971,3
3563,4850,0.0708,4
3563,11550,0.0064,5
3564,16318,0.6742,1
3564,9596,0.293,2
3564,4844,0.0214,3
3564,5500,0.0113,4
3565,2955,0.2716,1
3565,9443,0.2632,2
3565,2342,0.1866,3
3565,4247,0.1227,4
3565,6695,0.0943,5
3565,5388,0.0539,6
3565,9863,0.0077,7
3566,8658,0.3503,1
3566,4843,0.1801,2
3566,2192,0.1763,3
3566,7675,0.1496,4
3566,10242,0.1437,5
3567,12631,0.4884,1
3567,12838,0.285,2
3567,11023,0.1489,3
3567,9936,0.0613,4
3567,17578,0.0102,5
3567,12730,0.0061,6
3568,5100,0.8064,1
3568,8010,0.1051,2
3568,9354,0.0885,3
3569,8181,0.4764,1
3569,5757,0.3775,2
3569,2368,0.0961,3
3569,6182,0.0501,4
3570,4652,0.5087,1
3570,5095,0.4913,2
3571,5066,0.5142,1
3571,8839,0.4276,2
3571,6144,0.0582,3
3572,9195,0.5701,1
3572,9406,0.3047,2
3572,6088,0.1252,3
3573,14695,0.559,1
3573,15189,0.3882,2
3573,3449,0.0528,3
3574,9444,0.7136,1
3574,8466,0.1336,2
3574,5494,0.0679,3
3574,6562,0.0476,4
3574,8091,0.0371,5
3574,2119,0.0003,6
3575,8505,0.4785,1
3575,9038,0.3431,2
3575,6999,0.1783,3
3576,8607,0.7632,1
3576,8037,0.1214,2
3576,8338,0.1155,3
3577,3743,0.3771,1
3577,9908,0.3264,2
3577,2046,0.2845,3
3577,6408,0.0119,4
3578,6304,0.5702,1
3578,10904,0.3458,2
3578,10564,0.061,3
3578,8974,0.0231,4
3579,15434,0.4258,1
3579,16509,0.3239,2
3579,3060,0.1657,3
3579,7892,0.0684,4
3579,14475,0.016,5
3579,2501,0.0002,6
3580,9065,0.3502,1
3580,4810,0.3436,2
3580,3404,0.3061,3
3581,17110,0.8562,1
3581,5989,0.0972,2
3581,4793,0.0466,3
3582,2324,0.2924,1
3582,9169,0.2843,2
3582,6017,0.2087,3
3582,6309,0.1352,4
3582,9361,0.0629,5
3582,11069,0.0166,6
3583,10906,0.7052,1
3583,8303,0.15,2
3583,3318,0.0858,3
3583,3015,0.0501,4
3583,7420,0.0089,5
3584,3891,0.5325,1
3584,6829,0.3157,2
3584,9647,0.1518,3
3585,6857,0.5401,1
3585,8082,0.4084,2
3585,10518,0.0515,3
3586,6833,0.4446,1
3586,8704,0.3269,2
3586,11070,0.1687,3
3586,3003,0.0383,4
3586,9080,0.0087,5
3586,8035,0.0085,6
3586,3014,0.0044,7
3587,1750,0.5284,1
3587,8789,0.1956,2
3587,10755,0.1541,3
3587,4595,0.0318,4
3587,5689,0.0313,5
3587,10046,0.0299,6
3587,2345,0.029,7
3588,9521,0.393,1
3588,12112,0.2187,2
3588,9682,0.1865,3
3588,2611,0.183,4
3588,11112,0.0187,5
3589,14939,0.4707,1
3589,13125,0.2921,2
3589,9100,0.1716,3
3589,12195,0.0655,4
3590,5801,0.4893,1
3590,10318,0.4582,2
3590,7963,0.0217,3
3590,4491,0.0209,4
3590,9516,0.0099,5
3591,7399,0.2943,1
3591,9162,0.1727,2
3591,4864,0.1709,3
3591,9194,0.1296,4
3591,3285,0.1294,5
3591,2355,0.1032,6
3592,8562,0.5756,1
3592,9995,0.3575,2
3592,4789,0.0522,3
3592,8321,0.0081,4
3592,3185,0.0066,5
3593,7325,1.0,1
3594,3456,0.4006,1
3594,3191,0.3866,2
3594,16050,0.1487,3
3594,4927,0.044,4
3594,7044,0.0201,5
3595,15966,0.4176,1
3595,5997,0.3114,2
3595,9200,0.2634,3
3595,5485,0.0077,4
3596,8283,0.5953,1
3596,5430,0.3206,2
3596,8809,0.0842,3
3597,4095,0.3694,1
3597,9716,0.2532,2
3597,6788,0.1727,3
3597,4411,0.1084,4
3597,2303,0.0695,5
3597,3128,0.0172,6
3597,9311,0.0095,7
3598,9685,0.3207,1
3598,7395,0.3055,2
3598,1663,0.2013,3
3598,4647,0.1514,4
3598,2075,0.0211,5
3599,14557,0.4321,1
3599,4515,0.3015,2
3599,9798,0.2664,3
3600,2846,0.5734,1
3600,16274,0.2459,2
3600,3322,0.1807,3
3601,3436,0.2815,1
3601,6734,0.2761,2
3601,8432,0.2422,3
3601,1759,0.1057,4
3601,7679,0.0497,5
3601,10518,0.0272,6
3601,5213,0.0175,7
3602,13250,0.7605,1
3602,15009,0.158,2
3602,2618,0.0815,3
3603,12312,0.5118,1
3603,15429,0.4847,2
3603,16044,0.0035,3
3604,7280,0.5992,1
3604,6277,0.2167,2
3604,4723,0.1118,3
3604,9073,0.0578,4
3604,5544,0.0081,5
3604,16050,0.0065,6
3605,4254,0.4997,1
3605,6411,0.2362,2
3605,10260,0.1844,3
3605,4469,0.0339,4
3605,4445,0.0309,5
3605,8078,0.0122,6
3605,9899,0.0025,7
3606,6702,0.529,1
3606,7416,0.2203,2
3606,5563,0.1494,3
3606,3120,0.0817,4
3606,4935,0.0195,5
3607,8482,0.357,1
3607,7275,0.2978,2
3607,4710,0.2366,3
3607,17232,0.1086,4
3608,12639,0.4374,1
3608,10767,0.2179,2
3608,12113,0.1877,3
3608,17086,0.157,4
3609,7809,0.6539,1
3609,8415,0.2201,2
3609,4499,0.1235,3
3609,5619,0.0025,4
3610,17414,0.3919,1
3610,5669,0.293,2
3610,6951,0.2253,3
3610,13206,0.0677,4
3610,14479,0.0218,5
3610,1720,0.0003,6
3611,14163,1.0,1
3612,4175,0.4215,1
3612,7583,0.228,2
3612,8464,0.1823,3
3612,5374,0.1372,4
3612,1933,0.0211,5
3612,2737,0.01,6
3613,4491,0.5194,1
3613,6690,0.4471,2
3613,8339,0.0335,3
3614,13922,0.5986,1
3614,12001,0.1349,2
3614,9372,0.1078,3
3614,11238,0.0719,4
3614,5330,0.0706,5
3614,14673,0.0163,6
3615,5601,0.2979,1
3615,9463,0.1798,2
3615,2927,0.174,3
3615,8256,0.1306,4
3615,9420,0.1145,5
3615,2741,0.1032,6
3616,7263,0.3331,1
3616,9945,0.2612,2
3616,8199,0.2406,3
3616,5461,0.0887,4
3616,12858,0.0638,5
3616,2385,0.0126,6
3617,4297,0.4778,1
3617,7028,0.3239,2
3617,2715,0.1983,3
3618,15024,0.7331,1
3618,6066,0.2215,2
3618,5777,0.0454,3
3619,9787,0.759,1
3619,12395,0.2218,2
3619,2373,0.0192,3
3620,7727,0.5409,1
3620,7169,0.3157,2
3620,6352,0.1236,3
3620,1843,0.0142,4
3620,7275,0.0056,5
3621,10499,0.3838,1
3621,3232,0.3394,2
3621,7415,0.127,3
3621,8657,0.1126,4
3621,5525,0.0372,5
3622,14900,0.6159,1
3622,12146,0.2152,2
3622,16508,0.0923,3
3622,2502,0.0473,4
3622,14086,0.0263,5
3622,3451,0.003,6
3623,6149,0.5863,1
3623,6095,0.2097,2
3623,4886,0.204,3
3624,10490,0.3727,1
3624,10380,0.2605,2
3624,9876,0.1206,3
3624,5305,0.1106,4
3624,8811,0.0774,5
3624,5481,0.0581,6
3625,5468,0.9315,1
3625,7344,0.0685,2
3626,8082,0.4709,1
3626,9712,0.347,2
3626,8035,0.1041,3
3626,9316,0.0479,4
3626,7727,0.0301,5
3627,2041,0.4758,1
3627,6672,0.2989,2
3627,5859,0.1688,3
3627,9483,0.0565,4
3628,2144,0.2561,1
3628,8241,0.2515,2
3628,9045,0.2262,3
3628,2852,0.1544,4
3628,4424,0.0711,5
3628,8357,0.0357,6
3628,4960,0.0051,7
3629,3853,0.3298,1
3629,8764,0.3083,2
3629,6058,0.1811,3
3629,10900,0.1272,4
3629,10771,0.0297,5
3629,4493,0.0239,6
3630,2737,0.515,1
3630,9949,0.4285,2
3630,10771,0.0565,3
3631,9227,0.6565,1
3631,3820,0.1705,2
3631,2750,0.0962,3
3631,5314,0.0697,4
3631,15130,0.0041,5
3631,15055,0.003,6
3632,3839,0.9473,1
3632,2986,0.0416,2
3632,10922,0.0111,3
3633,6173,0.3996,1
3633,3142,0.1451,2
3633,2463,0.1355,3
3633,12388,0.111,4
3633,13918,0.0747,5
3633,6917,0.07,6
3633,15298,0.0641,7
3634,16090,0.5779,1
3634,14935,0.2542,2
3634,8034,0.1679,3
3635,7798,0.351,1
3635,7778,0.2658,2
3635,14136,0.2143,3
3635,5871,0.1072,4
3635,7116,0.0588,5
3635,17459,0.0029,6
3636,10330,0.4707,1
3636,7417,0.2084,2
3636,7242,0.1492,3
3636,7826,0.0753,4
3636,8321,0.0515,5
3636,10872,0.045,6
3637,12928,0.4677,1
3637,16439,0.3412,2
3637,15359,0.1912,3
3638,5964,0.4196,1
3638,6754,0.2518,2
3638,10978,0.2362,3
3638,6422,0.0598,4
3638,9216,0.0326,5
3639,10099,0.4727,1
3639,9027,0.1735,2
3639,10815,0.1478,3
3639,1867,0.1294,4
3639,4522,0.0738,5
3639,8534,0.0028,6
3640,4875,0.7469,1
3640,6880,0.1148,2
3640,13462,0.064,3
3640,11221,0.0606,4
3640,5459,0.0125,5
3640,11976,0.0012,6
3641,9119,0.4502,1
3641,12385,0.4157,2
3641,16201,0.1341,3
3642,8915,0.6097,1
3642,10556,0.205,2
3642,8313,0.1854,3
3643,8949,0.392,1
3643,14128,0.2785,2
3643,5748,0.1449,3
3643,8783,0.0992,4
3643,12106,0.0372,5
3643,3913,0.0247,6
3643,8231,0.0236,7
3644,2678,0.6258,1
3644,8044,0.191,2
3644,2832,0.0863,3
3644,5125,0.0806,4
3644,1744,0.0164,5
3645,2077,0.2739,1
3645,7715,0.2471,2
3645,9678,0.2463,3
3645,9422,0.1313,4
3645,3034,0.07,5
3645,5004,0.0314,6
3646,2347,0.5038,1
3646,9293,0.4835,2
3646,4401,0.0127,3
3647,7872,0.7196,1
3647,4390,0.2254,2
3647,2692,0.055,3
3648,7122,0.4206,1
3648,5726,0.3737,2
3648,1743,0.1924,3
3648,3302,0.0133,4
3649,12806,0.4607,1
3649,5566,0.1498,2
3649,13771,0.125,3
3649,2371,0.1053,4
3649,11334,0.0605,5
3649,2587,0.0568,6
3649,16457,0.0418,7
3650,2505,0.7642,1
3650,10760,0.1928,2
3650,4071,0.043,3
3651,6461,0.531,1
3651,4305,0.2759,2
3651,10489,0.1524,3
3651,4126,0.0407,4
3652,15423,0.5575,1
3652,12521,0.3989,2
3652,9114,0.0437,3
3653,7799,0.6276,1
3653,3857,0.1626,2
3653,4250,0.1316,3
3653,5503,0.0783,4
3654,4696,0.4531,1
3654,17084,0.3384,2
3654,4862,0.0818,3
3654,4751,0.0715,4
3654,14050,0.0552,5
3655,17510,0.76,1
3655,9626,0.1606,2
3655,8285,0.0794,3
3656,14749,0.3863,1
3656,1639,0.3767,2
3656,16802,0.1199,3
3656,3293,0.0518,4
3656,13011,0.0339,5
3656,5712,0.0287,6
3656,15266,0.0028,7
3657,9667,0.4072,1
3657,7894,0.3785,2
3657,2702,0.2136,3
3657,4106,0.0007,4
3658,14941,0.4883,1
3658,15889,0.39,2
3658,2320,0.0665,3
3658,16860,0.0553,4
3659,9055,0.3752,1
