CustomerKey,AgeGroup,MonthsAsCustomer,ChurnRiskScore,LifetimeValue,AvgSessionMinutes,PaymentReliability,CustomerSegment
5747,adult,1,0.903,129.07,81.5,0.923,Bronze
5748,adult,169,0.172,2044.96,39.7,0.907,Silver
5749,adult,163,0.2,1620.63,165.0,0.718,Silver
5750,adult,67,0.259,857.53,77.5,0.97,Silver
5751,adult,35,0.319,562.76,61.4,0.79,Bronze
5752,adult,41,0.364,637.64,96.9,0.818,Bronze
5753,adult,40,0.923,514.7,62.4,0.886,Bronze
5754,young_adult,32,0.399,316.32,50.8,0.731,Bronze
5755,middle_aged,158,0.194,1669.32,52.5,0.935,Silver
5756,adult,157,0.729,1825.14,88.3,0.799,Bronze
5757,middle_aged,94,0.269,1077.92,82.3,0.872,Silver
5758,adult,173,0.242,1736.76,40.8,0.969,Gold
5759,middle_aged,185,0.181,2090.78,158.6,0.734,Silver
5760,adult,160,0.205,3042.65,127.0,0.962,Gold
5761,adult,98,0.31,1158.26,68.8,0.959,Silver
5762,adult,190,0.13,2104.89,49.9,0.978,Gold
5763,adult,186,0.376,2013.01,49.4,0.724,Silver
5764,adult,107,0.334,1917.53,98.2,0.768,Silver
5765,young_adult,10,0.301,148.91,152.2,0.8,Bronze
5766,young_adult,17,0.895,172.01,42.4,0.822,Bronze
5767,adult,154,0.295,2183.54,106.1,0.74,Silver
5768,adult,113,0.314,2060.94,30.4,0.836,Silver
5769,young_adult,57,0.363,820.13,64.5,0.73,Bronze
5770,adult,1,0.346,158.5,172.8,0.921,Silver
5771,adult,191,0.745,3735.82,43.8,0.791,Bronze
5772,adult,171,0.23,1869.72,38.4,0.773,Silver
5773,adult,145,0.256,1697.37,48.2,0.74,Silver
5774,young_adult,35,0.321,431.33,109.0,0.867,Silver
5775,adult,133,0.276,2068.94,121.1,0.768,Silver
5776,adult,167,0.267,3038.01,36.2,0.783,Silver
5777,adult,106,0.962,2071.82,36.2,0.744,Bronze
5778,young_adult,36,0.322,556.57,41.7,0.992,Silver
5779,adult,91,0.301,1127.44,35.8,0.767,Bronze
5780,middle_aged,154,0.196,1677.06,60.9,0.934,Silver
5781,young_adult,33,0.314,320.03,43.1,0.951,Silver
5782,adult,29,0.348,495.52,84.0,0.833,Bronze
5783,adult,178,0.158,1538.38,51.2,0.971,Gold
5784,adult,121,0.202,2358.62,52.1,0.962,Silver
5785,middle_aged,83,0.277,1004.65,43.2,0.975,Silver
5786,adult,114,0.32,1310.42,50.7,0.778,Silver
5787,young_adult,49,0.395,443.09,37.8,0.704,Bronze
5788,young_adult,26,0.416,280.91,38.5,0.815,Bronze
5789,adult,70,0.268,812.96,85.4,0.932,Silver
5790,middle_aged,124,0.207,1877.7,81.5,0.846,Silver
5791,adult,117,0.29,1716.16,74.9,0.738,Silver
5792,young_adult,20,0.307,288.47,113.4,0.885,Silver
5793,adult,196,0.833,3902.19,53.1,0.701,Bronze
5794,adult,173,0.269,2802.48,83.8,0.74,Silver
5795,adult,168,0.215,2992.57,32.2,0.846,Silver
5796,middle_aged,73,0.908,1179.55,111.6,0.942,Bronze
5797,adult,103,0.979,1503.37,168.5,0.837,Bronze
5798,young_adult,35,0.364,526.96,69.8,0.843,Bronze
5799,middle_aged,58,0.346,922.15,67.6,0.848,Silver
5800,adult,172,0.199,1758.53,74.0,0.77,Silver
5801,adult,87,0.369,917.33,25.6,0.769,Bronze
5802,adult,90,0.858,1517.94,43.7,0.887,Bronze
5803,young_adult,52,0.315,833.15,75.5,0.866,Silver
5804,young_adult,10,0.347,135.42,88.8,0.845,Bronze
5805,young_adult,1,0.37,80.02,89.5,0.909,Bronze
5806,adult,169,0.262,2451.08,67.9,0.712,Silver
5807,young_adult,49,0.342,866.35,53.6,0.921,Silver
5808,adult,84,0.248,1638.73,70.1,0.929,Silver
5809,middle_aged,180,0.177,1707.94,117.4,0.868,Gold
5810,young_adult,24,0.399,300.62,46.1,0.708,Bronze
5811,adult,196,0.212,3297.58,91.5,0.877,Gold
5812,adult,153,0.153,2990.75,180.0,0.913,Gold
5813,adult,173,0.164,2357.31,77.6,0.941,Gold
5814,middle_aged,179,0.25,1800.97,129.0,0.701,Silver
5815,adult,166,0.274,1807.62,51.8,0.778,Silver
5816,adult,1,0.337,80.15,68.3,0.956,Bronze
5817,young_adult,1,0.375,134.45,72.6,0.974,Silver
5818,young_adult,1,0.313,150.01,59.2,0.909,Bronze
5819,adult,167,0.858,3218.22,90.3,0.959,Bronze
5820,middle_aged,159,0.226,2019.31,62.2,0.719,Silver
5821,young_adult,1,0.376,135.84,79.1,0.782,Bronze
5822,adult,184,0.182,2679.6,93.0,0.779,Silver
5823,adult,107,0.307,1756.16,58.3,0.896,Silver
5824,middle_aged,136,0.256,1172.96,26.9,0.823,Silver
5825,adult,78,0.354,1473.83,30.1,0.784,Bronze
5826,young_adult,29,0.336,298.05,35.7,0.967,Silver
5827,adult,113,0.249,1747.54,90.1,0.832,Silver
5828,adult,159,0.292,2087.13,53.0,0.739,Silver
5829,adult,87,0.954,1051.76,46.2,0.903,Bronze
5830,middle_aged,1,0.427,123.06,50.3,0.887,Bronze
5831,adult,137,0.241,2335.22,62.6,0.789,Silver
5832,middle_aged,179,0.251,2189.27,92.5,0.79,Silver
5833,middle_aged,180,0.217,1833.46,67.5,0.749,Silver
5834,adult,161,0.855,2883.45,79.5,0.934,Bronze
5835,middle_aged,142,0.268,2644.46,68.7,0.822,Silver
5836,adult,93,0.291,910.63,67.3,0.742,Bronze
5837,young_adult,1,0.827,169.36,133.0,0.731,Bronze
5838,middle_aged,172,0.825,2464.92,57.3,0.884,Bronze
5839,adult,193,0.221,3102.51,50.6,0.709,Silver
5840,adult,180,0.163,2018.36,38.7,0.967,Gold
5841,adult,186,0.148,2980.66,96.6,0.999,Gold
5842,middle_aged,129,0.171,1679.86,111.5,0.962,Gold
5843,adult,142,0.187,1353.03,41.5,0.85,Silver
5844,young_adult,30,0.328,395.3,68.8,0.893,Bronze
5845,adult,22,0.351,214.87,40.3,0.915,Bronze
5846,young_adult,59,0.285,1043.76,59.0,0.989,Silver
5847,adult,41,0.359,506.13,148.0,0.801,Silver
5848,adult,34,0.387,337.86,40.4,0.882,Bronze
5849,adult,140,0.752,1365.61,114.9,0.703,Bronze
5850,young_adult,34,0.351,558.01,134.8,0.795,Silver
5851,adult,154,0.77,1562.61,82.9,0.847,Bronze
5852,adult,157,0.204,3022.62,47.8,0.953,Silver
5853,young_adult,1,0.831,169.75,52.9,0.707,Bronze
5854,young_adult,18,0.784,249.45,83.8,0.874,Bronze
5855,adult,54,0.314,696.81,51.9,0.757,Bronze
5856,middle_aged,171,0.2,3365.42,28.8,0.946,Silver
5857,adult,53,0.305,951.91,78.4,0.892,Silver
5858,adult,1,0.372,148.6,31.8,0.934,Bronze
5859,middle_aged,181,0.099,2691.42,151.8,0.992,Gold
5860,adult,144,0.798,2680.68,52.4,0.985,Bronze
5861,adult,192,0.201,1645.55,119.7,0.916,Gold
5862,adult,90,0.328,893.4,70.3,0.795,Silver
5863,adult,66,0.344,1255.6,66.0,0.9,Silver
5864,adult,86,0.309,1160.07,49.6,0.856,Silver
5865,adult,80,0.949,1417.41,50.9,0.907,Bronze
5866,middle_aged,118,0.747,1459.24,156.9,0.979,Bronze
5867,young_adult,4,0.379,169.9,35.4,0.803,Bronze
5868,adult,196,0.18,3376.08,88.0,0.906,Gold
5869,middle_aged,119,0.326,1919.97,83.9,0.783,Silver
5870,adult,66,0.324,1133.81,49.0,0.716,Bronze
5871,adult,35,0.35,465.65,34.0,0.752,Bronze
5872,adult,129,0.979,2038.9,111.5,0.857,Bronze
5873,adult,99,0.762,876.68,111.5,0.9,Bronze
5874,adult,1,0.94,124.87,21.0,0.757,Bronze
5875,adult,105,0.358,1301.96,65.9,0.719,Bronze
5876,young_adult,62,0.344,576.92,74.6,0.711,Bronze
5877,young_adult,1,0.377,117.31,125.4,0.787,Bronze
5878,adult,161,0.23,2156.56,56.6,0.753,Silver
5879,adult,131,0.875,1277.09,78.9,0.904,Bronze
5880,adult,133,0.814,2158.77,66.6,0.748,Bronze
5881,young_adult,56,0.306,485.94,134.6,0.871,Silver
5882,adult,68,0.323,601.57,42.3,0.881,Silver
5883,adult,167,0.215,2719.54,64.3,0.711,Silver
5884,adult,192,0.269,2454.43,55.5,0.716,Silver
5885,middle_aged,125,0.238,1909.89,38.2,0.901,Silver
5886,adult,186,0.134,3138.68,87.4,0.878,Gold
5887,adult,154,0.298,1607.48,75.5,0.759,Silver
5888,young_adult,1,0.486,117.82,42.0,0.741,Bronze
5889,adult,73,0.301,736.21,61.7,0.798,Bronze
5890,adult,67,0.303,1178.11,56.1,0.792,Bronze
5891,adult,139,0.237,2210.93,42.9,0.829,Silver
5892,senior,174,0.758,1532.67,36.1,0.809,Bronze
5893,middle_aged,170,0.137,1604.06,180.0,0.957,Gold
5894,middle_aged,169,0.221,3209.16,34.7,0.778,Silver
5895,adult,169,0.269,2303.43,76.1,0.713,Silver
5896,adult,70,0.235,1223.57,131.2,0.745,Silver
5897,adult,168,0.219,3034.49,100.7,0.847,Silver
5898,adult,189,0.782,2340.09,55.3,0.823,Bronze
5899,middle_aged,153,0.251,2990.48,55.7,0.729,Silver
5900,adult,1,0.398,90.93,78.6,0.819,Bronze
5901,adult,148,0.159,1543.68,66.8,0.837,Silver
5902,adult,155,0.29,2221.28,26.6,0.722,Silver
5903,adult,88,0.943,1003.65,43.3,0.837,Bronze
5904,adult,76,0.317,739.01,102.8,0.734,Bronze
5905,adult,103,0.328,1609.8,38.0,0.711,Bronze
5906,adult,69,0.251,632.38,71.5,0.868,Silver
5907,middle_aged,190,0.192,1818.21,139.2,0.739,Silver
5908,young_adult,1,0.387,137.35,49.3,0.902,Bronze
5909,middle_aged,186,0.209,2398.41,44.6,0.885,Silver
5910,young_adult,42,0.931,716.06,25.6,0.904,Bronze
5911,adult,187,0.26,2764.33,108.6,0.728,Silver
5912,adult,164,0.25,2610.64,84.8,0.84,Silver
5913,adult,91,0.282,1702.4,43.4,0.896,Silver
5914,adult,117,0.315,1142.28,87.2,0.895,Silver
5915,adult,183,0.26,2693.19,30.0,0.716,Silver
5916,adult,152,0.252,1368.49,60.8,0.921,Silver
5917,young_adult,28,0.277,329.92,56.8,0.936,Silver
5918,adult,110,0.234,1939.29,180.0,0.823,Silver
5919,adult,1,0.437,90.73,32.4,0.702,Bronze
5920,adult,1,0.432,164.18,43.2,0.768,Bronze
5921,young_adult,1,0.802,142.12,43.0,0.84,Bronze
5922,middle_aged,136,0.213,2377.38,48.1,0.935,Silver
5923,adult,144,0.193,2528.24,47.9,0.948,Silver
5924,adult,1,0.339,165.02,70.1,0.973,Silver
5925,adult,147,0.188,2434.12,105.8,0.945,Gold
5926,young_adult,17,0.863,155.95,102.4,0.781,Bronze
5927,adult,183,0.241,2573.05,64.3,0.942,Gold
5928,adult,138,0.21,2221.56,71.5,0.886,Silver
5929,adult,2,0.342,80.31,80.4,0.871,Bronze
5930,young_adult,12,0.944,135.78,66.9,0.943,Bronze
5931,middle_aged,49,0.361,588.01,73.8,0.708,Bronze
5932,adult,120,0.261,1207.63,57.1,0.773,Silver
5933,young_adult,30,0.853,344.65,60.4,0.971,Bronze
5934,adult,101,0.303,1631.94,59.1,0.802,Silver
5935,middle_aged,61,0.267,800.08,79.9,0.93,Silver
5936,middle_aged,188,0.18,3109.14,180.0,0.728,Gold
5937,middle_aged,140,0.766,1691.51,102.9,0.85,Bronze
5938,young_adult,25,0.291,230.99,94.6,0.993,Silver
5939,adult,150,0.199,2158.84,97.8,0.755,Silver
5940,middle_aged,109,0.201,2046.99,111.5,0.925,Silver
5941,adult,120,0.284,1629.5,109.9,0.745,Silver
5942,adult,121,0.243,2220.05,86.2,0.776,Silver
5943,adult,1,0.375,153.15,52.4,0.823,Bronze
5944,adult,1,0.309,82.47,180.0,0.959,Silver
5945,adult,170,0.18,2444.28,99.7,0.862,Silver
5946,adult,168,0.174,2635.6,67.1,0.978,Gold
5947,middle_aged,129,0.81,2270.73,84.3,0.846,Bronze
5948,adult,107,0.297,2047.36,78.1,0.717,Silver
5949,young_adult,52,0.819,873.58,34.8,0.899,Bronze
5950,adult,122,0.254,1728.47,85.4,0.881,Silver
5951,adult,14,0.308,195.36,161.8,0.974,Silver
5952,middle_aged,194,0.15,2802.41,64.6,0.91,Silver
5953,adult,61,0.279,1142.88,54.0,0.809,Bronze
5954,middle_aged,151,0.265,2959.26,56.1,0.758,Silver
5955,young_adult,1,0.357,114.13,80.4,0.797,Bronze
5956,middle_aged,191,0.178,3243.33,56.5,0.881,Silver
5957,young_adult,29,0.733,309.88,47.5,0.959,Bronze
5958,adult,1,0.326,163.05,118.3,0.858,Bronze
5959,young_adult,1,0.336,150.2,70.8,0.963,Silver
5960,middle_aged,135,0.226,2606.37,98.2,0.746,Silver
5961,adult,180,0.247,3044.04,53.9,0.701,Silver
5962,young_adult,1,0.42,105.37,47.1,0.82,Bronze
5963,adult,1,0.356,73.75,142.5,0.742,Bronze
5964,middle_aged,100,0.286,1135.64,34.1,0.904,Silver
5965,middle_aged,137,0.845,2490.22,85.5,0.803,Bronze
5966,adult,124,0.287,2022.6,54.2,0.854,Silver
5967,young_adult,5,0.421,113.43,21.2,0.908,Bronze
5968,young_adult,2,0.417,164.25,35.5,0.901,Bronze
5969,adult,187,0.185,2632.82,32.9,0.958,Silver
5970,adult,151,0.214,1491.3,93.4,0.723,Silver
5971,adult,22,0.914,341.25,49.0,0.726,Bronze
5972,adult,8,0.344,132.19,104.2,0.835,Bronze
5973,adult,1,0.452,129.48,63.8,0.704,Bronze
5974,middle_aged,182,0.153,2894.75,114.3,0.932,Gold
5975,young_adult,1,0.39,125.21,65.7,0.734,Bronze
5976,middle_aged,192,0.26,2490.04,106.5,0.754,Silver
5977,adult,184,0.814,2239.08,170.6,0.802,Bronze
5978,adult,195,0.159,3851.83,68.9,0.932,Gold
5979,adult,196,0.198,2024.48,59.6,0.745,Silver
5980,adult,60,0.299,755.64,99.0,0.714,Bronze
5981,adult,76,0.296,877.62,83.6,0.902,Silver
5982,adult,52,0.333,976.64,101.8,0.851,Silver
5983,young_adult,1,0.393,124.23,65.7,0.767,Bronze
5984,middle_aged,183,0.739,2528.97,103.8,0.753,Bronze
5985,adult,170,0.283,2734.68,77.3,0.774,Silver
5986,middle_aged,116,0.863,2050.3,122.9,0.887,Bronze
5987,adult,1,0.907,121.64,101.3,0.744,Bronze
5988,young_adult,2,0.938,144.13,110.8,0.962,Bronze
5989,middle_aged,179,0.222,2635.81,180.0,0.739,Gold
5990,adult,182,0.176,2054.33,58.8,0.786,Silver
5991,adult,154,0.794,2859.9,81.1,0.993,Bronze
5992,adult,89,0.328,1475.58,70.0,0.78,Silver
5993,adult,1,0.731,72.76,65.7,0.875,Bronze
5994,young_adult,70,0.324,739.62,140.5,0.704,Silver
5995,adult,144,0.225,1647.03,42.3,0.81,Silver
5996,adult,184,0.889,2472.36,38.1,0.959,Bronze
5997,adult,171,0.173,2004.37,61.5,0.949,Gold
5998,middle_aged,182,0.859,2490.48,75.2,0.958,Bronze
5999,adult,108,0.296,1045.84,84.3,0.848,Silver
6000,adult,136,0.238,1650.68,66.0,0.875,Silver
6001,adult,183,0.152,2933.51,102.8,0.963,Gold
6002,adult,82,0.311,1003.89,100.2,0.816,Silver
6003,young_adult,37,0.357,450.19,74.7,0.742,Bronze
6004,adult,101,0.318,1661.27,81.4,0.78,Silver
6005,young_adult,36,0.334,576.88,62.6,0.802,Bronze
6006,middle_aged,190,0.195,3147.8,95.7,0.894,Gold
6007,young_adult,34,0.36,464.81,89.4,0.891,Silver
6008,adult,106,0.235,1004.78,89.6,0.959,Silver
6009,adult,52,0.291,1030.99,56.0,0.827,Bronze
6010,adult,190,0.163,2388.98,36.3,0.948,Silver
6011,adult,187,0.216,2957.13,67.0,0.861,Silver
6012,adult,36,0.257,473.32,135.6,0.968,Silver
6013,adult,1,0.407,119.61,53.5,0.752,Bronze
6014,senior,182,0.198,3308.56,114.0,0.977,Gold
6015,adult,112,0.231,1734.33,67.9,0.837,Silver
6016,adult,180,0.82,2546.59,102.6,0.939,Bronze
6017,young_adult,26,0.351,498.85,53.8,0.976,Silver
6018,adult,162,0.851,1507.05,78.4,0.93,Bronze
6019,adult,1,0.312,94.31,55.4,0.997,Silver
6020,young_adult,9,0.41,177.66,50.5,0.829,Bronze
6021,young_adult,47,0.364,645.33,30.3,0.808,Bronze
6022,young_adult,1,0.382,168.05,83.6,0.873,Bronze
6023,adult,166,0.916,3179.44,64.5,0.792,Bronze
6024,adult,53,0.307,740.78,119.8,0.996,Silver
6025,adult,178,0.15,2148.6,83.7,0.945,Gold
6026,young_adult,51,0.331,721.0,56.3,0.897,Silver
6027,adult,88,0.265,1200.9,83.4,0.927,Silver
6028,adult,30,0.312,260.87,101.2,0.778,Bronze
6029,adult,100,0.371,1154.1,67.1,0.748,Silver
6030,middle_aged,195,0.179,3460.87,109.3,0.863,Gold
6031,young_adult,73,0.375,843.91,96.5,0.78,Silver
6032,adult,126,0.824,1787.29,73.1,0.858,Bronze
6033,middle_aged,182,0.202,2031.05,80.9,0.841,Silver
6034,adult,81,0.276,835.51,46.3,0.903,Silver
6035,middle_aged,192,0.826,2163.36,71.7,0.844,Bronze
6036,adult,169,0.166,1902.52,37.3,0.962,Silver
6037,adult,71,0.363,1050.82,91.7,0.732,Bronze
6038,adult,70,0.381,1036.45,28.9,0.878,Silver
6039,adult,180,0.208,3424.85,94.2,0.921,Gold
6040,adult,96,0.238,1519.36,72.1,0.772,Silver
6041,adult,68,0.335,944.86,66.9,0.743,Bronze
6042,adult,193,0.227,1781.59,46.1,0.822,Silver
6043,adult,73,0.977,1360.93,79.3,0.863,Bronze
6044,young_adult,29,0.339,546.51,82.4,0.951,Silver
6045,middle_aged,190,0.136,2502.89,74.1,0.87,Silver
6046,adult,1,0.375,162.62,81.1,0.916,Bronze
6047,adult,28,0.409,516.58,85.2,0.739,Bronze
6048,young_adult,29,0.305,529.43,70.3,0.902,Silver
6049,adult,69,0.275,703.22,87.2,0.826,Silver
6050,adult,93,0.259,1583.68,43.0,0.92,Silver
6051,middle_aged,22,0.402,416.77,65.3,0.808,Bronze
6052,young_adult,2,0.428,113.28,40.2,0.861,Bronze
6053,adult,171,0.162,2959.71,63.5,0.877,Silver
6054,adult,146,0.192,1418.16,55.6,0.811,Silver
6055,adult,30,0.317,352.45,99.9,0.888,Silver
6056,adult,41,0.364,586.71,76.3,0.78,Bronze
6057,young_adult,28,0.73,248.82,98.0,0.94,Bronze
6058,adult,122,0.271,1280.04,80.5,0.945,Silver
6059,adult,195,0.267,2213.13,60.4,0.766,Silver
6060,young_adult,60,0.294,1003.5,76.2,0.944,Silver
6061,adult,170,0.841,1602.32,180.0,0.99,Bronze
6062,adult,106,0.847,1316.25,30.9,0.956,Bronze
6063,adult,41,0.325,702.52,54.1,0.945,Silver
6064,adult,193,0.176,3441.64,53.2,0.999,Gold
6065,adult,107,0.224,1193.94,90.4,0.872,Silver
6066,adult,18,0.344,353.12,47.1,0.907,Bronze
6067,adult,27,0.41,462.94,92.7,0.714,Bronze
6068,middle_aged,165,0.827,1657.97,55.0,0.767,Bronze
6069,young_adult,19,0.354,351.97,35.2,0.919,Bronze
6070,adult,191,0.773,1959.3,43.7,0.952,Bronze
6071,adult,193,0.184,2313.77,76.8,0.845,Silver
6072,middle_aged,185,0.193,2868.43,52.0,0.907,Silver
6073,middle_aged,107,0.303,1927.61,62.4,0.874,Silver
6074,adult,154,0.192,2075.18,98.9,0.989,Gold
6075,middle_aged,140,0.254,1494.7,83.1,0.873,Silver
6076,adult,106,0.246,1945.85,32.2,0.974,Silver
6077,young_adult,22,0.343,436.95,124.9,0.735,Bronze
6078,adult,124,0.241,2252.96,38.2,0.991,Silver
6079,young_adult,34,0.333,459.49,62.8,0.741,Bronze
6080,adult,137,0.222,2105.57,74.0,0.866,Silver
6081,adult,1,0.758,86.7,50.1,0.807,Bronze
6082,middle_aged,158,0.218,1794.79,45.6,0.917,Silver
6083,adult,182,0.756,1905.29,88.8,0.995,Bronze
6084,young_adult,34,0.415,577.55,72.4,0.747,Bronze
6085,middle_aged,136,0.163,1968.4,79.7,0.997,Gold
6086,adult,140,0.868,1268.84,51.3,0.718,Bronze
6087,adult,66,0.336,1237.06,76.2,0.8,Bronze
6088,adult,191,0.183,3240.37,123.0,0.818,Gold
6089,young_adult,32,0.803,485.86,32.2,0.843,Bronze
6090,adult,170,0.221,2461.93,80.4,0.741,Silver
6091,adult,155,0.257,1790.91,44.2,0.764,Silver
6092,adult,138,0.231,1464.6,56.5,0.78,Silver
6093,adult,75,0.909,1158.02,68.8,0.892,Bronze
6094,middle_aged,29,0.333,451.94,82.8,0.972,Silver
6095,adult,97,0.236,907.94,76.3,0.85,Silver
6096,adult,149,0.232,1887.3,67.6,0.854,Silver
6097,adult,125,0.271,1976.02,51.1,0.896,Silver
6098,young_adult,63,0.336,1140.51,58.8,0.791,Bronze
6099,adult,106,0.281,1186.17,43.1,0.743,Bronze
6100,adult,166,0.141,3085.39,180.0,0.878,Gold
6101,adult,167,0.723,2271.39,159.6,0.866,Bronze
6102,middle_aged,192,0.202,2864.55,61.3,0.952,Gold
6103,adult,122,0.212,1826.67,39.0,0.991,Silver
6104,adult,169,0.199,2510.39,76.7,0.893,Silver
6105,adult,173,0.762,2263.15,38.5,0.871,Bronze
6106,adult,1,0.378,93.29,102.8,0.801,Bronze
6107,adult,193,0.255,2639.41,56.1,0.802,Silver
6108,adult,50,0.357,820.39,58.4,0.834,Bronze
6109,middle_aged,93,0.309,1579.1,63.6,0.897,Silver
6110,adult,123,0.725,1207.58,49.7,0.7,Bronze
6111,adult,173,0.196,3360.77,17.3,0.928,Silver
6112,senior,169,0.171,3112.9,118.1,0.976,Gold
6113,young_adult,68,0.228,625.46,180.0,0.989,Gold
6114,adult,193,0.82,2569.99,84.3,0.718,Bronze
6115,adult,142,0.172,2369.97,65.8,0.875,Silver
6116,adult,63,0.29,774.85,57.1,0.943,Silver
6117,adult,173,0.23,1862.78,25.2,0.731,Silver
6118,adult,138,0.184,2504.48,69.1,0.996,Silver
6119,young_adult,62,0.293,968.19,88.1,0.959,Silver
6120,adult,131,0.304,1879.99,25.0,0.759,Silver
6121,adult,1,0.399,147.0,68.6,0.72,Bronze
6122,middle_aged,149,0.907,1278.61,54.7,0.745,Bronze
6123,middle_aged,196,0.18,2808.52,78.3,0.91,Gold
6124,adult,194,0.208,2231.26,89.7,0.756,Silver
6125,adult,135,0.235,2230.23,141.8,0.969,Gold
6126,adult,159,0.254,1911.44,46.7,0.799,Silver
6127,adult,35,0.36,455.37,53.0,0.764,Bronze
6128,adult,14,0.445,227.51,48.4,0.774,Bronze
6129,young_adult,1,0.342,91.12,159.6,0.739,Bronze
6130,adult,112,0.298,1988.28,62.7,0.74,Silver
6131,middle_aged,189,0.12,3772.59,161.7,0.927,Gold
6132,adult,192,0.185,2014.73,41.9,0.818,Silver
6133,middle_aged,101,0.253,1409.0,76.4,0.843,Silver
6134,young_adult,16,0.462,293.59,46.5,0.704,Bronze
6135,adult,113,0.309,1747.56,22.2,0.752,Bronze
6136,middle_aged,172,0.203,3406.8,84.3,0.885,Silver
6137,middle_aged,192,0.198,2970.85,45.4,0.826,Silver
6138,adult,176,0.247,3214.48,33.3,0.846,Silver
6139,adult,186,0.195,1622.15,75.8,0.868,Silver
6140,middle_aged,188,0.203,1877.85,112.5,0.943,Gold
6141,adult,146,0.227,1292.11,67.6,0.876,Silver
6142,adult,188,0.181,3244.67,36.6,0.96,Gold
6143,middle_aged,153,0.176,2523.62,96.6,0.983,Gold
6144,young_adult,40,0.358,365.87,106.5,0.79,Bronze
6145,senior,20,0.842,236.03,114.0,0.833,Bronze
6146,young_adult,32,0.406,349.43,78.4,0.76,Bronze
6147,adult,59,0.327,921.44,80.0,0.907,Silver
6148,adult,126,0.951,2084.78,71.4,0.735,Bronze
6149,young_adult,1,0.422,139.87,74.4,0.884,Bronze
6150,adult,63,0.316,1103.71,40.3,0.81,Bronze
6151,adult,136,0.274,2616.39,51.1,0.847,Silver
6152,adult,87,0.358,1280.75,52.1,0.833,Silver
6153,adult,101,0.821,1838.26,71.7,0.798,Bronze
6154,young_adult,9,0.32,136.62,61.1,0.964,Silver
6155,adult,90,0.261,1053.44,62.5,0.958,Silver
6156,adult,149,0.251,2841.44,101.2,0.786,Silver
6157,adult,196,0.198,3738.36,107.8,0.876,Gold
6158,adult,164,0.283,2348.51,34.4,0.727,Silver
6159,adult,189,0.852,2779.73,85.6,0.901,Bronze
6160,adult,167,0.902,1794.31,69.3,0.859,Bronze
6161,adult,130,0.753,1747.91,92.0,0.983,Bronze
6162,middle_aged,63,0.287,647.4,95.3,0.939,Silver
6163,young_adult,2,0.383,128.7,76.4,0.946,Bronze
6164,adult,1,0.978,108.2,63.0,0.896,Bronze
6165,young_adult,69,0.274,738.7,113.0,0.968,Silver
6166,adult,74,0.308,1147.34,83.8,0.843,Silver
6167,adult,177,0.216,2926.48,78.8,0.792,Silver
6168,adult,138,0.204,1653.07,74.0,0.944,Silver
6169,young_adult,1,0.969,128.48,33.0,0.76,Bronze
6170,adult,22,0.419,284.37,61.0,0.717,Bronze
6171,middle_aged,122,0.263,1112.44,51.6,0.711,Bronze
6172,young_adult,3,0.337,95.27,59.7,0.838,Bronze
6173,middle_aged,92,0.276,1807.43,98.1,0.991,Silver
6174,adult,91,0.258,876.11,128.0,0.852,Silver
6175,adult,79,0.279,993.97,180.0,0.762,Silver
6176,adult,86,0.294,1402.35,53.1,0.883,Silver
6177,adult,86,0.367,1283.46,27.2,0.704,Bronze
6178,adult,145,0.249,2869.42,53.0,0.997,Silver
6179,middle_aged,172,0.173,1674.28,64.7,0.992,Gold
6180,young_adult,34,0.299,310.44,70.6,0.952,Silver
6181,adult,137,0.262,1825.25,74.4,0.725,Silver
6182,young_adult,18,0.758,304.83,96.7,0.902,Bronze
6183,middle_aged,110,0.249,1956.45,139.7,0.75,Silver
6184,adult,138,0.237,2024.19,61.0,0.812,Silver
6185,adult,153,0.286,2754.81,71.8,0.71,Silver
6186,adult,10,0.41,156.39,44.2,0.948,Bronze
6187,young_adult,1,0.728,84.0,37.2,0.979,Bronze
6188,adult,59,0.333,653.21,42.9,0.953,Silver
6189,adult,22,0.367,304.02,79.0,0.74,Bronze
6190,young_adult,18,0.406,300.25,56.2,0.795,Bronze
6191,adult,27,0.352,276.96,101.4,0.858,Silver
6192,middle_aged,169,0.17,1897.31,89.5,0.815,Silver
6193,adult,150,0.139,2903.64,63.4,0.899,Silver
6194,adult,89,0.256,1574.74,32.2,0.982,Silver
6195,adult,135,0.247,2075.64,106.4,0.946,Gold
6196,adult,171,0.794,2239.12,79.5,0.832,Bronze
6197,adult,85,0.316,1465.9,51.0,0.78,Bronze
6198,middle_aged,184,0.194,2315.7,76.7,0.927,Gold
6199,adult,112,0.236,1319.29,70.9,0.959,Silver
6200,adult,195,0.152,2919.03,79.6,0.994,Gold
6201,adult,164,0.259,2950.55,66.7,0.754,Silver
6202,middle_aged,190,0.157,1625.42,57.3,0.821,Silver
6203,young_adult,10,0.342,132.44,42.4,0.923,Bronze
6204,adult,23,0.345,411.04,41.2,0.724,Bronze
6205,adult,166,0.219,2738.7,36.8,0.777,Silver
6206,middle_aged,155,0.793,3077.48,83.7,0.946,Bronze
6207,middle_aged,1,0.401,139.21,97.8,0.885,Bronze
6208,young_adult,48,0.264,803.3,158.1,0.938,Silver
6209,young_adult,32,0.878,561.07,59.0,0.775,Bronze
6210,young_adult,1,0.397,121.82,69.9,0.724,Bronze
6211,adult,167,0.197,1439.72,38.8,0.785,Silver
