ContentKey,FilmID,Title,Revenue,Budget,ROI,ProfitMargin,RevenuePerMinute,Rating,RatingCategory,VoteCount,Popularity,Runtime,ContentType,AgeRating,IsAdult,BudgetCategory,Language,LanguageISO,IsInCollection,CollectionName,ReleaseYear,ReleaseQuarter,StreamingYear,StreamingMonth,StreamingQuarter,DaysSinceStreaming,CategoryCount,PrimaryCategory,AllCategories,PrimaryGenreGroup,AllGenreGroups,CastSize,AvgCastPopularity,TotalCastAwards,TopActorName,TopActorNationality,TopActorGender,TopActorPopularity,AllActors,OriginCountry,ContentSource,Tagline
3253,2001652,Burning Mind Chronicles,1466550,3056937,-0.5203,-1.0844,22220.45,6.246,Average,302,6.0501,66,Series,PG-13,0,Micro,English,en,0,,2021,1.0,2025,11,4,199,1,Comedy,Comedy,Light & Feel-Good,Light & Feel-Good,3,2.01,0,Ella Wilson,GB,female,0.85,Ella Wilson | Melissa Williams | Henry Davies,GB,Original,
3254,2001653,Frozen Road,3885071,25044112,-0.8449,-5.4462,57986.13,3.528,Poor,661,6.1379,67,Series,PG-13,0,Mid,English,en,0,,2023,1.0,2025,7,3,315,2,Adventure,Adventure | Action,Action & Spectacle,Action & Spectacle,5,7.39,0,Betty Taylor,US,female,5.06,Betty Taylor | Patricia Lopez | Sarah Williams | Eric Smith | Kevin Wilson,US,Original,Some stories last forever.
3255,2001654,World Reborn,1799737,3795213,-0.5258,-1.1088,32138.16,4.551,Poor,7206,38.2718,56,Series,PG-13,0,Micro,Italian,it,0,,2009,,2025,12,4,166,1,Drama,Drama,Narrative,Narrative,4,4.49,0,Riccardo Greco,IT,male,3.78,Riccardo Greco | Giulia Colombo | Francesco Rossi | Emma Bianchi,IT,Licensed,Be afraid. Be very afraid.
3256,2001655,The Phantom Kingdom,60128320,57963599,0.0373,0.036,420477.76,6.817,Good,1680,15.5932,143,Movie,PG-13,0,Mid,English,en,0,,2020,1.0,2025,8,3,294,2,Mystery,Mystery | Psychological,Horror & Suspense,Horror & Suspense,4,2.08,1,David Lee,US,male,2.07,David Lee | Andrew Martin | Arthur Johnson | Olivia Evans,GB,Licensed,
3257,2001656,Hidden Ridge,55265611,43044473,0.2839,0.2211,665850.73,5.318,Average,1307,10.2704,83,Movie,G,0,Mid,English,en,1,Bourne Collection,2022,1.0,2025,12,4,153,2,Kids,Kids | Science Fiction,Family & Fantasy,Family & Fantasy | Action & Spectacle,4,2.19,0,James Garcia,US,male,0.99,James Garcia | Barbara Taylor | Kevin Garcia | Lisa Rodriguez,US,Original,This time it's personal.
3258,2001657,Oath Reloaded,50094114,27936047,0.7932,0.4423,582489.7,7.63,Great,1217,7.0885,86,Movie,R,0,Mid,German,de,0,,2020,1.0,2023,8,3,1013,2,Action,Action | Disaster,Action & Spectacle,Action & Spectacle,7,12.9,1,Cameron Souza,NL,male,4.1,Cameron Souza | Sofia Oliveira | Robin Williams | Sofia Pereira | Morgan Oliveira,AT,Original,
3259,2001658,Phantom Signal Rises,4049660,3874541,0.0452,0.0432,39317.09,6.276,Average,90423,316.331,103,Movie,PG-13,0,Micro,Spanish,es,0,,1993,,2025,1,1,507,2,Adventure,Adventure | Action,Action & Spectacle,Action & Spectacle,6,2.69,0,Cameron Pereira,AR,male,3.58,Cameron Pereira | Layla Ferreira | Jordan Lima | Sofia Santos | Riley Pereira,ES,Licensed,
3260,2001659,Neon World Rises,54431474,44021326,0.2365,0.1913,549812.87,6.922,Good,715,3.9601,99,Movie,PG-13,0,Mid,Spanish,es,0,,2011,1.0,2025,10,4,235,1,Comedy,Comedy,Light & Feel-Good,Light & Feel-Good,6,3.72,0,Morgan Oliveira,MX,male,5.51,Morgan Oliveira | Miguel Romero | Isabel Ruiz | Juan Fernández | Marta Martínez,MX,Licensed,A story that will never be forgotten.
3261,2001660,The Forgotten Code,887543,1576992,-0.4372,-0.7768,13052.1,5.753,Average,167,0.8323,68,Documentary,PG,0,Micro,Spanish,es,0,,1988,,2022,1,1,1599,1,Biographical,Biographical,Arts & Culture,Arts & Culture,2,3.96,0,Quinn Alves,AR,male,1.86,Quinn Alves | Maria Martínez,ES,Co-production,Some stories last forever.
3262,2001661,Cursed Drift,237006357,95538548,1.4807,0.5969,2468816.22,7.034,Good,60,1.2344,96,Movie,R,0,High,Portuguese,pt,0,,2006,,2025,5,2,383,1,Thriller,Thriller,Horror & Suspense,Horror & Suspense,4,5.46,1,Andrew Wilson,US,male,10.5,Andrew Wilson | Léa Petit | Kevin Anderson | Lily Ferreira,BR,Original,Based on the incredible true story.
3263,2001662,Veil Forever,41036424,17657371,1.324,0.5697,532940.57,6.588,Good,479,4.5586,77,Movie,G,0,Low,English,en,0,,2025,1.0,2026,4,2,59,2,Drama,Drama | Biographical,Narrative,Narrative | Arts & Culture,6,4.7,0,Lisa Rodriguez,US,female,1.0,Lisa Rodriguez | Barbara Williams | Andrew Jones | Rebecca Smith | David Smith,US,Original,The adventure begins.
3264,2001663,The Hollow Core,1308444,3160936,-0.5861,-1.4158,17216.37,5.249,Average,191,1.4831,76,Series,R,0,Micro,French,fr,0,,2012,1.0,2022,12,4,1262,1,Thriller,Thriller,Horror & Suspense,Horror & Suspense,3,3.26,0,Logan Souza,BE,male,1.65,Logan Souza | Nora Silva | Morgan Lima,BE,Licensed,Some stories last forever.
3265,2001664,Dawn Revenge,695988,500000,0.392,0.2816,5155.47,6.765,Good,97,11.4245,135,Movie,PG,0,Micro,English,en,0,,1986,,2019,10,4,2429,2,War,War | Disaster,Action & Spectacle,Action & Spectacle,6,3.48,0,Brian Anderson,US,male,3.48,Brian Anderson | Joshua Jackson | Rebecca Taylor | Sandra Moore | Thomas Lopez,US,Co-production,Expect the unexpected.
3266,2001665,Golden World,8487376,4431570,0.9152,0.4779,75109.52,7.754,Great,524,4.853,113,Movie,G,0,Micro,English,en,1,Indiana Jones Collection,2010,1.0,2021,1,1,1955,2,Drama,Drama | War,Narrative,Narrative | Action & Spectacle,6,4.31,1,Stephanie Hernandez,US,female,1.18,Stephanie Hernandez | Rebecca Anderson | Jae-won Park | Riko Tanaka | Eric Johnson,US,Original,The adventure begins.
3267,2001666,Shadow Gate Descent,2268103,4342933,-0.4777,-0.9148,98613.17,6.945,Good,114,2.7538,23,Series,PG,0,Micro,English,en,0,,2010,1.0,2025,12,4,151,2,Drama,Drama | Comedy,Narrative,Narrative | Light & Feel-Good,4,6.85,0,Isla Jones,GB,female,1.84,Isla Jones | Robert Hernandez | William Walker | Karen Anderson,GB,Licensed,Expect the unexpected.
3268,2001667,The Savage Soul,45150983,23332052,0.9351,0.4832,752516.38,5.777,Average,1773,5.3491,60,Movie,PG-13,0,Mid,English,en,0,,2021,1.0,2025,6,2,362,2,Horror,Horror | Psychological,Horror & Suspense,Horror & Suspense,7,2.69,1,William Martin,US,male,4.56,William Martin | John Smith | Samuel Taylor | James Anderson | Jennifer Smith,US,Original,This time it's personal.
3269,2001668,Path Returns,10542315,10475556,0.0064,0.0063,229180.76,7.029,Good,2349,10.8858,46,Series,PG-13,0,Low,English,en,0,,2010,1.0,2024,1,1,852,2,Drama,Drama | Comedy,Narrative,Narrative | Light & Feel-Good,5,2.62,0,Karen Williams,US,female,3.38,Karen Williams | Richard Jackson | Brandon Anderson | Melissa Anderson | Lisa Jackson,US,Licensed,Be afraid. Be very afraid.
3270,2001669,Flame Awakens,876235,874817,0.0016,0.0016,8266.37,6.878,Good,1356,31.0667,106,Movie,R,0,Micro,English,en,0,,1975,,2025,9,3,256,2,Fantasy,Fantasy | Science Fiction,Family & Fantasy,Family & Fantasy | Action & Spectacle,5,10.92,0,Brian Jackson,US,male,3.92,Brian Jackson | Robert Jackson | Melissa Hernandez | Michael Anderson | Karen Hernandez,US,Licensed,Every legend has a beginning.
3271,2001670,The Fallen City,22031378,27791731,-0.2073,-0.2615,253234.23,4.608,Poor,2649,22.0241,87,Movie,PG-13,0,Mid,Japanese,ja,1,One Piece Collection,2016,1.0,2025,9,3,242,1,Adventure,Adventure,Action & Spectacle,Action & Spectacle,6,3.48,0,Yui Ishikawa,JP,female,9.0,Yui Ishikawa | Akira Tanaka | Taro Kato | Haruka Sato | Yuki Inoue,JP,Licensed,Be afraid. Be very afraid.
3272,2001671,Golden Bridge Uprising,26371482,28565934,-0.0768,-0.0832,371429.32,5.141,Average,152,1.617,71,Movie,PG-13,0,Mid,English,en,0,,2024,1.0,2025,7,3,321,1,War,War,Action & Spectacle,Action & Spectacle,5,2.26,0,Richard Lee,US,male,1.09,Richard Lee | Michael Hernandez | Melissa Lopez | Aaron Smith | Nancy Lee,US,Licensed,A story that will never be forgotten.
3273,2001672,Lost Heart Returns,70925951,41470642,0.7103,0.4153,985082.65,7.922,Great,2422,46.8736,72,Movie,R,0,Mid,Spanish,es,0,,2005,,2026,5,2,21,1,War,War,Action & Spectacle,Action & Spectacle,4,5.6,0,Mia Costa,TR,female,13.89,Mia Costa | Chloe Pereira | Stefano Gallo | Charlie White,AR,Original,
3274,2001673,The Rogue Echo,633165,2289340,-0.7234,-2.6157,10050.24,4.672,Poor,258,0.652,63,Series,R,0,Micro,Portuguese,pt,0,,2004,,2025,9,3,269,1,TV Movie,TV Movie,Narrative,Narrative,3,2.77,0,Samuel Wilson,US,male,4.85,Samuel Wilson | Emily Lopez | Brandon Brown,PT,Licensed,Every legend has a beginning.
3275,2001674,Soul Uprising,5351550,16030529,-0.6662,-1.9955,148654.17,6.297,Average,12429,32.568,36,Series,PG,0,Low,English,en,0,,1970,,2024,11,4,562,2,Drama,Drama | TV Movie,Narrative,Narrative,6,6.98,2,Barbara Hernandez,US,female,10.7,Barbara Hernandez | Melissa Smith | Jennifer Lopez | Christopher Moore | Karen Rodriguez,US,Licensed,The world will never be the same.
3276,2001675,Fallen Storm,24147118,38801181,-0.3777,-0.6069,181557.28,2.782,Poor,24135,102.0498,133,Movie,PG,0,Mid,English,en,0,,1981,,2026,1,1,124,1,Action,Action,Action & Spectacle,Action & Spectacle,5,9.76,0,Richard Brown,US,male,14.91,Richard Brown | Michael Martin | Adam Martin | Christopher Lopez | Brandon Garcia,US,Co-production,Some heroes are made. Some are born.
3277,2001676,Infinite Code,12633653,3997408,2.1605,0.6836,99477.58,6.901,Good,142,2.0571,127,Movie,R,0,Micro,English,en,0,,1992,,2022,3,1,1551,2,Drama,Drama | Biographical,Narrative,Narrative | Arts & Culture,5,5.44,0,Patricia Wilson,US,female,9.15,Patricia Wilson | Eric Martin | James Anderson | Sarah Davis | Joshua Hernandez,US,Licensed,
3278,2001677,The Electric World,63621061,25387533,1.506,0.601,489392.78,6.863,Good,1086,18.2298,130,Movie,R,0,Mid,English,en,0,,2003,,2025,2,1,467,1,Comedy,Comedy,Light & Feel-Good,Light & Feel-Good,4,3.29,0,Linda Johnson,US,female,1.69,Linda Johnson | Melissa Williams | Patricia Hernandez | Richard Lee,US,Licensed,"In space, no one can hear you scream."
3279,2001678,The Lost Legacy,41946757,10765620,2.8964,0.7434,338280.3,6.032,Average,236,6.0536,124,Movie,R,0,Low,English,en,0,,1991,,2021,1,1,1965,2,Drama,Drama | History,Narrative,Narrative | Arts & Culture,3,3.64,0,Aaron Davis,US,male,2.34,Aaron Davis | Tyler Moore | Kevin Smith,US,Licensed,Expect the unexpected.
3280,2001679,Rusted Blood,55725341,20457834,1.7239,0.6329,586582.54,7.419,Good,401,3.9401,95,Movie,G,0,Mid,German,de,0,,2022,1.0,2025,8,3,276,2,Romance,Romance | LGBTQ+,Light & Feel-Good,Light & Feel-Good | Narrative,5,3.73,0,Luna Santos,AT,female,3.08,Luna Santos | Cameron Silva | Parker Santos | Mia Costa | Aria Souza,AT,Licensed,Be afraid. Be very afraid.
3281,2001680,Distant Night,96114639,67055792,0.4334,0.3023,1001194.16,7.52,Great,257,0.6912,96,Movie,R,0,High,German,de,0,,2024,1.0,2025,9,3,256,2,Adventure,Adventure | Fantasy,Action & Spectacle,Action & Spectacle | Family & Fantasy,3,8.16,0,Aria Pereira,DE,female,19.37,Aria Pereira | Lily Smith | Kenta Kato,AT,Licensed,A story that will never be forgotten.
3282,2001681,Eternal War Uprising,366448287,70838824,4.173,0.8067,4885977.16,8.728,Masterpiece,599,11.8662,75,Movie,R,0,High,Japanese,ja,1,Naruto Collection,2003,,2024,9,3,607,1,Cult Classic,Cult Classic,Arts & Culture,Arts & Culture,3,1.89,2,Nora Souza,RU,female,2.6,Nora Souza | Quinn Pereira | Yuki Yamamoto,JP,Licensed,
3283,2001682,Savage Heart Awakens,2361783,6003812,-0.6066,-1.5421,36902.86,6.402,Average,4794,33.5567,64,Series,R,0,Low,Portuguese,pt,0,,1973,,2025,3,1,447,1,Crime,Crime,Narrative,Narrative,5,2.84,0,Brian Rodriguez,US,male,3.06,Brian Rodriguez | Sandra Lee | Aaron Garcia | Sarah Martinez | Amanda Anderson,PT,Co-production,Some heroes are made. Some are born.
3284,2001683,Rising Signal Forever,22319252,7830212,1.8504,0.6492,230095.38,7.649,Great,319,5.9751,97,Movie,G,0,Low,English,en,0,,1939,,2018,6,2,2920,2,Animation,Animation | Kids,Family & Fantasy,Family & Fantasy,4,6.95,0,Richard Brown,US,male,14.91,Richard Brown | Evie Jones | Freddie Johnson | Christopher Lee,GB,Co-production,This time it's personal.
3285,2001684,Hidden Ridge Ends,8540553,19821047,-0.5691,-1.3208,203346.5,6.709,Good,151,0.1919,42,Series,PG-13,0,Low,Portuguese,pt,0,,2010,1.0,2026,5,2,1,2,Drama,Drama | Biographical,Narrative,Narrative | Arts & Culture,3,6.84,0,Amanda Moore,US,female,8.74,Amanda Moore | Brian Wilson | Melissa Garcia,PT,Licensed,
3286,2001685,The Shattered Bridge,2049835,3487965,-0.4123,-0.7016,19522.24,5.367,Average,3116,32.5842,105,Movie,R,0,Micro,English,en,0,,2022,1.0,2026,1,1,140,1,War,War,Action & Spectacle,Action & Spectacle,4,4.54,0,Brian Wilson,US,male,2.96,Brian Wilson | Susan Johnson | James Wilson | Dorothy Wilson,US,Licensed,The adventure begins.
3287,2001686,Mark Reborn,1016011,2138503,-0.5249,-1.1048,21166.9,6.655,Good,1971,8.8132,48,Series,PG,0,Micro,English,en,0,,2024,1.0,2026,5,2,29,2,Horror,Horror | Cult Classic,Horror & Suspense,Horror & Suspense | Arts & Culture,6,2.98,0,Eric Lee,US,male,3.28,Eric Lee | Susan Jackson | Samuel Lee | Melissa Rodriguez | Amanda Lopez,US,Licensed,Fear can hold you prisoner. Hope can set you free.
3288,2001687,Bridge Chronicles,1023247,1415336,-0.277,-0.3832,10335.83,5.958,Average,10375,121.4622,99,Documentary,PG-13,0,Micro,English,en,0,,1935,,2022,11,4,1281,1,History,History,Arts & Culture,Arts & Culture,3,19.28,1,Jodie Foster,US,female,51.0,Jodie Foster | Karen Anderson | Jennifer Martinez,US,Licensed,Fear can hold you prisoner. Hope can set you free.
3289,2001688,The Last Gate,279461132,150000000,0.8631,0.4633,2540555.75,6.384,Average,5709,77.949,110,Movie,R,0,High,Japanese,ja,1,One Piece Collection,2022,1.0,2023,10,4,954,1,Science Fiction,Science Fiction,Action & Spectacle,Action & Spectacle,5,3.57,1,Mary Miller,US,female,0.53,Mary Miller | Riley Souza | Shin Kato | Yui Yamamoto | Andrew Davis,JP,Original,A story that will never be forgotten.
3290,2001689,The Glowing Force,72615,331371,-0.7809,-3.5634,797.97,6.502,Good,22,0.6659,91,Documentary,R,0,Micro,Korean,ko,0,,2013,1.0,2025,12,4,166,1,Politics,Politics,Arts & Culture,Arts & Culture,3,3.88,0,Min-ji Yoon,KR,female,3.8,Min-ji Yoon | Min-jun Cho | Ji-ho Kang,KR,Co-production,Some stories last forever.
3291,2001690,Hollow Hunter Forever,20453195,20655452,-0.0098,-0.0099,224760.38,6.442,Average,181,1.5668,91,Movie,PG-13,0,Mid,English,en,0,,1996,,2021,12,4,1632,2,Drama,Drama | Biographical,Narrative,Narrative | Arts & Culture,6,7.72,0,Emily Thomas,US,female,4.34,Emily Thomas | Brandon Wilson | Jessica Anderson | Stephanie Smith | James Martin,US,Licensed,Expect the unexpected.
3292,2001691,Forgotten Blood Uprising,22928898,15786020,0.4525,0.3115,163777.84,7.725,Great,2169,5.0165,140,Movie,NC-17,1,Low,English,en,0,,2009,,2022,6,2,1434,2,Drama,Drama | Thriller,Narrative,Narrative | Horror & Suspense,6,5.88,0,Dorothy Lopez,US,female,3.64,Dorothy Lopez | Ryu Tanaka | Sandra Garcia | Jennifer Williams | Mary Brown,US,Licensed,Some stories last forever.
3293,2001692,Electric Oath,4480379,8292071,-0.4597,-0.8508,91436.31,5.638,Average,6259,39.4565,49,Series,R,0,Low,Japanese,ja,1,Dragon Ball Collection,2021,1.0,2026,1,1,123,2,Action,Action | Science Fiction,Action & Spectacle,Action & Spectacle,5,2.67,0,Aoi Yamada,JP,female,5.31,Aoi Yamada | Yuki Sasaki | Riko Yamaguchi | Ryu Ito | Mei Yamamoto,JP,Licensed,Be afraid. Be very afraid.
3294,2001693,The Eternal Heart,324833,659348,-0.5073,-1.0298,7218.51,5.707,Average,1444,17.4061,45,Series,PG-13,0,Micro,Japanese,ja,0,,1938,,2026,1,1,149,2,Drama,Drama | Indie,Narrative,Narrative,4,1.92,0,Aoi Sato,JP,female,1.59,Aoi Sato | Ryota Tanaka | Taro Yamada | Kazuki Inoue,JP,Licensed,A story that will never be forgotten.
3295,2001694,Hollow Throne Reborn,11509415,5155512,1.2324,0.5521,100081.87,5.726,Average,241,4.079,115,Movie,R,0,Low,English,en,1,The Matrix Collection,2013,1.0,2023,6,2,1092,2,Adventure,Adventure | War,Action & Spectacle,Action & Spectacle,4,3.4,0,Brandon Williams,US,male,3.82,Brandon Williams | Jessica Rodriguez | Barbara Smith | Samuel Brown,US,Licensed,
3296,2001695,Silent Oath Chronicles,1063632,2579226,-0.5876,-1.4249,12814.84,5.715,Average,2034,21.6658,83,Series,PG-13,0,Micro,English,en,0,,2010,1.0,2022,1,1,1591,1,Drama,Drama,Narrative,Narrative,4,4.37,1,Emily Rodriguez,US,female,4.13,Emily Rodriguez | Kevin Moore | Jennifer Johnson | Rebecca Hernandez,US,Licensed,The world will never be the same.
3297,2001696,The Fading Mark,34472203,19149510,0.8002,0.4445,328306.7,4.374,Poor,91,1.9255,105,Movie,R,0,Low,English,en,1,James Bond Collection,2023,1.0,2025,9,3,267,2,Drama,Drama | Thriller,Narrative,Narrative | Horror & Suspense,7,5.12,0,Brandon Garcia,US,male,4.71,Brandon Garcia | Amanda Lee | James Taylor | Adam Taylor | Susan Hernandez,AU,Original,
3298,2001697,Wild Chain,43077166,14868556,1.8972,0.6548,463195.33,6.603,Good,486,26.0009,93,Movie,PG-13,0,Low,English,en,0,,2007,,2020,8,3,2118,1,Drama,Drama,Narrative,Narrative,4,6.72,0,Daniel Thomas,US,male,3.9,Daniel Thomas | Daniel Martin | Adam Martin | Michael Johnson,US,Licensed,
3299,2001698,The Twisted Gate,266168,841393,-0.6837,-2.1611,6824.82,6.204,Average,136,2.2378,39,Series,PG-13,0,Micro,English,en,0,,2021,1.0,2025,10,4,231,2,Horror,Horror | Psychological,Horror & Suspense,Horror & Suspense,3,5.27,0,James Lee,US,male,4.91,James Lee | Jennifer Moore | Amanda Anderson,US,Co-production,Justice has a new face.
3300,2001699,The Fading Tide,44975190,34185410,0.3156,0.2399,576605.0,5.637,Average,940,8.2176,78,Movie,PG-13,0,Mid,French,fr,0,,2025,1.0,2026,1,1,124,1,Thriller,Thriller,Horror & Suspense,Horror & Suspense,4,6.34,1,Sophie Richard,FR,female,13.47,Sophie Richard | Pierre Simon | Julie Lefebvre | Sophie Moreau,FR,Licensed,Some stories last forever.
3301,2001700,Fallen World,21146025,12505827,0.6909,0.4086,222589.74,7.588,Great,1906,22.3936,95,Movie,G,0,Low,Hindi,hi,0,,2023,1.0,2023,11,4,915,2,Crime,Crime | Indie,Narrative,Narrative,6,3.29,1,Sarah Wilson,US,female,2.99,Sarah Wilson | Ashley Wilson | Aoi Inoue | Dorothy Lopez | Sarah Martinez,IN,Original,Every legend has a beginning.
3302,2001701,Crimson Kingdom,187740534,92271418,1.0347,0.5085,1632526.38,6.871,Good,9291,54.7,115,Movie,NC-17,1,High,English,en,0,,2017,1.0,2022,12,4,1272,2,Drama,Drama | Comedy,Narrative,Narrative | Light & Feel-Good,7,3.41,0,Jessica Davis,US,female,4.61,Jessica Davis | Michael Jackson | Sarah Miller | Mei Matsumoto | Andrew Rodriguez,US,Original,"In space, no one can hear you scream."
3303,2001702,Infinite Sky,23388736,10802586,1.1651,0.5381,201627.03,7.596,Great,2300,14.8849,116,Movie,G,0,Low,Spanish,es,0,,2013,1.0,2022,11,4,1291,2,Action,Action | Kids,Action & Spectacle,Action & Spectacle | Family & Fantasy,3,2.52,0,Alex Santos,AR,male,1.23,Alex Santos | Emily Robinson | Blake Ferreira,ES,Original,Justice has a new face.
3304,2001703,Wild Empire Descent,3556490,4622743,-0.2307,-0.2998,31197.28,7.002,Good,478,1.7131,114,Movie,PG-13,0,Micro,French,fr,0,,1998,,2024,11,4,546,1,Thriller,Thriller,Horror & Suspense,Horror & Suspense,5,6.62,0,Sophie Dubois,FR,female,8.82,Sophie Dubois | Lucie Moreau | Riley Alves | Eric Leroy | Julie Robert,FR,Original,
3305,2001704,Rising Force Falls,4150918,1712305,1.4242,0.5875,40300.17,5.881,Average,546,5.9284,103,Movie,PG,0,Micro,English,en,0,,1994,,2023,2,1,1197,2,Comedy,Comedy | Indie,Light & Feel-Good,Light & Feel-Good | Narrative,3,3.38,1,Rebecca Moore,US,female,0.5,Rebecca Moore | Andrew Hernandez | Tyler Hernandez,US,Licensed,Love. Betrayal. Redemption.
3306,2001705,Distant Core Reloaded,46793125,71851032,-0.3487,-0.5355,314047.82,4.081,Poor,5995,24.3902,149,Movie,R,0,High,Portuguese,pt,0,,2023,1.0,2024,6,2,722,1,Drama,Drama,Narrative,Narrative,5,5.09,1,Chloe Oliveira,BR,female,13.67,Chloe Oliveira | Quinn Carvalho | Emma Pereira | Drew Ferreira | Alex Oliveira,BR,Original,The world will never be the same.
3307,2001706,The Fallen Mirror,323223,223960,0.4432,0.3071,2938.39,8.207,Great,1963,13.1981,110,Documentary,R,0,Micro,Spanish,es,0,,2024,1.0,2025,6,2,349,1,Biographical,Biographical,Arts & Culture,Arts & Culture,2,7.59,1,Emma Costa,AR,female,7.19,Emma Costa | Jennifer Williams,AR,Licensed,Every legend has a beginning.
3308,2001707,Edge Unbound,1665839,784078,1.1246,0.5293,13543.41,7.683,Great,763,13.2603,123,Movie,PG,0,Micro,Korean,ko,0,,2015,1.0,2025,3,1,426,1,Drama,Drama,Narrative,Narrative,5,3.35,2,Christopher Garcia,US,male,2.29,Christopher Garcia | Isla Wilson | Ryu Kobayashi | Cameron Alves | Jordan Carvalho,KR,Original,
3309,2001708,Shadow Storm,72510743,46071723,0.5739,0.3646,1007093.65,7.045,Good,82,3.868,72,Movie,PG-13,0,Mid,Japanese,ja,1,Violet Evergarden Collection,2020,1.0,2025,7,3,313,1,Science Fiction,Science Fiction,Action & Spectacle,Action & Spectacle,4,5.07,0,Mei Sato,JP,female,3.41,Mei Sato | Takeshi Kato | Akira Ito | Satoshi Sato,JP,Licensed,Love. Betrayal. Redemption.
3310,2001709,The Hollow Mirror,60457430,30403608,0.9885,0.4971,476042.76,6.232,Average,95384,1280.5905,127,Movie,PG,0,Mid,English,en,0,,2022,1.0,2023,8,3,1010,2,Thriller,Thriller | Crime,Horror & Suspense,Horror & Suspense | Narrative,7,6.37,0,Karen Jackson,US,female,12.72,Karen Jackson | Jennifer Brown | David Hernandez | Joshua Martin | Daniel Jackson,US,Licensed,Every legend has a beginning.
3311,2001710,Cursed Empire Ends,4102924,6880186,-0.4037,-0.6769,56204.44,4.784,Poor,110,1.4458,73,Movie,R,0,Low,English,en,0,,1995,,2023,9,3,984,1,Drama,Drama,Narrative,Narrative,6,3.46,1,Jessica Jones,US,female,1.97,Jessica Jones | Lisa Martinez | Richard Thomas | Stephanie Lee | Andrew Jackson,US,Licensed,Some heroes are made. Some are born.
3312,2001711,Hollow Throne,2293404,2174651,0.0546,0.0518,26667.49,7.439,Good,67,1.7804,86,Movie,PG-13,0,Micro,English,en,1,Spider-Man: Spider-Verse Collection,1988,,2025,12,4,176,2,Drama,Drama | Indie,Narrative,Narrative,5,5.42,0,Emily Jackson,US,female,2.11,Emily Jackson | Melissa Thomas | Thomas Davis | Michael Jones | Lisa Anderson,US,Licensed,Be afraid. Be very afraid.
