AddressKey,AddressID,Street,PostalCode,Latitude,Longitude,Timezone,CityKey
8462,6462,9218 River Dr,29053,39.0843,-100.4126,America/New_York,80
8463,6463,279 Main Rd,40852,39.8559,-98.3806,America/New_York,4
8464,6464,7193 Elm Pl,50789,40.5773,-98.0515,America/New_York,38
8465,6465,4481 Hill Way,72863,38.3171,-100.1337,America/New_York,104
8466,6466,1610 Washington Dr,74368,38.9244,-98.8501,America/New_York,51
8467,6467,633 Washington Dr,23847,42.9202,-74.9552,America/New_York,122
8468,6468,5656 Maple Ct,73017,40.407,-99.4099,America/New_York,134
8469,6469,1997 Pine Ln,77290,40.2722,-97.7732,America/New_York,8
8470,6470,8403 Oak Ave,45304,37.8854,-97.2919,America/New_York,89
8471,6471,6060 Lake Blvd,81309,39.5748,-98.0364,America/New_York,130
8472,6472,5106 Cedar Way,18970,27.3025,-80.7401,America/New_York,97
8473,6473,8832 Washington Ave,23366,41.217,-74.2824,America/New_York,42
8474,6474,509 Cedar Way,19978,40.1565,-99.1293,America/New_York,25
8475,6475,9955 Maple Way,12901,43.7524,-74.7629,America/New_York,47
8476,6476,5568 River Rd,59687,40.0231,-99.5717,America/New_York,64
8477,6477,2875 Washington Pl,42348,41.1942,-99.3296,America/New_York,13
8478,6478,4186 Cedar Ct,69254,40.3199,-99.1458,America/New_York,120
8479,6479,448 Cedar Rd,98690,41.6705,-74.3171,America/New_York,72
8480,6480,5158 Pine Ln,84265,40.322,-99.367,America/New_York,105
8481,6481,6722 Washington St,11162,40.3724,-97.514,America/New_York,92
8482,6482,1413 Oak Way,94348,38.7496,-97.0711,America/New_York,16
8483,6483,8136 Maple Dr,78506,39.184,-89.4859,America/New_York,114
8484,6484,7727 Pine Blvd,22974,39.8832,-99.0329,America/New_York,120
8485,6485,7292 Cedar Way,79517,39.7111,-98.1571,America/New_York,15
8486,6486,6024 River St,86143,39.3503,-97.6841,America/New_York,4
8487,6487,7389 Main Dr,43900,39.3173,-98.1648,America/New_York,82
8488,6488,9906 Park Ave,63266,37.6955,-118.7854,America/New_York,99
8489,6489,544 Hill Ave,19126,40.1288,-99.2693,America/New_York,68
8490,6490,4254 Main Dr,46057,39.9198,-99.0528,America/New_York,80
8491,6491,4127 Hill Rd,34748,38.4749,-98.4074,America/New_York,126
8492,6492,7593 Main St,65046,38.7766,-97.7175,America/New_York,9
8493,6493,9346 Elm Ln,26267,40.1516,-99.8721,America/New_York,133
8494,6494,9731 Elm Rd,47366,38.8374,-99.5178,America/New_York,63
8495,6495,6344 Washington Ln,48493,39.1299,-97.9859,America/New_York,60
8496,6496,7799 Elm Way,27095,40.1557,-89.4579,America/New_York,106
8497,6497,2762 Hill St,11570,40.5401,-100.1939,America/New_York,54
8498,6498,1096 River Ct,36829,28.9839,-82.1957,America/New_York,12
8499,6499,7553 Park Rd,51802,39.4375,-98.7719,America/New_York,142
8500,6500,3838 Elm Ave,63647,40.7343,-99.3348,America/New_York,112
8501,6501,9025 Cedar Blvd,65386,39.5094,-97.928,America/New_York,98
8502,6502,8428 Park Ct,21940,38.2112,-99.0859,America/New_York,105
8503,6503,757 Main Ave,68321,39.3815,-99.0593,America/New_York,39
8504,6504,9113 Oak Blvd,99533,36.1258,-119.6978,America/New_York,49
8505,6505,4651 River Ln,68782,40.0197,-98.6242,America/New_York,137
8506,6506,3923 Main Rd,84223,40.3627,-99.1482,America/New_York,8
8507,6507,4618 Oak Rd,32771,38.4985,-96.8089,America/New_York,135
8508,6508,4018 Elm Ln,29628,38.9736,-99.3987,America/New_York,15
8509,6509,3495 Lake Blvd,98408,38.1064,-97.4899,America/New_York,30
8510,6510,5886 Washington Ct,85206,39.227,-98.553,America/New_York,102
8511,6511,3410 Main Blvd,64336,39.3726,-97.5396,America/New_York,43
8512,6512,4488 River Ct,71912,39.3564,-96.4748,America/New_York,85
8513,6513,5598 Hill Pl,27025,28.1014,-80.9109,America/New_York,56
8514,6514,1061 Hill Ct,14917,40.1442,-98.3792,America/New_York,121
8515,6515,9741 Pine Ave,10265,39.0304,-98.0844,America/New_York,75
8516,6516,9452 Oak Ave,64594,39.9081,-98.8081,America/New_York,108
8517,6517,4927 Washington Rd,43368,28.1275,-80.7713,America/New_York,56
8518,6518,1339 Oak Pl,41603,41.156,-97.6665,America/New_York,79
8519,6519,7496 Elm Rd,32604,33.4588,-100.4053,America/New_York,100
8520,6520,8020 Cedar Pl,81646,40.0615,-97.2792,America/New_York,46
8521,6521,3027 Cedar Ct,97700,38.7829,-98.7385,America/New_York,33
8522,6522,9168 River Ct,70095,40.8903,-99.1301,America/New_York,54
8523,6523,7681 Hill Pl,25859,35.7054,-118.1955,America/New_York,29
8524,6524,5581 Cedar Blvd,53821,40.4574,-98.0043,America/New_York,103
8525,6525,1418 River Pl,14036,27.9578,-82.1111,America/New_York,40
8526,6526,2720 Washington Ct,84940,39.7256,-97.0862,America/New_York,30
8527,6527,6703 River Way,63993,39.6909,-96.6164,America/New_York,124
8528,6528,2432 Hill Way,57262,38.7816,-98.3657,America/New_York,24
8529,6529,9000 Cedar Ln,70211,39.2016,-99.2181,America/New_York,14
8530,6530,5038 Washington Pl,27510,42.0432,-74.6142,America/New_York,42
8531,6531,20 Main Dr,99504,28.4138,-80.0239,America/New_York,97
8532,6532,158 Park St,68591,39.8716,-97.4299,America/New_York,9
8533,6533,7986 Hill St,79170,32.0215,-98.5594,America/New_York,109
8534,6534,6831 Washington Dr,31524,41.4188,-97.9251,America/New_York,117
8535,6535,576 Park Pl,40746,31.1745,-100.3408,America/New_York,62
8536,6536,4446 Park Blvd,98131,39.7255,-97.9848,America/New_York,107
8537,6537,7131 Lake Rd,80887,40.0587,-97.9818,America/New_York,5
8538,6538,2884 Park Way,55562,39.5056,-98.859,America/New_York,93
8539,6539,4693 River Rd,54605,32.2895,-98.4178,America/New_York,62
8540,6540,7236 Maple Way,71720,40.3159,-97.9222,America/New_York,20
8541,6541,4525 Oak Pl,30992,40.3237,-98.6469,America/New_York,20
8542,6542,7320 Park Rd,75327,39.0934,-98.9482,America/New_York,67
8543,6543,5735 Main St,35405,39.3998,-98.6876,America/New_York,132
8544,6544,2169 Maple St,34366,40.4666,-98.7303,America/New_York,58
8545,6545,6508 Park Dr,17647,38.8578,-96.7959,America/New_York,74
8546,6546,6373 River Rd,55260,39.1389,-98.2272,America/New_York,128
8547,6547,7264 Cedar Dr,11325,39.8611,-99.2594,America/New_York,31
8548,6548,541 Lake Rd,15140,40.4884,-97.8403,America/New_York,60
8549,6549,3721 Elm Ave,66712,40.7467,-98.8934,America/New_York,9
8550,6550,2403 River Blvd,45620,39.5793,-98.3185,America/New_York,69
8551,6551,7842 Elm Ave,26402,39.7111,-99.5137,America/New_York,93
8552,6552,9142 Cedar Ct,92952,39.5887,-99.4912,America/New_York,82
8553,6553,406 Main Ln,37517,39.7867,-100.0529,America/New_York,57
8554,6554,6688 Park Dr,35444,38.0187,-97.6952,America/New_York,79
8555,6555,7119 Cedar Dr,43799,39.912,-89.7764,America/New_York,41
8556,6556,8730 Elm Way,30885,41.3662,-88.724,America/New_York,114
8557,6557,7625 Maple Dr,75181,40.1977,-98.483,America/New_York,26
8558,6558,3052 Elm Dr,23370,41.6437,-98.8336,America/New_York,71
8559,6559,3759 Lake St,10905,33.3642,-99.9509,America/New_York,109
8560,6560,9570 Pine Blvd,95849,38.1764,-97.9637,America/New_York,32
8561,6561,558 Cedar Ct,11460,39.7518,-99.1911,America/New_York,45
8562,6562,3131 Cedar Dr,99495,38.7622,-98.3698,America/New_York,7
8563,6563,8805 Hill Dr,79910,28.2742,-83.7368,America/New_York,97
8564,6564,6532 River Ave,26761,40.3425,-98.7456,America/New_York,142
8565,6565,7977 Hill St,45308,38.4346,-97.5971,America/New_York,92
8566,6566,7208 Oak Pl,94111,39.4811,-97.3771,America/New_York,140
8567,6567,1863 Lake Way,84890,39.8504,-98.3512,America/New_York,33
8568,6568,8854 Main Way,48770,39.3778,-97.9638,America/New_York,90
8569,6569,5842 Pine Rd,28884,39.1692,-99.0321,America/New_York,92
8570,6570,8020 River Pl,39157,28.4823,-81.8759,America/New_York,118
8571,6571,2578 Washington Rd,13947,39.5269,-97.4785,America/New_York,23
8572,6572,2384 River Ct,35980,39.4089,-98.338,America/New_York,94
8573,6573,7024 Hill Pl,57534,39.0203,-98.0054,America/New_York,117
8574,6574,4311 Maple Pl,82888,39.7799,-97.6294,America/New_York,127
8575,6575,9375 Main Dr,89066,39.0367,-98.7163,America/New_York,53
8576,6576,9949 Lake Pl,38533,40.1337,-98.1482,America/New_York,23
8577,6577,1316 Elm St,41198,38.775,-97.3048,America/New_York,71
8578,6578,9730 Hill Ln,86238,38.1412,-97.7226,America/New_York,111
8579,6579,5660 Elm Ave,99251,38.4878,-96.8414,America/New_York,90
8580,6580,490 Maple Ln,11531,38.2643,-97.4282,America/New_York,39
8581,6581,7118 River Pl,63056,39.4347,-98.6433,America/New_York,81
8582,6582,604 Washington Ct,39249,39.6483,-97.8445,America/New_York,15
8583,6583,6842 Lake Ave,49038,38.7765,-99.0026,America/New_York,25
8584,6584,8715 Washington Dr,28654,40.0197,-99.7159,America/New_York,57
8585,6585,5872 Park Ave,10127,39.0326,-95.9175,America/New_York,28
8586,6586,5488 Maple Rd,29219,38.7256,-97.4318,America/New_York,4
8587,6587,2768 Maple Ave,52631,39.0312,-97.9428,America/New_York,37
8588,6588,6561 Cedar Ct,48660,40.0235,-97.4468,America/New_York,113
8589,6589,6794 Cedar Rd,90620,39.3398,-96.7589,America/New_York,17
8590,6590,4736 Main Dr,82919,39.0285,-98.1626,America/New_York,78
8591,6591,5250 Pine Way,57486,39.6962,-99.2476,America/New_York,6
8592,6592,6030 Cedar Ave,71594,39.2713,-98.2208,America/New_York,44
8593,6593,8038 Cedar St,17022,31.6229,-97.9491,America/New_York,100
8594,6594,1492 Main Blvd,71307,39.6786,-88.0426,America/New_York,2
8595,6595,6162 Cedar Blvd,55996,40.1852,-98.3611,America/New_York,80
8596,6596,7557 Cedar Blvd,32283,38.8078,-98.9646,America/New_York,9
8597,6597,4671 Hill Ct,45114,39.0856,-99.7786,America/New_York,14
8598,6598,9805 Oak Way,97494,38.6972,-99.536,America/New_York,112
8599,6599,1574 Park Ave,14375,40.5767,-97.8552,America/New_York,8
8600,6600,4954 Hill Pl,66464,40.1288,-97.8789,America/New_York,91
8601,6601,376 Lake Dr,30218,39.6336,-97.1815,America/New_York,79
8602,6602,4985 Lake Pl,84844,39.0114,-98.2647,America/New_York,38
8603,6603,3240 River Ct,77383,40.0976,-99.407,America/New_York,15
8604,6604,5949 River Rd,21975,41.9773,-98.3271,America/New_York,113
8605,6605,955 Park St,88573,39.6136,-97.3445,America/New_York,37
8606,6606,1585 Washington Rd,96105,40.232,-98.3195,America/New_York,80
8607,6607,9163 Oak St,47429,39.6041,-99.5533,America/New_York,68
8608,6608,4046 Pine Way,67059,39.0548,-97.9362,America/New_York,144
8609,6609,4177 Lake Dr,40645,39.8551,-97.3731,America/New_York,6
8610,6610,8997 Main Ln,27140,39.4036,-99.4598,America/New_York,102
8611,6611,492 River Ln,60985,40.3454,-97.2011,America/New_York,27
8612,6612,1440 Hill Dr,67999,40.2186,-98.4809,America/New_York,38
8613,6613,7363 Lake Ave,87780,40.3355,-95.6069,America/New_York,10
8614,6614,8233 Cedar Ct,45840,39.5921,-99.3994,America/New_York,27
8615,6615,5813 Main Way,76599,39.031,-97.8496,America/New_York,50
8616,6616,3512 Hill St,61782,38.2162,-98.2145,America/New_York,78
8617,6617,5299 Main Blvd,41423,39.8043,-97.1219,America/New_York,76
8618,6618,9350 River Way,46755,33.0168,-99.2101,America/New_York,100
8619,6619,2710 Pine Dr,49081,37.7699,-97.6132,America/New_York,120
8620,6620,4115 Hill Way,87970,40.0644,-98.1452,America/New_York,50
8621,6621,1837 Maple Ave,99919,38.1158,-98.9714,America/New_York,94
8622,6622,528 Cedar Pl,69227,38.5665,-99.962,America/New_York,144
8623,6623,8538 Hill St,37469,42.1634,-75.5864,America/New_York,21
8624,6624,6875 Park Rd,60038,41.6002,-98.485,America/New_York,64
8625,6625,4910 Park St,37779,40.535,-99.6053,America/New_York,61
8626,6626,4253 Lake Rd,70234,39.0759,-98.2725,America/New_York,37
8627,6627,9550 Oak Ave,65840,38.7735,-98.6878,America/New_York,44
8628,6628,2907 Oak Ln,15803,41.9913,-75.1352,America/New_York,122
8629,6629,9414 River Way,51026,40.9841,-98.0474,America/New_York,59
8630,6630,6698 Hill Ave,93686,39.8836,-97.9183,America/New_York,113
8631,6631,728 Main Rd,26072,39.9901,-98.4163,America/New_York,123
8632,6632,9867 Cedar Dr,38400,39.2434,-98.2165,America/New_York,78
8633,6633,8910 Washington Way,10166,40.4254,-97.449,America/New_York,88
8634,6634,8448 Elm Ln,10042,27.8021,-81.146,America/New_York,40
8635,6635,9604 Elm Ct,35299,36.6226,-119.3908,America/New_York,138
8636,6636,1736 Main Ave,34164,39.1212,-98.4953,America/New_York,67
8637,6637,7630 Oak Pl,22142,40.5731,-98.2761,America/New_York,58
8638,6638,898 Washington Ave,88346,39.6082,-99.5078,America/New_York,113
8639,6639,9310 Park Ave,34863,39.2526,-98.5431,America/New_York,135
8640,6640,6123 Main Ln,54045,38.8367,-98.3327,America/New_York,79
8641,6641,1555 River Dr,85548,27.6511,-81.6963,America/New_York,48
8642,6642,7177 Oak Pl,66767,39.5972,-99.1146,America/New_York,22
8643,6643,1259 Lake St,80289,39.181,-98.2881,America/New_York,90
8644,6644,5099 Park Blvd,88308,37.7257,-119.2125,America/New_York,99
8645,6645,2670 Hill Ln,12263,38.9705,-98.0308,America/New_York,53
8646,6646,1662 Park Way,20974,40.866,-97.6166,America/New_York,108
8647,6647,3605 Cedar Blvd,19728,40.7875,-88.4056,America/New_York,101
8648,6648,9446 Elm Blvd,27664,40.652,-97.4895,America/New_York,45
8649,6649,4345 Main St,37944,32.422,-99.0469,America/New_York,100
8650,6650,1197 Lake Ct,57607,38.6347,-99.5518,America/New_York,108
8651,6651,5715 Washington Blvd,68846,39.6257,-98.2951,America/New_York,27
8652,6652,114 Washington Way,23922,39.0649,-97.6893,America/New_York,107
8653,6653,2971 Washington Blvd,14302,40.6754,-75.3759,America/New_York,125
8654,6654,976 Washington Ln,19624,39.112,-99.659,America/New_York,103
8655,6655,8035 River Ave,32022,40.6958,-99.4374,America/New_York,38
8656,6656,9083 Washington St,94308,27.5237,-81.0339,America/New_York,56
8657,6657,1342 Oak Blvd,97578,42.6825,-75.8346,America/New_York,47
8658,6658,3769 River Dr,35646,40.046,-98.1182,America/New_York,5
8659,6659,5318 Elm Pl,74922,33.835,-99.5786,America/New_York,109
8660,6660,2223 Main Way,29745,39.387,-99.0352,America/New_York,123
8661,6661,4662 River Ln,88647,38.9046,-99.0106,America/New_York,16
8662,6662,8273 Park Ave,12642,40.5969,-98.3356,America/New_York,22
8663,6663,6340 River Ave,84805,39.9522,-97.1386,America/New_York,123
8664,6664,794 Pine Ln,14042,37.6132,-97.3269,America/New_York,120
8665,6665,1460 Oak Blvd,16416,39.5443,-98.002,America/New_York,88
8666,6666,97 Hill Ave,63077,38.8373,-98.9541,America/New_York,80
8667,6667,9123 Main Rd,43437,39.8911,-96.4423,America/New_York,130
8668,6668,697 Hill Ave,90109,40.3027,-97.3376,America/New_York,9
8669,6669,4206 Main Pl,40944,39.3464,-98.8302,America/New_York,86
8670,6670,9240 Elm Rd,46764,38.8754,-98.7406,America/New_York,84
8671,6671,489 Washington St,87414,37.8578,-98.9299,America/New_York,6
8672,6672,5447 Hill St,64259,39.0517,-98.4903,America/New_York,39
8673,6673,7484 Pine Ln,62215,40.4549,-88.6961,America/New_York,2
8674,6674,9135 Cedar Pl,55663,39.4881,-98.8152,America/New_York,22
8675,6675,666 Lake Rd,28567,37.9293,-98.8102,America/New_York,123
8676,6676,1281 Pine Blvd,97183,38.722,-97.9771,America/New_York,129
8677,6677,264 Pine Ln,69546,40.2274,-97.5991,America/New_York,60
8678,6678,7063 Maple Ln,34973,40.1056,-98.4568,America/New_York,18
8679,6679,8744 Pine Ct,63246,39.0824,-98.9477,America/New_York,39
8680,6680,1403 Park Ln,35591,38.294,-97.5565,America/New_York,120
8681,6681,6402 Pine Ct,28216,31.8288,-100.8989,America/New_York,55
8682,6682,6568 Oak Ct,48468,38.8388,-99.0436,America/New_York,126
8683,6683,6150 Hill Ln,86342,39.5344,-97.496,America/New_York,39
8684,6684,6348 Maple Ct,60867,36.4999,-121.2199,America/New_York,138
8685,6685,6394 Washington Blvd,80797,42.0144,-75.0731,America/New_York,21
8686,6686,130 Cedar Rd,88219,39.3201,-98.852,America/New_York,81
8687,6687,4425 Washington Pl,87921,39.674,-98.2971,America/New_York,26
8688,6688,6768 Lake St,26375,39.4801,-98.0199,America/New_York,15
8689,6689,6201 Maple Ct,74365,39.1561,-98.7393,America/New_York,20
8690,6690,735 Maple Ave,57700,40.6041,-97.9025,America/New_York,68
8691,6691,3380 Oak Blvd,52243,40.1616,-97.3691,America/New_York,36
8692,6692,2938 Cedar Ln,29840,40.7703,-88.2434,America/New_York,143
8693,6693,6395 Main St,78288,38.2365,-98.1867,America/New_York,82
8694,6694,8561 Park Rd,88669,39.3538,-97.0079,America/New_York,82
8695,6695,7416 Maple Ave,57443,40.2421,-98.8544,America/New_York,8
8696,6696,2461 Main Ln,39840,32.2668,-99.7677,America/New_York,110
8697,6697,1437 Cedar Ave,77506,39.8635,-99.1651,America/New_York,94
8698,6698,6779 Main Ln,90297,39.788,-98.5325,America/New_York,142
8699,6699,4722 River Blvd,41745,39.726,-98.9295,America/New_York,127
8700,6700,2025 Main Ave,29252,39.8814,-88.047,America/New_York,114
8701,6701,4230 Cedar Ave,46328,38.6588,-99.1322,America/New_York,6
8702,6702,1231 Pine St,80549,39.4587,-98.9675,America/New_York,5
8703,6703,3645 Pine Dr,99248,38.792,-98.2659,America/New_York,132
8704,6704,7893 Park Pl,29808,38.2959,-99.1564,America/New_York,18
8705,6705,740 Maple Ave,25041,41.1433,-97.9824,America/New_York,51
8706,6706,2413 Cedar Ave,38444,38.9027,-98.0154,America/New_York,22
8707,6707,9271 River Pl,20591,39.9539,-97.5545,America/New_York,132
8708,6708,254 Main Way,29739,39.3983,-97.5688,America/New_York,67
8709,6709,6692 Elm Ct,78068,37.8692,-99.195,America/New_York,63
8710,6710,3557 River Ln,57398,39.6311,-98.0863,America/New_York,66
8711,6711,7400 Pine Ln,26711,38.7706,-98.1425,America/New_York,65
8712,6712,4924 Hill Pl,79885,39.0009,-98.5716,America/New_York,74
8713,6713,8094 River Blvd,51230,41.1693,-88.259,America/New_York,114
8714,6714,3043 Maple Ln,36555,38.7024,-99.1958,America/New_York,58
8715,6715,1108 Lake Pl,99071,39.1711,-98.3714,America/New_York,35
8716,6716,9070 Main Ln,16037,38.9737,-97.5175,America/New_York,30
8717,6717,5512 Elm Dr,82616,39.7779,-98.0251,America/New_York,50
8718,6718,3059 Hill Ct,30819,38.4868,-97.4162,America/New_York,19
8719,6719,7232 Washington Ct,67035,34.5222,-118.7507,America/New_York,70
8720,6720,726 Hill Blvd,80822,40.2474,-98.6959,America/New_York,81
8721,6721,4903 Elm Pl,68555,40.5183,-98.4005,America/New_York,102
8722,6722,2120 Main Ct,51078,42.2156,-74.6765,America/New_York,125
8723,6723,3525 Washington Pl,57173,42.0493,-97.2745,America/New_York,139
8724,6724,1684 Elm Blvd,61921,40.0609,-99.0802,America/New_York,127
8725,6725,565 Lake Rd,20774,40.4644,-89.6366,America/New_York,106
8726,6726,3603 Main Ave,11995,40.1577,-98.2376,America/New_York,142
8727,6727,4545 Pine Ln,28656,38.6004,-98.2851,America/New_York,8
8728,6728,6258 Pine Ln,70471,38.8205,-98.229,America/New_York,57
8729,6729,3355 Cedar Ave,88008,38.8127,-98.328,America/New_York,58
8730,6730,1585 Oak Ln,39724,40.1004,-98.3924,America/New_York,66
8731,6731,4533 Park Ct,31578,39.1873,-98.1874,America/New_York,34
8732,6732,7658 Main Ave,13296,40.0577,-99.2357,America/New_York,66
8733,6733,3376 River Rd,39659,32.1771,-98.8478,America/New_York,11
8734,6734,9827 Park Ct,57749,39.9589,-98.3038,America/New_York,58
8735,6735,8893 Elm Pl,64179,40.0118,-97.988,America/New_York,121
8736,6736,8695 Hill Pl,22100,40.1029,-99.9691,America/New_York,1
8737,6737,6611 Main Blvd,25152,38.2572,-97.5461,America/New_York,132
8738,6738,9680 Maple Ct,89561,38.2958,-98.0288,America/New_York,113
8739,6739,7477 Washington Dr,77498,39.2184,-99.147,America/New_York,7
8740,6740,4727 Park St,37611,40.6292,-88.8253,America/New_York,41
8741,6741,2625 Maple Blvd,40030,41.1883,-98.8498,America/New_York,139
8742,6742,4327 Hill St,67536,40.6521,-98.0681,America/New_York,129
8743,6743,7381 Cedar Ave,50920,36.2495,-118.7785,America/New_York,70
8744,6744,8608 Cedar Way,82820,39.9526,-98.3213,America/New_York,121
8745,6745,7534 Lake Ct,43533,39.713,-98.8276,America/New_York,134
8746,6746,295 Cedar Way,60462,36.1177,-118.8103,America/New_York,49
8747,6747,6590 Main St,98107,39.3208,-98.4141,America/New_York,38
8748,6748,2282 Maple Pl,30270,39.7239,-98.1378,America/New_York,93
8749,6749,8828 Maple Ave,86156,26.8509,-80.7313,America/New_York,40
8750,6750,6805 Hill Blvd,73014,39.5969,-98.5121,America/New_York,17
8751,6751,7215 Maple Way,44265,39.8447,-98.1608,America/New_York,10
8752,6752,9810 Cedar Dr,11454,40.1137,-97.9196,America/New_York,98
8753,6753,5901 River Way,84700,40.0743,-97.2692,America/New_York,95
8754,6754,602 Washington Way,96524,40.2069,-98.4784,America/New_York,76
8755,6755,4476 Hill Ln,40357,38.6017,-97.0158,America/New_York,8
8756,6756,3316 Pine Rd,36946,27.8042,-82.1388,America/New_York,40
8757,6757,4541 Park Pl,22002,38.1106,-98.0792,America/New_York,78
