PaymentMethodKey,CardID,CustomerKey,CardNetwork,CardSubtype,CardExpiryDate,IssuingCountry,IsActive
5668,4168,4704,American Express,credit,2029-09-01,US,1
5669,4169,4705,Visa,credit,2029-03-01,US,1
5670,4170,4706,Visa,credit,2029-10-01,US,1
5671,4171,4706,Visa,credit,2028-11-01,US,1
5672,4172,4707,Visa,credit,2029-02-01,US,1
5673,4173,4707,JCB,credit,2028-05-01,US,1
5674,4174,4708,Visa,credit,2029-04-01,US,1
5675,4175,4709,JCB,credit,2028-07-01,US,1
5676,4176,4710,Visa,credit,2028-03-01,US,1
5677,4177,4710,Visa,credit,2029-08-01,US,1
5678,4178,4711,Visa,credit,2029-07-01,US,1
5679,4179,4711,PayPal,digital_wallet,,US,1
5680,4180,4712,Debit Card,debit,2030-02-01,US,1
5681,4181,4713,JCB,credit,2028-11-01,US,1
5682,4182,4714,Mastercard,credit,2029-09-01,US,1
5683,4183,4715,Visa,credit,2029-11-01,US,1
5684,4184,4716,Mastercard,credit,2029-10-01,US,1
5685,4185,4716,American Express,credit,2028-07-01,US,1
5686,4186,4717,Mastercard,credit,2029-06-01,US,1
5687,4187,4718,Mastercard,credit,2029-09-01,US,1
5688,4188,4719,Visa,credit,2029-05-01,US,0
5689,4189,4720,Mastercard,credit,2027-03-01,US,1
5690,4190,4720,Visa,credit,2029-06-01,US,1
5691,4191,4721,Debit Card,debit,2031-07-01,US,1
5692,4192,4721,Visa,credit,2028-12-01,US,0
5693,4193,4722,Visa,credit,2028-08-01,US,1
5694,4194,4723,Mastercard,credit,2029-09-01,US,1
5695,4195,4724,Mastercard,credit,2029-08-01,US,1
5696,4196,4725,Discover,credit,2030-07-01,US,0
5697,4197,4726,Debit Card,debit,2028-01-01,US,1
5698,4198,4726,Mastercard,credit,2030-01-01,US,1
5699,4199,4727,Visa,credit,2029-12-01,US,1
5700,4200,4728,Mastercard,credit,2029-03-01,US,1
5701,4201,4728,Visa,credit,2029-09-01,US,1
5702,4202,4729,American Express,credit,2030-05-01,US,1
5703,4203,4730,Visa,credit,2030-03-01,US,1
5704,4204,4731,Mastercard,credit,2028-03-01,US,1
5705,4205,4732,Visa,credit,2030-02-01,US,1
5706,4206,4733,PayPal,digital_wallet,,US,1
5707,4207,4733,Debit Card,debit,2029-04-01,US,1
5708,4208,4734,JCB,credit,2029-05-01,US,1
5709,4209,4735,American Express,credit,2029-05-01,US,1
5710,4210,4736,Mastercard,credit,2029-03-01,US,1
5711,4211,4736,Visa,credit,2030-07-01,US,1
5712,4212,4737,JCB,credit,2029-03-01,US,1
5713,4213,4737,Visa,credit,2028-03-01,US,1
5714,4214,4738,Mastercard,credit,2028-12-01,US,1
5715,4215,4739,Visa,credit,2029-07-01,US,1
5716,4216,4740,Visa,credit,2030-07-01,US,1
5717,4217,4741,Mastercard,credit,2029-12-01,US,1
5718,4218,4741,Visa,credit,2028-06-01,US,1
5719,4219,4742,Debit Card,debit,2031-10-01,US,0
5720,4220,4743,Visa,credit,2029-08-01,US,1
5721,4221,4743,Visa,credit,2030-08-01,US,1
5722,4222,4744,American Express,credit,2029-03-01,US,1
5723,4223,4744,Mastercard,credit,2029-11-01,US,1
5724,4224,4744,Visa,credit,2030-03-01,US,1
5725,4225,4745,Visa,credit,2030-07-01,US,1
5726,4226,4746,Mastercard,credit,2030-05-01,US,1
5727,4227,4747,Mastercard,credit,2030-03-01,US,1
5728,4228,4747,Visa,credit,2029-01-01,US,1
5729,4229,4747,PayPal,digital_wallet,,US,1
5730,4230,4748,Visa,credit,2028-10-01,US,1
5731,4231,4749,Mastercard,credit,2029-08-01,US,1
5732,4232,4750,Visa,credit,2030-04-01,US,1
5733,4233,4751,PayPal,digital_wallet,,US,1
5734,4234,4752,PayPal,digital_wallet,,US,1
5735,4235,4752,PayPal,digital_wallet,,US,1
5736,4236,4753,Visa,credit,2029-02-01,US,1
5737,4237,4753,American Express,credit,2030-05-01,US,1
5738,4238,4754,Visa,credit,2030-10-01,US,1
5739,4239,4755,Debit Card,debit,2028-06-01,US,0
5740,4240,4755,Debit Card,debit,2028-06-01,US,1
5741,4241,4756,American Express,credit,2029-03-01,US,1
5742,4242,4756,American Express,credit,2029-08-01,US,1
5743,4243,4757,JCB,credit,2028-10-01,US,1
5744,4244,4758,Mastercard,credit,2030-09-01,US,1
5745,4245,4759,PayPal,digital_wallet,,US,1
5746,4246,4760,Visa,credit,2029-10-01,US,1
5747,4247,4760,Visa,credit,2029-05-01,US,1
5748,4248,4761,PayPal,digital_wallet,,US,1
5749,4249,4762,Visa,credit,2027-11-01,US,1
5750,4250,4763,PayPal,digital_wallet,,US,1
5751,4251,4764,Visa,credit,2028-01-01,US,1
5752,4252,4765,JCB,credit,2029-08-01,US,0
5753,4253,4765,Debit Card,debit,2027-03-01,US,1
5754,4254,4766,American Express,credit,2030-05-01,US,1
5755,4255,4767,Mastercard,credit,2029-03-01,US,1
5756,4256,4767,Visa,credit,2032-05-01,US,1
5757,4257,4768,Mastercard,credit,2031-08-01,US,1
5758,4258,4769,Mastercard,credit,2029-02-01,US,1
5759,4259,4770,Visa,credit,2029-03-01,US,0
5760,4260,4770,PayPal,digital_wallet,,US,1
5761,4261,4771,Visa,credit,2030-04-01,US,1
5762,4262,4772,Mastercard,credit,2031-01-01,US,1
5763,4263,4773,Debit Card,debit,2027-09-01,US,1
5764,4264,4774,PayPal,digital_wallet,,US,1
5765,4265,4775,PayPal,digital_wallet,,US,1
5766,4266,4776,Mastercard,credit,2027-07-01,US,1
5767,4267,4777,American Express,credit,2028-09-01,US,1
5768,4268,4778,PayPal,digital_wallet,,US,1
5769,4269,4779,Visa,credit,2029-11-01,US,1
5770,4270,4779,Visa,credit,2029-10-01,US,1
5771,4271,4780,Visa,credit,2030-05-01,US,1
5772,4272,4781,Mastercard,credit,2028-02-01,US,1
5773,4273,4782,Debit Card,debit,2027-01-01,US,1
5774,4274,4783,Visa,credit,2030-03-01,US,1
5775,4275,4784,Visa,credit,2028-07-01,US,1
5776,4276,4785,Visa,credit,2027-04-01,US,1
5777,4277,4786,Visa,credit,2029-06-01,US,1
5778,4278,4787,Visa,credit,2030-02-01,US,1
5779,4279,4788,Visa,credit,2029-03-01,US,1
5780,4280,4789,Debit Card,debit,2028-11-01,US,0
5781,4281,4789,Mastercard,credit,2029-03-01,US,1
5782,4282,4790,Visa,credit,2028-12-01,US,1
5783,4283,4791,Visa,credit,2027-12-01,US,1
5784,4284,4792,JCB,credit,2028-08-01,US,1
5785,4285,4793,Visa,credit,2029-11-01,US,1
5786,4286,4794,Visa,credit,2029-08-01,US,1
5787,4287,4795,Debit Card,debit,2029-07-01,US,1
5788,4288,4795,Visa,credit,2028-05-01,US,1
5789,4289,4795,PayPal,digital_wallet,,US,1
5790,4290,4796,Mastercard,credit,2029-02-01,US,1
5791,4291,4797,Mastercard,credit,2027-02-01,US,1
5792,4292,4798,Mastercard,credit,2029-07-01,US,1
5793,4293,4799,PayPal,digital_wallet,,US,1
5794,4294,4800,Mastercard,credit,2030-10-01,US,1
5795,4295,4801,Mastercard,credit,2027-11-01,US,1
5796,4296,4802,Visa,credit,2028-09-01,US,1
5797,4297,4803,Visa,credit,2029-08-01,US,1
5798,4298,4804,Debit Card,debit,2030-08-01,US,1
5799,4299,4804,Visa,credit,2028-11-01,US,1
5800,4300,4805,Mastercard,credit,2028-08-01,US,1
5801,4301,4805,Mastercard,credit,2027-05-01,US,1
5802,4302,4806,Mastercard,credit,2029-06-01,US,1
5803,4303,4807,PayPal,digital_wallet,,US,1
5804,4304,4808,PayPal,digital_wallet,,US,1
5805,4305,4809,Visa,credit,2031-05-01,US,1
5806,4306,4810,American Express,credit,2029-08-01,US,1
5807,4307,4811,Visa,credit,2029-04-01,US,1
5808,4308,4811,Visa,credit,2029-08-01,US,0
5809,4309,4812,American Express,credit,2029-04-01,US,1
5810,4310,4813,Visa,credit,2028-07-01,US,1
5811,4311,4813,Mastercard,credit,2030-02-01,US,1
5812,4312,4814,American Express,credit,2029-07-01,US,1
5813,4313,4815,PayPal,digital_wallet,,US,1
5814,4314,4816,Visa,credit,2029-05-01,US,1
5815,4315,4817,Visa,credit,2028-05-01,US,1
5816,4316,4818,Debit Card,debit,2030-08-01,US,1
5817,4317,4819,Discover,credit,2029-12-01,US,1
5818,4318,4820,Visa,credit,2028-10-01,US,1
5819,4319,4821,Visa,credit,2030-05-01,US,1
5820,4320,4821,Visa,credit,2028-11-01,US,1
5821,4321,4822,Mastercard,credit,2028-07-01,US,1
5822,4322,4822,Mastercard,credit,2028-07-01,US,1
5823,4323,4823,JCB,credit,2027-07-01,US,1
5824,4324,4823,Visa,credit,2029-10-01,US,1
5825,4325,4824,PayPal,digital_wallet,,US,1
5826,4326,4824,Visa,credit,2027-07-01,US,0
5827,4327,4825,PayPal,digital_wallet,,US,1
5828,4328,4826,Visa,credit,2028-02-01,US,1
5829,4329,4827,American Express,credit,2027-04-01,US,1
5830,4330,4828,Mastercard,credit,2029-03-01,US,0
5831,4331,4829,Visa,credit,2029-03-01,US,1
5832,4332,4829,Debit Card,debit,2029-01-01,US,1
5833,4333,4830,Visa,credit,2028-04-01,US,1
5834,4334,4831,Visa,credit,2028-02-01,US,1
5835,4335,4831,American Express,credit,2029-10-01,US,1
5836,4336,4832,Mastercard,credit,2028-10-01,US,1
5837,4337,4833,Mastercard,credit,2029-08-01,US,1
5838,4338,4834,Visa,credit,2028-06-01,US,1
5839,4339,4834,Mastercard,credit,2029-07-01,US,0
5840,4340,4835,Mastercard,credit,2030-08-01,US,1
5841,4341,4836,Mastercard,credit,2029-12-01,US,1
5842,4342,4837,Debit Card,debit,2028-12-01,US,1
5843,4343,4838,PayPal,digital_wallet,,US,1
5844,4344,4839,Mastercard,credit,2029-08-01,US,1
5845,4345,4840,Visa,credit,2029-02-01,US,1
5846,4346,4841,Visa,credit,2029-05-01,US,1
5847,4347,4842,Mastercard,credit,2029-01-01,US,1
5848,4348,4843,American Express,credit,2029-03-01,US,1
5849,4349,4844,JCB,credit,2029-07-01,US,1
5850,4350,4845,Visa,credit,2028-05-01,US,1
5851,4351,4845,Debit Card,debit,2028-04-01,US,1
5852,4352,4846,Visa,credit,2027-12-01,US,1
5853,4353,4847,PayPal,digital_wallet,,US,1
5854,4354,4847,JCB,credit,2027-09-01,US,1
5855,4355,4848,Visa,credit,2028-02-01,US,1
5856,4356,4849,Debit Card,debit,2029-06-01,US,1
5857,4357,4850,PayPal,digital_wallet,,US,1
5858,4358,4851,Debit Card,debit,2028-06-01,US,1
5859,4359,4852,Visa,credit,2029-11-01,US,1
5860,4360,4853,JCB,credit,2029-05-01,US,1
5861,4361,4853,Visa,credit,2027-05-01,US,1
5862,4362,4854,Visa,credit,2029-12-01,US,1
5863,4363,4855,Visa,credit,2030-02-01,US,1
5864,4364,4856,Mastercard,credit,2028-05-01,US,1
5865,4365,4857,American Express,credit,2029-10-01,US,1
5866,4366,4858,Visa,credit,2028-06-01,US,1
5867,4367,4859,Visa,credit,2029-06-01,US,1
5868,4368,4860,Visa,credit,2028-01-01,US,1
5869,4369,4860,Visa,credit,2027-07-01,US,1
5870,4370,4861,American Express,credit,2028-12-01,US,1
5871,4371,4862,Debit Card,debit,2029-03-01,US,1
5872,4372,4863,JCB,credit,2028-12-01,US,1
5873,4373,4864,Visa,credit,2028-02-01,US,1
5874,4374,4865,Mastercard,credit,2028-12-01,US,1
5875,4375,4866,Mastercard,credit,2029-08-01,US,1
5876,4376,4867,Visa,credit,2029-04-01,US,1
5877,4377,4868,Debit Card,debit,2029-07-01,US,1
5878,4378,4869,JCB,credit,2028-08-01,US,1
5879,4379,4869,JCB,credit,2030-07-01,US,1
5880,4380,4870,Mastercard,credit,2028-02-01,US,1
5881,4381,4871,PayPal,digital_wallet,,US,1
5882,4382,4872,Discover,credit,2029-10-01,US,1
5883,4383,4873,Mastercard,credit,2030-07-01,US,1
5884,4384,4874,PayPal,digital_wallet,,US,1
5885,4385,4875,Visa,credit,2029-10-01,US,1
5886,4386,4876,Visa,credit,2029-02-01,US,1
5887,4387,4877,Visa,credit,2028-10-01,US,1
5888,4388,4878,Visa,credit,2030-05-01,US,1
5889,4389,4879,Visa,credit,2027-11-01,US,1
5890,4390,4880,Mastercard,credit,2028-05-01,US,1
5891,4391,4881,Visa,credit,2028-12-01,US,1
5892,4392,4881,Mastercard,credit,2030-07-01,US,1
5893,4393,4882,PayPal,digital_wallet,,US,1
5894,4394,4883,Visa,credit,2029-09-01,US,1
5895,4395,4884,Visa,credit,2028-05-01,US,1
5896,4396,4885,PayPal,digital_wallet,,US,1
5897,4397,4885,JCB,credit,2029-01-01,US,1
5898,4398,4886,Mastercard,credit,2028-09-01,US,1
5899,4399,4887,Visa,credit,2028-08-01,US,1
5900,4400,4888,PayPal,digital_wallet,,US,1
5901,4401,4888,Debit Card,debit,2030-04-01,US,1
5902,4402,4888,JCB,credit,2027-12-01,US,1
5903,4403,4889,Mastercard,credit,2030-12-01,US,1
5904,4404,4890,Visa,credit,2030-02-01,US,1
5905,4405,4891,Mastercard,credit,2030-06-01,US,1
5906,4406,4891,Visa,credit,2028-11-01,US,1
5907,4407,4892,Mastercard,credit,2029-03-01,US,1
5908,4408,4893,Mastercard,credit,2027-11-01,US,1
5909,4409,4893,PayPal,digital_wallet,,US,1
5910,4410,4894,PayPal,digital_wallet,,US,1
5911,4411,4895,Visa,credit,2028-10-01,US,1
5912,4412,4896,Visa,credit,2029-10-01,US,1
5913,4413,4897,Visa,credit,2030-08-01,US,1
5914,4414,4898,Visa,credit,2028-03-01,US,1
5915,4415,4898,American Express,credit,2028-12-01,US,1
5916,4416,4899,Visa,credit,2029-03-01,US,1
5917,4417,4900,Visa,credit,2027-12-01,US,0
5918,4418,4901,Visa,credit,2029-12-01,US,1
5919,4419,4902,American Express,credit,2028-08-01,US,1
5920,4420,4903,JCB,credit,2029-02-01,US,1
5921,4421,4904,Mastercard,credit,2028-11-01,US,1
5922,4422,4905,JCB,credit,2028-07-01,US,1
5923,4423,4905,PayPal,digital_wallet,,US,1
5924,4424,4906,Mastercard,credit,2029-04-01,US,1
5925,4425,4907,Debit Card,debit,2029-02-01,US,1
5926,4426,4908,Visa,credit,2028-12-01,US,1
5927,4427,4908,JCB,credit,2028-08-01,US,1
5928,4428,4909,Mastercard,credit,2029-08-01,US,1
5929,4429,4910,Visa,credit,2030-12-01,US,1
5930,4430,4910,Visa,credit,2029-06-01,US,1
5931,4431,4911,Mastercard,credit,2030-04-01,US,1
5932,4432,4911,Mastercard,credit,2027-12-01,US,1
5933,4433,4912,Mastercard,credit,2029-06-01,US,1
5934,4434,4913,Debit Card,debit,2028-03-01,US,1
5935,4435,4914,PayPal,digital_wallet,,US,1
5936,4436,4914,Visa,credit,2027-11-01,US,1
5937,4437,4915,JCB,credit,2028-08-01,US,1
5938,4438,4915,Visa,credit,2030-07-01,US,1
5939,4439,4916,PayPal,digital_wallet,,US,1
5940,4440,4917,Visa,credit,2030-04-01,US,1
5941,4441,4917,Debit Card,debit,2029-07-01,US,1
5942,4442,4918,American Express,credit,2027-10-01,US,1
5943,4443,4919,Mastercard,credit,2029-02-01,US,1
5944,4444,4920,PayPal,digital_wallet,,US,1
5945,4445,4921,PayPal,digital_wallet,,US,1
5946,4446,4921,Visa,credit,2029-08-01,US,1
5947,4447,4922,Visa,credit,2029-07-01,US,1
5948,4448,4923,Visa,credit,2027-06-01,US,1
5949,4449,4924,Debit Card,debit,2028-06-01,US,1
5950,4450,4924,Visa,credit,2029-04-01,US,0
5951,4451,4925,Mastercard,credit,2029-11-01,US,1
5952,4452,4925,Visa,credit,2027-02-01,US,1
5953,4453,4926,Mastercard,credit,2029-03-01,US,1
5954,4454,4926,Visa,credit,2029-06-01,US,1
5955,4455,4927,PayPal,digital_wallet,,US,1
5956,4456,4928,Mastercard,credit,2030-03-01,US,1
5957,4457,4929,Discover,credit,2030-01-01,US,1
5958,4458,4930,Visa,credit,2029-11-01,US,1
5959,4459,4931,Visa,credit,2028-07-01,US,1
5960,4460,4932,Debit Card,debit,2027-06-01,US,1
5961,4461,4933,Visa,credit,2028-12-01,US,1
5962,4462,4933,PayPal,digital_wallet,,US,1
5963,4463,4934,Visa,credit,2030-05-01,US,1
5964,4464,4935,Visa,credit,2030-09-01,US,1
5965,4465,4935,PayPal,digital_wallet,,US,1
5966,4466,4936,Debit Card,debit,2030-01-01,US,1
5967,4467,4937,Mastercard,credit,2029-10-01,US,1
5968,4468,4938,Mastercard,credit,2029-09-01,US,1
5969,4469,4939,Visa,credit,2028-10-01,US,1
5970,4470,4940,PayPal,digital_wallet,,US,1
5971,4471,4941,Visa,credit,2029-03-01,US,1
5972,4472,4942,Visa,credit,2031-01-01,US,1
5973,4473,4943,Mastercard,credit,2028-05-01,US,0
5974,4474,4943,Visa,credit,2030-12-01,US,1
5975,4475,4944,American Express,credit,2029-01-01,US,1
5976,4476,4945,JCB,credit,2030-08-01,US,1
5977,4477,4946,PayPal,digital_wallet,,US,1
5978,4478,4947,American Express,credit,2027-12-01,US,1
5979,4479,4948,Visa,credit,2029-12-01,US,1
5980,4480,4949,Visa,credit,2028-08-01,US,1
5981,4481,4949,Visa,credit,2027-12-01,US,1
5982,4482,4950,Mastercard,credit,2029-07-01,US,1
5983,4483,4951,Visa,credit,2030-05-01,US,1
5984,4484,4951,Visa,credit,2028-06-01,US,1
5985,4485,4952,JCB,credit,2027-11-01,US,1
5986,4486,4952,Mastercard,credit,2029-03-01,US,1
5987,4487,4952,Mastercard,credit,2029-03-01,US,1
5988,4488,4953,Mastercard,credit,2029-11-01,US,1
5989,4489,4954,Visa,credit,2030-04-01,US,1
5990,4490,4954,Debit Card,debit,2029-04-01,US,1
5991,4491,4955,Debit Card,debit,2031-03-01,US,1
5992,4492,4956,Visa,credit,2029-07-01,US,1
5993,4493,4956,Visa,credit,2028-12-01,US,1
5994,4494,4957,Mastercard,credit,2027-09-01,US,1
5995,4495,4958,Visa,credit,2029-01-01,US,1
5996,4496,4958,Mastercard,credit,2028-12-01,US,1
5997,4497,4959,Visa,credit,2030-04-01,US,1
5998,4498,4960,Visa,credit,2029-10-01,US,1
5999,4499,4960,Visa,credit,2028-02-01,US,1
6000,4500,4961,American Express,credit,2029-07-01,US,1
6001,4501,4961,Visa,credit,2030-01-01,US,1
6002,4502,4962,Visa,credit,2030-11-01,US,1
6003,4503,4963,Visa,credit,2030-03-01,US,1
6004,4504,4964,PayPal,digital_wallet,,US,1
6005,4505,4964,Mastercard,credit,2030-02-01,US,1
6006,4506,4965,Visa,credit,2029-05-01,US,1
6007,4507,4965,Mastercard,credit,2029-09-01,US,1
6008,4508,4966,Visa,credit,2030-07-01,US,1
6009,4509,4967,Visa,credit,2028-01-01,US,1
6010,4510,4968,JCB,credit,2028-12-01,US,1
6011,4511,4969,Mastercard,credit,2028-07-01,US,1
6012,4512,4970,Mastercard,credit,2029-09-01,US,1
6013,4513,4971,PayPal,digital_wallet,,US,1
6014,4514,4971,Mastercard,credit,2030-07-01,US,1
6015,4515,4972,Visa,credit,2028-09-01,US,1
6016,4516,4973,American Express,credit,2026-12-01,US,1
6017,4517,4973,Visa,credit,2028-12-01,US,1
6018,4518,4973,American Express,credit,2030-03-01,US,1
6019,4519,4974,Visa,credit,2029-11-01,US,1
6020,4520,4975,PayPal,digital_wallet,,US,1
6021,4521,4975,Mastercard,credit,2029-10-01,US,1
6022,4522,4976,Mastercard,credit,2029-01-01,US,1
6023,4523,4977,Mastercard,credit,2028-01-01,US,1
6024,4524,4978,Mastercard,credit,2029-11-01,US,1
6025,4525,4979,Visa,credit,2028-06-01,US,1
6026,4526,4980,JCB,credit,2031-07-01,US,1
6027,4527,4981,PayPal,digital_wallet,,US,1
6028,4528,4982,PayPal,digital_wallet,,US,1
6029,4529,4982,Mastercard,credit,2029-11-01,US,1
6030,4530,4983,Visa,credit,2028-10-01,US,1
6031,4531,4983,Mastercard,credit,2028-09-01,US,1
6032,4532,4983,Visa,credit,2029-03-01,US,1
6033,4533,4984,Mastercard,credit,2029-02-01,US,1
6034,4534,4985,Visa,credit,2030-06-01,US,1
6035,4535,4986,Visa,credit,2029-07-01,US,1
6036,4536,4986,Debit Card,debit,2028-08-01,US,1
6037,4537,4987,JCB,credit,2031-03-01,US,1
6038,4538,4988,Visa,credit,2029-05-01,US,1
6039,4539,4989,Visa,credit,2030-02-01,US,1
6040,4540,4990,Discover,credit,2028-09-01,US,1
6041,4541,4990,Visa,credit,2029-09-01,US,1
6042,4542,4991,Discover,credit,2029-08-01,US,1
6043,4543,4992,Mastercard,credit,2027-06-01,US,1
6044,4544,4993,American Express,credit,2031-05-01,US,1
6045,4545,4994,Visa,credit,2030-08-01,US,1
6046,4546,4995,PayPal,digital_wallet,,US,1
6047,4547,4996,Mastercard,credit,2028-12-01,US,1
6048,4548,4997,Visa,credit,2028-03-01,US,0
6049,4549,4997,PayPal,digital_wallet,,US,1
6050,4550,4998,Mastercard,credit,2029-09-01,US,1
6051,4551,4999,American Express,credit,2029-06-01,US,0
6052,4552,5000,Debit Card,debit,2029-09-01,US,1
6053,4553,5000,Visa,credit,2029-07-01,US,1
6054,4554,5001,Visa,credit,2029-11-01,US,1
6055,4555,5001,Mastercard,credit,2030-10-01,US,1
6056,4556,5002,Visa,credit,2029-11-01,US,1
6057,4557,5003,Mastercard,credit,2028-04-01,US,1
6058,4558,5004,Visa,credit,2030-09-01,US,1
6059,4559,5004,Visa,credit,2030-12-01,US,1
6060,4560,5005,Visa,credit,2032-05-01,US,1
6061,4561,5006,American Express,credit,2028-03-01,US,1
6062,4562,5007,Mastercard,credit,2029-07-01,US,1
6063,4563,5008,Mastercard,credit,2027-04-01,US,1
6064,4564,5008,Visa,credit,2029-11-01,US,1
6065,4565,5009,Visa,credit,2028-10-01,US,1
6066,4566,5010,Visa,credit,2031-04-01,US,1
6067,4567,5011,Visa,credit,2028-07-01,US,1
6068,4568,5012,PayPal,digital_wallet,,US,1
6069,4569,5012,Mastercard,credit,2027-08-01,US,1
6070,4570,5013,American Express,credit,2028-11-01,US,1
6071,4571,5014,PayPal,digital_wallet,,US,1
6072,4572,5014,Mastercard,credit,2027-05-01,US,1
6073,4573,5015,Mastercard,credit,2030-02-01,US,1
6074,4574,5016,Mastercard,credit,2027-04-01,US,1
6075,4575,5017,JCB,credit,2029-05-01,US,1
6076,4576,5017,Mastercard,credit,2027-04-01,US,1
6077,4577,5018,Visa,credit,2029-01-01,US,1
6078,4578,5019,Discover,credit,2030-12-01,US,1
6079,4579,5020,Mastercard,credit,2029-09-01,US,1
6080,4580,5021,Mastercard,credit,2028-06-01,US,1
6081,4581,5022,PayPal,digital_wallet,,US,1
6082,4582,5023,Visa,credit,2029-04-01,US,1
6083,4583,5024,Mastercard,credit,2029-05-01,US,1
6084,4584,5025,Visa,credit,2029-10-01,US,1
6085,4585,5026,Discover,credit,2027-12-01,US,1
6086,4586,5027,PayPal,digital_wallet,,US,1
6087,4587,5027,Visa,credit,2029-12-01,US,0
6088,4588,5028,PayPal,digital_wallet,,US,1
6089,4589,5028,Visa,credit,2026-08-01,US,1
6090,4590,5029,Visa,credit,2028-09-01,US,0
6091,4591,5030,Visa,credit,2028-11-01,US,1
6092,4592,5031,PayPal,digital_wallet,,US,1
6093,4593,5031,Debit Card,debit,2029-12-01,US,1
6094,4594,5032,Visa,credit,2029-05-01,US,1
6095,4595,5033,Mastercard,credit,2027-12-01,US,1
6096,4596,5034,Visa,credit,2028-05-01,US,1
6097,4597,5035,PayPal,digital_wallet,,US,1
6098,4598,5036,Debit Card,debit,2029-07-01,US,1
6099,4599,5037,Visa,credit,2029-04-01,US,1
6100,4600,5038,PayPal,digital_wallet,,US,1
6101,4601,5038,Debit Card,debit,2028-10-01,US,1
6102,4602,5039,Visa,credit,2028-11-01,US,1
6103,4603,5040,Discover,credit,2030-01-01,US,1
6104,4604,5041,Debit Card,debit,2028-10-01,US,1
6105,4605,5042,Mastercard,credit,2029-03-01,US,1
6106,4606,5043,PayPal,digital_wallet,,US,1
6107,4607,5044,Visa,credit,2031-07-01,US,1
6108,4608,5045,Debit Card,debit,2027-11-01,US,1
6109,4609,5046,Visa,credit,2027-06-01,US,1
6110,4610,5047,PayPal,digital_wallet,,US,1
6111,4611,5048,Visa,credit,2030-02-01,US,0
6112,4612,5049,Debit Card,debit,2028-08-01,US,1
6113,4613,5050,Visa,credit,2029-01-01,US,1
6114,4614,5051,PayPal,digital_wallet,,US,1
6115,4615,5052,Visa,credit,2028-07-01,US,1
6116,4616,5053,PayPal,digital_wallet,,US,1
6117,4617,5054,Mastercard,credit,2029-01-01,US,1
6118,4618,5055,Visa,credit,2030-12-01,US,1
6119,4619,5056,PayPal,digital_wallet,,US,1
6120,4620,5057,Visa,credit,2030-02-01,US,1
6121,4621,5058,Visa,credit,2030-03-01,US,1
6122,4622,5059,Debit Card,debit,2027-12-01,US,1
6123,4623,5060,Visa,credit,2028-03-01,US,1
6124,4624,5061,American Express,credit,2026-06-01,US,1
6125,4625,5062,Mastercard,credit,2028-07-01,US,1
6126,4626,5062,Debit Card,debit,2030-04-01,US,1
6127,4627,5063,Visa,credit,2029-11-01,US,1
6128,4628,5064,Mastercard,credit,2029-02-01,US,1
6129,4629,5065,Visa,credit,2029-04-01,US,1
6130,4630,5065,American Express,credit,2028-08-01,US,1
6131,4631,5066,Visa,credit,2029-07-01,US,1
6132,4632,5067,Mastercard,credit,2030-02-01,US,1
6133,4633,5068,JCB,credit,2027-09-01,US,1
6134,4634,5069,Visa,credit,2029-08-01,US,1
6135,4635,5070,Mastercard,credit,2030-04-01,US,1
6136,4636,5070,Mastercard,credit,2028-12-01,US,1
6137,4637,5071,Visa,credit,2030-01-01,US,1
6138,4638,5072,PayPal,digital_wallet,,US,1
6139,4639,5073,Visa,credit,2032-02-01,US,1
6140,4640,5074,Visa,credit,2029-03-01,US,1
6141,4641,5075,Mastercard,credit,2029-09-01,US,1
6142,4642,5075,Mastercard,credit,2028-08-01,US,1
6143,4643,5076,Mastercard,credit,2029-07-01,US,1
